flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM(mass_num)R15
3.8, 0.9999999999999934 - 3.885780586188048e-16im, 1.0000000000000033 + 2.7755575615628914e-16im, 1.0000000000000082 + 1.1102230246251565e-16im, 0.9999999999999902 + 5.551115123125783e-16im, 1.0000000000000058 - 6.938893903907228e-17im, 0.9999999999999971 + 1.3877787807814457e-17im, 0.9999999999999964 + 2.220446049250313e-16im, 0.9999999999999989 - 2.220446049250313e-16im, 1.000000000000008 - 2.7755575615628914e-17im, 1.0000000000000093 + 1.5959455978986625e-16im, 1.0000000000000004 + 2.498001805406602e-16im, 0.9999999999999891 - 1.1102230246251565e-16im, 1.0000000000000056 + 3.469446951953614e-17im, 0.9999999999999895 - 9.43689570931383e-16im, 0.9999999999999919 - 1.3877787807814457e-16im
3.9, 0.9999999999999936 - 4.163336342344337e-16im, 1.000000000000004 + 2.220446049250313e-16im, 1.0000000000000089 + 3.885780586188048e-16im, 0.9999999999999883 + 6.106226635438361e-16im, 1.0000000000000073 - 5.551115123125783e-17im, 0.9999999999999967 + 6.938893903907228e-18im, 0.9999999999999949 + 3.885780586188048e-16im, 0.9999999999999991 - 1.942890293094024e-16im, 1.0000000000000098 - 2.7755575615628914e-17im, 1.0000000000000089 + 1.6306400674181987e-16im, 1.0000000000000013 + 2.7755575615628914e-16im, 0.9999999999999899 - 1.3877787807814457e-17im, 1.000000000000006 + 0.0im, 0.9999999999999891 - 8.881784197001252e-16im, 0.9999999999999926 - 2.0816681711721685e-16im
4.0, 0.9999999999999927 - 3.608224830031759e-16im, 1.0000000000000062 + 2.220446049250313e-16im, 1.0000000000000084 + 3.3306690738754696e-16im, 0.9999999999999903 + 8.881784197001252e-16im, 1.0000000000000069 - 9.71445146547012e-17im, 0.9999999999999961 + 2.7755575615628914e-17im, 0.9999999999999949 + 2.220446049250313e-16im, 0.9999999999999993 - 1.5265566588595902e-16im, 1.00000000000001 + 8.326672684688674e-17im, 1.0000000000000084 + 1.5959455978986625e-16im, 1.0000000000000018 + 2.498001805406602e-16im, 0.999999999999988 - 1.3877787807814457e-17im, 1.0000000000000042 - 4.163336342344337e-17im, 0.9999999999999899 - 8.881784197001252e-16im, 0.9999999999999912 - 1.942890293094024e-16im
4.1, 0.9999999999999942 - 4.440892098500626e-16im, 1.000000000000005 + 2.7755575615628914e-16im, 1.0000000000000089 + 2.7755575615628914e-16im, 0.9999999999999902 + 1.0547118733938987e-15im, 1.000000000000006 - 5.551115123125783e-17im, 0.9999999999999961 + 3.469446951953614e-17im, 0.9999999999999951 + 2.7755575615628914e-16im, 0.9999999999999989 - 1.5265566588595902e-16im, 1.00000000000001 + 1.3877787807814457e-16im, 1.0000000000000087 + 1.5959455978986625e-16im, 1.000000000000002 + 2.498001805406602e-16im, 0.9999999999999885 - 1.3877787807814457e-17im, 1.000000000000004 - 1.0408340855860843e-16im, 0.99999999999999 - 7.216449660063518e-16im, 0.9999999999999918 - 1.942890293094024e-16im
4.2, 0.9999999999999923 - 6.106226635438361e-16im, 1.000000000000006 + 1.1102230246251565e-16im, 1.0000000000000067 + 2.7755575615628914e-16im, 0.9999999999999899 + 1.0547118733938987e-15im, 1.0000000000000067 - 4.163336342344337e-17im, 0.9999999999999947 + 3.469446951953614e-17im, 0.9999999999999956 + 3.3306690738754696e-16im, 0.9999999999999987 - 9.71445146547012e-17im, 1.0000000000000124 + 2.498001805406602e-16im, 1.0000000000000098 + 1.7520707107365752e-16im, 1.0000000000000033 + 3.0531133177191805e-16im, 0.9999999999999887 + 2.7755575615628914e-17im, 1.0000000000000038 - 1.249000902703301e-16im, 0.9999999999999899 - 7.771561172376096e-16im, 0.9999999999999929 - 3.3306690738754696e-16im
4.3, 0.999999999999992 - 6.106226635438361e-16im, 1.0000000000000062 + 1.1102230246251565e-16im, 1.0000000000000075 + 1.1102230246251565e-16im, 0.99999999999999 + 1.0547118733938987e-15im, 1.0000000000000078 + 4.163336342344337e-17im, 0.9999999999999927 + 2.7755575615628914e-17im, 0.9999999999999944 + 2.7755575615628914e-16im, 0.999999999999998 - 1.1102230246251565e-16im, 1.0000000000000124 + 1.942890293094024e-16im, 1.000000000000011 + 1.8214596497756474e-16im, 1.0000000000000044 + 2.7755575615628914e-16im, 0.9999999999999891 + 1.3877787807814457e-17im, 1.0000000000000033 - 9.71445146547012e-17im, 0.9999999999999902 - 7.771561172376096e-16im, 0.9999999999999913 - 3.0531133177191805e-16im
4.4, 0.9999999999999938 - 4.996003610813204e-16im, 1.000000000000005 + 1.6653345369377348e-16im, 1.0000000000000075 + 0.0im, 0.9999999999999901 + 1.1102230246251565e-15im, 1.0000000000000078 + 8.326672684688674e-17im, 0.9999999999999917 + 1.3877787807814457e-17im, 0.9999999999999942 + 2.220446049250313e-16im, 1.0000000000000002 - 1.1102230246251565e-16im, 1.000000000000013 + 1.942890293094024e-16im, 1.0000000000000124 + 1.8214596497756474e-16im, 1.0000000000000056 + 3.3306690738754696e-16im, 0.9999999999999918 - 1.3877787807814457e-17im, 1.0000000000000038 - 6.938893903907228e-17im, 0.9999999999999902 - 7.771561172376096e-16im, 0.99999999999999 - 2.498001805406602e-16im
4.5, 0.9999999999999938 - 5.551115123125783e-16im, 1.0000000000000058 - 5.551115123125783e-17im, 1.0000000000000056 - 5.551115123125783e-17im, 0.9999999999999891 + 1.0547118733938987e-15im, 1.00000000000001 + 6.938893903907228e-17im, 0.9999999999999906 + 1.3877787807814457e-17im, 0.9999999999999944 + 5.551115123125783e-16im, 1.0000000000000024 - 1.3877787807814457e-16im, 1.000000000000013 + 2.220446049250313e-16im, 1.0000000000000129 + 2.0643209364124004e-16im, 1.0000000000000064 + 2.498001805406602e-16im, 0.9999999999999897 - 6.938893903907228e-17im, 1.0000000000000027 + 2.7755575615628914e-17im, 0.9999999999999913 - 6.661338147750939e-16im, 0.9999999999999895 - 2.7755575615628914e-16im
4.6, 0.9999999999999932 - 6.38378239159465e-16im, 1.0000000000000078 + 1.1102230246251565e-16im, 1.0000000000000062 + 0.0im, 0.9999999999999893 + 7.771561172376096e-16im, 1.00000000000001 + 2.7755575615628914e-17im, 0.9999999999999922 + 2.7755575615628914e-17im, 0.999999999999993 + 4.440892098500626e-16im, 1.000000000000002 - 1.3183898417423734e-16im, 1.0000000000000107 + 1.6653345369377348e-16im, 1.0000000000000127 + 1.7520707107365752e-16im, 1.0000000000000067 + 2.7755575615628914e-16im, 0.9999999999999929 - 6.938893903907228e-17im, 1.000000000000002 + 0.0im, 0.999999999999991 - 7.216449660063518e-16im, 0.999999999999991 - 3.0531133177191805e-16im
4.7, 0.9999999999999941 - 6.106226635438361e-16im, 1.0000000000000078 + 2.220446049250313e-16im, 1.000000000000006 - 5.551115123125783e-17im, 0.9999999999999866 + 7.771561172376096e-16im, 1.0000000000000107 + 5.551115123125783e-17im, 0.9999999999999917 - 1.3877787807814457e-17im, 0.9999999999999923 + 5.551115123125783e-16im, 1.0000000000000002 - 1.3877787807814457e-16im, 1.0000000000000098 + 1.6653345369377348e-16im, 1.0000000000000115 + 2.0990154059319366e-16im, 1.0000000000000078 + 1.6653345369377348e-16im, 0.9999999999999927 - 4.163336342344337e-17im, 1.0000000000000027 + 6.938893903907228e-17im, 0.9999999999999902 - 6.661338147750939e-16im, 0.9999999999999918 - 1.942890293094024e-16im
4.8, 0.9999999999999934 - 6.661338147750939e-16im, 1.0000000000000095 - 5.551115123125783e-17im, 1.000000000000007 + 0.0im, 0.9999999999999862 + 9.992007221626409e-16im, 1.0000000000000113 + 2.7755575615628914e-17im, 0.9999999999999898 - 4.85722573273506e-17im, 0.9999999999999944 + 4.996003610813204e-16im, 1.0000000000000007 - 9.71445146547012e-17im, 1.0000000000000084 + 1.942890293094024e-16im, 1.0000000000000155 + 1.700029006457271e-16im, 1.000000000000008 + 2.220446049250313e-16im, 0.999999999999993 - 5.551115123125783e-17im, 1.0 + 2.7755575615628914e-17im, 0.9999999999999909 - 4.440892098500626e-16im, 0.9999999999999925 + 0.0im
4.9, 0.9999999999999917 - 5.828670879282072e-16im, 1.0000000000000073 - 1.6653345369377348e-16im, 1.0000000000000056 - 1.1102230246251565e-16im, 0.9999999999999869 + 1.1657341758564144e-15im, 1.0000000000000098 + 1.1102230246251565e-16im, 0.9999999999999902 - 2.7755575615628914e-17im, 0.9999999999999956 + 6.661338147750939e-16im, 1.0000000000000009 - 9.71445146547012e-17im, 1.0000000000000087 + 1.942890293094024e-16im, 1.0000000000000164 + 2.0296264668928643e-16im, 1.0000000000000078 + 1.942890293094024e-16im, 0.9999999999999942 - 8.326672684688674e-17im, 0.9999999999999987 + 4.163336342344337e-17im, 0.99999999999999 - 4.996003610813204e-16im, 0.9999999999999922 + 0.0im
5.0, 0.999999999999992 - 6.106226635438361e-16im, 1.000000000000007 - 2.220446049250313e-16im, 1.000000000000006 + 1.1102230246251565e-16im, 0.9999999999999871 + 1.27675647831893e-15im, 1.0000000000000098 + 5.551115123125783e-17im, 0.9999999999999902 - 2.0816681711721685e-17im, 0.9999999999999956 + 5.551115123125783e-16im, 0.9999999999999974 - 1.249000902703301e-16im, 1.0000000000000073 + 2.0816681711721685e-16im, 1.0000000000000147 + 1.6132928326584306e-16im, 1.000000000000009 + 2.220446049250313e-16im, 0.9999999999999942 - 2.7755575615628914e-17im, 0.9999999999999983 - 4.163336342344337e-17im, 0.9999999999999916 - 5.551115123125783e-16im, 0.9999999999999925 - 2.7755575615628914e-17im
5.1, 0.9999999999999938 - 5.273559366969494e-16im, 1.000000000000007 - 4.996003610813204e-16im, 1.0000000000000067 + 1.1102230246251565e-16im, 0.9999999999999891 + 1.4988010832439613e-15im, 1.0000000000000109 + 0.0im, 0.9999999999999882 + 1.3877787807814457e-17im, 0.9999999999999938 + 2.7755575615628914e-16im, 0.9999999999999978 - 1.0061396160665481e-16im, 1.000000000000008 + 2.0816681711721685e-16im, 1.0000000000000138 + 1.682681771697503e-16im, 1.0000000000000104 + 1.6653345369377348e-16im, 0.9999999999999946 - 4.163336342344337e-17im, 0.9999999999999997 - 2.7755575615628914e-17im, 0.9999999999999938 - 6.661338147750939e-16im, 0.9999999999999921 - 1.6653345369377348e-16im
5.2, 0.9999999999999915 - 4.996003610813204e-16im, 1.0000000000000069 - 5.551115123125783e-16im, 1.0000000000000073 - 1.6653345369377348e-16im, 0.9999999999999885 + 1.4432899320127035e-15im, 1.0000000000000127 - 8.326672684688674e-17im, 0.9999999999999887 + 6.938893903907228e-17im, 0.9999999999999942 + 3.885780586188048e-16im, 0.9999999999999972 - 9.020562075079397e-17im, 1.000000000000009 + 2.498001805406602e-16im, 1.000000000000015 + 2.5326962749261384e-16im, 1.0000000000000107 + 1.942890293094024e-16im, 0.999999999999995 + 2.7755575615628914e-17im, 0.9999999999999996 - 8.326672684688674e-17im, 0.9999999999999944 - 7.771561172376096e-16im, 0.9999999999999915 - 1.6653345369377348e-16im
5.3, 0.9999999999999905 - 4.996003610813204e-16im, 1.0000000000000067 - 6.661338147750939e-16im, 1.000000000000008 - 2.220446049250313e-16im, 0.9999999999999869 + 1.7763568394002505e-15im, 1.000000000000013 + 0.0im, 0.9999999999999906 + 6.591949208711867e-17im, 0.9999999999999931 + 2.7755575615628914e-16im, 0.9999999999999976 - 1.0061396160665481e-16im, 1.0000000000000104 + 2.498001805406602e-16im, 1.0000000000000162 + 2.8449465006019636e-16im, 1.0000000000000118 + 1.1102230246251565e-16im, 0.9999999999999948 + 8.326672684688674e-17im, 0.9999999999999986 - 4.163336342344337e-17im, 0.999999999999995 - 7.771561172376096e-16im, 0.9999999999999937 - 2.220446049250313e-16im
5.4, 0.9999999999999926 - 5.273559366969494e-16im, 1.000000000000007 - 4.440892098500626e-16im, 1.000000000000007 - 1.1102230246251565e-16im, 0.9999999999999863 + 1.7763568394002505e-15im, 1.0000000000000118 + 2.7755575615628914e-17im, 0.9999999999999906 + 6.591949208711867e-17im, 0.9999999999999923 + 5.551115123125783e-17im, 0.9999999999999994 - 1.0755285551056204e-16im, 1.000000000000011 + 2.0816681711721685e-16im, 1.0000000000000158 + 3.7470027081099033e-16im, 1.0000000000000142 - 2.7755575615628914e-17im, 0.9999999999999953 + 5.551115123125783e-17im, 1.0000000000000002 - 6.938893903907228e-17im, 0.9999999999999977 - 8.326672684688674e-16im, 0.9999999999999947 - 1.942890293094024e-16im
5.5, 0.9999999999999916 - 4.163336342344337e-16im, 1.000000000000008 - 4.996003610813204e-16im, 1.000000000000006 + 5.551115123125783e-17im, 0.9999999999999881 + 1.7208456881689926e-15im, 1.0000000000000095 + 8.326672684688674e-17im, 0.9999999999999903 + 1.0408340855860843e-17im, 0.9999999999999909 - 2.220446049250313e-16im, 1.0000000000000009 - 1.1622647289044608e-16im, 1.0000000000000122 + 1.8041124150158794e-16im, 1.0000000000000167 + 3.122502256758253e-16im, 1.0000000000000138 + 5.551115123125783e-17im, 0.999999999999995 + 1.3877787807814457e-16im, 1.0 - 9.71445146547012e-17im, 0.9999999999999968 - 8.326672684688674e-16im, 0.9999999999999957 - 1.6653345369377348e-16im
5.6, 0.999999999999993 - 4.718447854656915e-16im, 1.0000000000000084 - 4.440892098500626e-16im, 1.000000000000003 - 2.220446049250313e-16im, 0.9999999999999882 + 1.7208456881689926e-15im, 1.0000000000000062 + 8.326672684688674e-17im, 0.9999999999999912 - 1.734723475976807e-18im, 0.9999999999999907 - 1.1102230246251565e-16im, 1.000000000000001 - 1.3704315460216776e-16im, 1.0000000000000135 + 1.8041124150158794e-16im, 1.0000000000000147 + 2.6020852139652106e-16im, 1.000000000000012 + 8.326672684688674e-17im, 0.999999999999996 + 2.636779683484747e-16im, 1.0000000000000022 - 5.551115123125783e-17im, 0.9999999999999967 - 7.216449660063518e-16im, 0.9999999999999969 - 2.220446049250313e-16im
5.7, 0.9999999999999934 - 4.440892098500626e-16im, 1.0000000000000069 - 2.220446049250313e-16im, 1.0000000000000018 - 2.7755575615628914e-16im, 0.9999999999999887 + 1.4988010832439613e-15im, 1.0000000000000069 + 2.7755575615628914e-17im, 0.9999999999999903 - 3.0357660829594124e-18im, 0.9999999999999896 + 3.3306690738754696e-16im, 1.0000000000000013 - 1.4224732503009818e-16im, 1.000000000000012 + 1.249000902703301e-16im, 1.0000000000000149 + 2.671474153004283e-16im, 1.0000000000000122 + 2.7755575615628914e-16im, 0.9999999999999972 + 1.1102230246251565e-16im, 1.0000000000000007 - 2.7755575615628914e-17im, 0.999999999999997 - 8.881784197001252e-16im, 0.9999999999999963 - 2.7755575615628914e-17im
5.8, 0.9999999999999923 - 4.718447854656915e-16im, 1.0000000000000075 - 2.220446049250313e-16im, 1.000000000000002 - 2.220446049250313e-16im, 0.999999999999988 + 1.3877787807814457e-15im, 1.000000000000005 + 2.7755575615628914e-17im, 0.9999999999999895 + 5.377642775528102e-17im, 0.9999999999999898 + 4.440892098500626e-16im, 1.000000000000002 - 1.2836953722228372e-16im, 1.0000000000000124 + 1.249000902703301e-16im, 1.0000000000000149 + 2.6020852139652106e-16im, 1.0000000000000113 + 2.498001805406602e-16im, 0.9999999999999986 + 1.942890293094024e-16im, 1.0000000000000004 - 5.551115123125783e-17im, 0.9999999999999978 - 9.992007221626409e-16im, 0.9999999999999958 + 1.6653345369377348e-16im
5.9, 0.9999999999999912 - 4.718447854656915e-16im, 1.0000000000000067 - 3.3306690738754696e-16im, 1.0000000000000022 - 4.440892098500626e-16im, 0.9999999999999898 + 1.6653345369377348e-15im, 1.0000000000000036 + 2.7755575615628914e-17im, 0.9999999999999896 + 5.898059818321144e-17im, 0.9999999999999902 + 5.551115123125783e-16im, 1.0000000000000027 - 1.1102230246251565e-16im, 1.0000000000000104 + 9.71445146547012e-17im, 1.0000000000000149 + 2.0816681711721685e-16im, 1.0000000000000109 + 2.7755575615628914e-16im, 0.9999999999999988 + 1.1102230246251565e-16im, 0.9999999999999993 + 0.0im, 0.999999999999998 - 9.992007221626409e-16im, 0.9999999999999936 + 1.1102230246251565e-16im
6.0, 0.999999999999991 - 4.718447854656915e-16im, 1.0000000000000084 - 2.7755575615628914e-16im, 1.0000000000000029 - 4.996003610813204e-16im, 0.9999999999999902 + 1.4988010832439613e-15im, 1.000000000000003 + 8.326672684688674e-17im, 0.9999999999999887 + 1.0408340855860843e-16im, 0.9999999999999911 + 5.551115123125783e-16im, 1.0000000000000024 - 1.6653345369377348e-16im, 1.0000000000000115 + 6.938893903907228e-17im, 1.0000000000000155 + 2.1163626406917047e-16im, 1.0000000000000107 + 1.3877787807814457e-16im, 0.9999999999999984 + 1.3877787807814457e-16im, 0.9999999999999981 + 0.0im, 0.999999999999998 - 1.1102230246251565e-15im, 0.9999999999999939 + 1.1102230246251565e-16im
6.1, 0.9999999999999917 - 4.440892098500626e-16im, 1.0000000000000078 - 4.440892098500626e-16im, 1.0000000000000024 - 3.885780586188048e-16im, 0.9999999999999902 + 1.5543122344752192e-15im, 1.000000000000005 - 2.7755575615628914e-17im, 0.9999999999999881 + 1.3183898417423734e-16im, 0.9999999999999909 + 6.661338147750939e-16im, 1.0000000000000047 - 2.5673907444456745e-16im, 1.0000000000000144 + 5.551115123125783e-17im, 1.000000000000016 + 2.1163626406917047e-16im, 1.00000000000001 + 2.220446049250313e-16im, 0.9999999999999982 + 1.1102230246251565e-16im, 0.9999999999999972 + 0.0im, 0.9999999999999984 - 9.43689570931383e-16im, 0.9999999999999918 + 1.6653345369377348e-16im
6.2, 0.9999999999999921 - 3.885780586188048e-16im, 1.0000000000000064 - 5.551115123125783e-16im, 1.0000000000000018 - 1.1102230246251565e-16im, 0.9999999999999897 + 1.4432899320127035e-15im, 1.0000000000000067 + 0.0im, 0.9999999999999881 + 2.0816681711721685e-16im, 0.9999999999999921 + 5.551115123125783e-16im, 1.0000000000000053 - 2.42861286636753e-16im, 1.0000000000000164 + 1.3877787807814457e-17im, 1.0000000000000149 + 1.6306400674181987e-16im, 1.0000000000000104 + 2.7755575615628914e-16im, 1.0000000000000009 + 2.7755575615628914e-17im, 0.9999999999999984 + 5.551115123125783e-17im, 0.9999999999999967 - 7.216449660063518e-16im, 0.9999999999999921 + 1.6653345369377348e-16im
6.3, 0.9999999999999923 - 4.718447854656915e-16im, 1.0000000000000078 - 5.551115123125783e-16im, 1.0000000000000022 - 2.220446049250313e-16im, 0.9999999999999909 + 1.6653345369377348e-15im, 1.000000000000007 - 5.551115123125783e-17im, 0.9999999999999872 + 2.636779683484747e-16im, 0.9999999999999908 + 6.106226635438361e-16im, 1.0000000000000042 - 2.220446049250313e-16im, 1.000000000000015 + 2.7755575615628914e-17im, 1.000000000000014 + 1.5612511283791264e-16im, 1.0000000000000102 + 3.3306690738754696e-16im, 0.9999999999999982 + 1.1102230246251565e-16im, 0.999999999999998 - 2.7755575615628914e-17im, 0.9999999999999976 - 7.216449660063518e-16im, 0.9999999999999899 + 1.3877787807814457e-16im
6.4, 0.9999999999999922 - 4.163336342344337e-16im, 1.0000000000000087 - 7.216449660063518e-16im, 1.0000000000000024 - 3.3306690738754696e-16im, 0.9999999999999929 + 1.7763568394002505e-15im, 1.0000000000000064 - 2.7755575615628914e-17im, 0.9999999999999889 + 3.2612801348363973e-16im, 0.9999999999999918 + 8.881784197001252e-16im, 1.0000000000000033 - 2.636779683484747e-16im, 1.0000000000000158 + 8.326672684688674e-17im, 1.0000000000000118 + 1.7694179454963432e-16im, 1.0000000000000098 + 4.440892098500626e-16im, 1.0000000000000004 + 2.498001805406602e-16im, 0.9999999999999976 + 0.0im, 0.9999999999999991 - 6.106226635438361e-16im, 0.9999999999999896 + 2.7755575615628914e-16im
6.5, 0.9999999999999912 - 4.440892098500626e-16im, 1.00000000000001 - 4.996003610813204e-16im, 1.0000000000000004 - 1.1102230246251565e-16im, 0.9999999999999926 + 1.942890293094024e-15im, 1.0000000000000062 + 2.7755575615628914e-17im, 0.9999999999999898 + 3.608224830031759e-16im, 0.9999999999999916 + 6.661338147750939e-16im, 1.000000000000004 - 2.3592239273284576e-16im, 1.0000000000000184 + 1.1102230246251565e-16im, 1.0000000000000104 + 1.8041124150158794e-16im, 1.0000000000000082 + 3.885780586188048e-16im, 1.0000000000000007 + 2.498001805406602e-16im, 0.9999999999999947 + 8.326672684688674e-17im, 1.0000000000000004 - 5.551115123125783e-16im, 0.999999999999991 + 2.220446049250313e-16im
6.6, 0.9999999999999915 - 4.163336342344337e-16im, 1.0000000000000062 - 2.220446049250313e-16im, 0.9999999999999997 - 1.1102230246251565e-16im, 0.9999999999999917 + 1.887379141862766e-15im, 1.0000000000000062 + 5.551115123125783e-17im, 0.9999999999999907 + 3.469446951953614e-16im, 0.9999999999999905 + 1.2212453270876722e-15im, 1.0000000000000056 - 2.498001805406602e-16im, 1.0000000000000198 + 1.6653345369377348e-16im, 1.0000000000000104 + 1.9081958235744878e-16im, 1.0000000000000089 + 4.163336342344337e-16im, 0.9999999999999982 + 3.0531133177191805e-16im, 0.9999999999999946 + 1.6653345369377348e-16im, 1.0000000000000016 - 4.996003610813204e-16im, 0.9999999999999907 + 1.942890293094024e-16im
6.7, 0.9999999999999917 - 3.885780586188048e-16im, 1.000000000000008 - 3.3306690738754696e-16im, 1.0 - 1.1102230246251565e-16im, 0.9999999999999926 + 2.0539125955565396e-15im, 1.0000000000000049 - 5.551115123125783e-17im, 0.9999999999999901 + 3.0531133177191805e-16im, 0.9999999999999907 + 1.1102230246251565e-15im, 1.0000000000000058 - 2.914335439641036e-16im, 1.0000000000000178 + 1.249000902703301e-16im, 1.0000000000000124 + 2.2898349882893854e-16im, 1.0000000000000084 + 4.996003610813204e-16im, 0.9999999999999987 + 2.498001805406602e-16im, 0.9999999999999941 + 3.3306690738754696e-16im, 1.0000000000000002 - 4.440892098500626e-16im, 0.9999999999999897 + 2.7755575615628914e-16im
6.8, 0.9999999999999932 - 4.440892098500626e-16im, 1.0000000000000064 - 1.6653345369377348e-16im, 1.0000000000000009 - 5.551115123125783e-17im, 0.9999999999999925 + 1.8318679906315083e-15im, 1.0000000000000058 + 0.0im, 0.9999999999999915 + 3.469446951953614e-16im, 0.999999999999988 + 1.2212453270876722e-15im, 1.0000000000000053 - 3.191891195797325e-16im, 1.0000000000000155 + 4.163336342344337e-17im, 1.0000000000000122 + 9.367506770274758e-17im, 1.0000000000000084 + 4.163336342344337e-16im, 0.9999999999999982 + 2.7755575615628914e-16im, 0.9999999999999938 + 3.3306690738754696e-16im, 1.0000000000000009 - 4.440892098500626e-16im, 0.9999999999999892 + 3.3306690738754696e-16im
6.9, 0.9999999999999927 - 4.440892098500626e-16im, 1.000000000000008 - 3.3306690738754696e-16im, 1.0000000000000004 - 5.551115123125783e-17im, 0.9999999999999933 + 1.887379141862766e-15im, 1.0000000000000064 - 8.326672684688674e-17im, 0.9999999999999918 + 3.0531133177191805e-16im, 0.9999999999999882 + 9.43689570931383e-16im, 1.0000000000000044 - 3.3306690738754696e-16im, 1.0000000000000164 - 1.3877787807814457e-17im, 1.0000000000000135 + 0.0im, 1.0000000000000084 + 5.273559366969494e-16im, 0.999999999999998 + 3.3306690738754696e-16im, 0.9999999999999933 + 8.326672684688674e-17im, 1.0000000000000018 - 6.661338147750939e-16im, 0.9999999999999897 + 4.440892098500626e-16im
7.0, 0.9999999999999959 - 4.718447854656915e-16im, 1.0000000000000087 - 3.3306690738754696e-16im, 1.0000000000000004 - 2.7755575615628914e-16im, 0.9999999999999928 + 1.7763568394002505e-15im, 1.0000000000000067 - 5.551115123125783e-17im, 0.9999999999999906 + 3.7470027081099033e-16im, 0.9999999999999871 + 8.326672684688674e-16im, 1.0000000000000053 - 2.914335439641036e-16im, 1.0000000000000158 + 5.551115123125783e-17im, 1.0000000000000122 + 7.806255641895632e-17im, 1.0000000000000075 + 4.718447854656915e-16im, 0.9999999999999998 + 3.608224830031759e-16im, 0.9999999999999929 + 2.498001805406602e-16im, 0.9999999999999991 - 7.771561172376096e-16im, 0.9999999999999881 + 3.885780586188048e-16im
7.1, 0.9999999999999957 - 4.718447854656915e-16im, 1.000000000000007 - 1.6653345369377348e-16im, 1.0000000000000002 - 2.220446049250313e-16im, 0.9999999999999938 + 1.8318679906315083e-15im, 1.0000000000000067 - 1.1102230246251565e-16im, 0.9999999999999909 + 4.163336342344337e-16im, 0.9999999999999858 + 6.661338147750939e-16im, 1.0000000000000044 - 3.3306690738754696e-16im, 1.000000000000017 + 5.551115123125783e-17im, 1.000000000000012 + 1.3704315460216776e-16im, 1.0000000000000067 + 4.440892098500626e-16im, 0.9999999999999973 + 4.163336342344337e-16im, 0.9999999999999918 + 1.1102230246251565e-16im, 1.0000000000000004 - 6.661338147750939e-16im, 0.999999999999989 + 3.885780586188048e-16im
7.2, 0.9999999999999946 - 4.440892098500626e-16im, 1.0000000000000073 - 2.7755575615628914e-16im, 1.0 - 6.106226635438361e-16im, 0.9999999999999942 + 1.8318679906315083e-15im, 1.000000000000007 + 0.0im, 0.9999999999999902 + 4.579669976578771e-16im, 0.9999999999999871 + 7.771561172376096e-16im, 1.0000000000000036 - 3.0531133177191805e-16im, 1.0000000000000167 + 1.3877787807814457e-17im, 1.0000000000000138 + 3.0878077872387166e-16im, 1.0000000000000075 + 4.163336342344337e-16im, 0.9999999999999978 + 4.163336342344337e-16im, 0.9999999999999919 + 2.498001805406602e-16im, 0.9999999999999998 - 8.881784197001252e-16im, 0.999999999999988 + 4.163336342344337e-16im
7.3, 0.9999999999999946 - 4.718447854656915e-16im, 1.0000000000000056 - 3.3306690738754696e-16im, 1.0000000000000018 - 3.3306690738754696e-16im, 0.9999999999999934 + 1.609823385706477e-15im, 1.0000000000000073 - 2.7755575615628914e-17im, 0.9999999999999918 + 4.579669976578771e-16im, 0.9999999999999868 + 8.881784197001252e-16im, 1.0000000000000036 - 2.7755575615628914e-16im, 1.0000000000000178 - 4.163336342344337e-17im, 1.0000000000000133 + 3.7643499428696714e-16im, 1.0000000000000058 + 3.885780586188048e-16im, 0.9999999999999979 + 4.163336342344337e-16im, 0.9999999999999921 + 1.6653345369377348e-16im, 1.0000000000000022 - 8.326672684688674e-16im, 0.9999999999999872 + 4.163336342344337e-16im
7.4, 0.9999999999999951 - 4.163336342344337e-16im, 1.0000000000000067 - 2.7755575615628914e-16im, 1.0000000000000022 - 2.7755575615628914e-16im, 0.9999999999999917 + 1.7208456881689926e-15im, 1.0000000000000056 + 5.551115123125783e-17im, 0.9999999999999923 + 4.440892098500626e-16im, 0.9999999999999876 + 8.881784197001252e-16im, 1.0000000000000038 - 2.220446049250313e-16im, 1.0000000000000193 - 2.7755575615628914e-17im, 1.0000000000000127 + 4.0592529337857286e-16im, 1.0000000000000073 + 4.718447854656915e-16im, 0.9999999999999973 + 3.885780586188048e-16im, 0.999999999999991 + 2.220446049250313e-16im, 1.0000000000000027 - 7.216449660063518e-16im, 0.9999999999999887 + 4.996003610813204e-16im
7.5, 0.9999999999999934 - 3.885780586188048e-16im, 1.000000000000006 - 3.3306690738754696e-16im, 1.0000000000000009 + 5.551115123125783e-17im, 0.9999999999999931 + 1.3877787807814457e-15im, 1.0000000000000042 + 5.551115123125783e-17im, 0.9999999999999934 + 5.134781488891349e-16im, 0.9999999999999876 + 1.1657341758564144e-15im, 1.000000000000004 - 1.3877787807814457e-16im, 1.0000000000000204 - 2.7755575615628914e-17im, 1.0000000000000109 + 4.206704429243757e-16im, 1.0000000000000058 + 5.273559366969494e-16im, 0.9999999999999987 + 5.273559366969494e-16im, 0.9999999999999901 + 3.3306690738754696e-16im, 1.000000000000002 - 6.106226635438361e-16im, 0.9999999999999876 + 4.996003610813204e-16im
