flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM1R15, dM1R16, dM1R17, dM1R18, dM1R19, dM(mass_num)R20
7.0, 0.9999999999999871 - 1.0408340855860843e-17im, 0.9999999999999902 - 3.0357660829594124e-17im, 0.9999999999999845 + 1.1384122811097797e-18im, 1.0000000000000027 + 0.0im, 1.0000000000000042 + 3.469446951953614e-17im, 0.9999999999999933 + 5.637851296924623e-18im, 1.0000000000000189 + 8.673617379884035e-18im, 0.9999999999999934 + 4.0115480381963664e-18im, 0.9999999999999899 + 1.3660947373317356e-17im, 1.0000000000000036 - 4.336808689942018e-17im, 1.0000000000000315 + 2.688821387764051e-17im, 0.9999999999999692 - 2.168404344971009e-18im, 0.9999999999999819 - 1.938011383317839e-18im, 0.9999999999999847 - 8.023096076392733e-18im, 1.000000000000016 + 2.3879552848993235e-17im, 1.0000000000000113 + 1.734723475976807e-18im, 0.9999999999999958 - 1.214306433183765e-17im, 0.9999999999999664 + 1.81603863891322e-18im, 1.00000000000001 + 4.336808689942018e-18im, 0.9999999999999731 - 4.5102810375396984e-17im
7.1, 0.9999999999999878 - 1.0408340855860843e-17im, 0.9999999999999885 - 3.2959746043559335e-17im, 0.999999999999984 + 1.1926223897340549e-18im, 1.0000000000000053 + 3.469446951953614e-18im, 1.0000000000000009 + 3.599551212651875e-17im, 0.9999999999999902 + 5.637851296924623e-18im, 1.0000000000000209 + 8.673617379884035e-18im, 0.9999999999999916 + 3.903127820947816e-18im, 0.9999999999999872 + 1.3010426069826053e-17im, 1.0000000000000042 - 4.2500725161431774e-17im, 1.0000000000000313 + 2.3418766925686896e-17im, 0.9999999999999687 - 3.903127820947816e-18im, 0.9999999999999811 - 1.9413995151068564e-18im, 0.9999999999999865 - 7.37257477290143e-18im, 1.0000000000000149 + 2.3906657903305373e-17im, 1.0000000000000113 - 1.734723475976807e-18im, 0.9999999999999946 - 1.1709383462843448e-17im, 0.9999999999999664 + 1.8973538018496328e-18im, 1.0000000000000107 + 4.336808689942018e-18im, 0.9999999999999719 - 4.5102810375396984e-17im
7.2, 0.9999999999999852 - 1.0842021724855044e-17im, 0.9999999999999882 - 3.2959746043559335e-17im, 0.9999999999999839 + 1.0842021724855044e-18im, 1.0000000000000067 + 5.204170427930421e-18im, 0.999999999999999 + 3.5128150388530344e-17im, 0.9999999999999901 + 6.5052130349130266e-18im, 1.0000000000000229 + 1.1275702593849246e-17im, 0.9999999999999901 + 4.336808689942018e-18im, 0.9999999999999849 + 1.2793585635328952e-17im, 1.0000000000000049 - 4.597017211338539e-17im, 1.00000000000003 + 2.5153490401663703e-17im, 0.9999999999999669 - 4.7704895589362195e-18im, 0.9999999999999822 - 1.934623251528822e-18im, 0.9999999999999849 - 7.806255641895632e-18im, 1.0000000000000164 + 2.388632911257127e-17im, 1.0000000000000113 - 1.734723475976807e-18im, 0.9999999999999915 - 1.1492543028346347e-17im, 0.9999999999999656 + 1.938011383317839e-18im, 1.0000000000000135 + 5.204170427930421e-18im, 0.9999999999999725 - 4.163336342344337e-17im
7.3, 0.9999999999999857 - 1.1275702593849246e-17im, 0.999999999999986 - 3.0357660829594124e-17im, 0.9999999999999846 + 1.3010426069826053e-18im, 1.0000000000000064 + 1.734723475976807e-18im, 0.9999999999999983 + 3.7730235602495554e-17im, 0.9999999999999891 + 6.5052130349130266e-18im, 1.0000000000000253 + 9.107298248878237e-18im, 0.9999999999999898 + 4.445228907190568e-18im, 0.9999999999999835 + 1.3227266504323154e-17im, 1.0000000000000029 - 4.9439619065339e-17im, 1.000000000000028 + 2.862293735361732e-17im, 0.9999999999999679 - 4.7704895589362195e-18im, 0.999999999999981 - 1.9278469879507876e-18im, 0.999999999999985 - 7.15573433840433e-18im, 1.0000000000000162 + 2.3852447794681098e-17im, 1.000000000000013 - 3.469446951953614e-18im, 0.9999999999999926 - 1.235990476633475e-17im, 0.9999999999999629 + 2.0057740190981832e-18im, 1.0000000000000135 + 8.673617379884035e-19im, 0.9999999999999738 - 3.903127820947816e-17im
7.4, 0.999999999999987 - 1.1709383462843448e-17im, 0.999999999999986 - 3.209238430557093e-17im, 0.9999999999999828 + 1.6263032587282567e-18im, 1.000000000000008 + 3.469446951953614e-18im, 0.9999999999999984 + 3.7730235602495554e-17im, 0.9999999999999898 + 4.7704895589362195e-18im, 1.0000000000000278 + 8.239936510889834e-18im, 0.9999999999999906 + 4.553649124439119e-18im, 0.9999999999999838 + 1.496198998029996e-17im, 1.0000000000000027 - 4.85722573273506e-17im, 1.000000000000026 + 2.5153490401663703e-17im, 0.9999999999999661 - 6.938893903907228e-18im, 0.9999999999999797 - 1.9278469879507876e-18im, 0.9999999999999849 - 5.854691731421724e-18im, 1.0000000000000155 + 2.3798237686056822e-17im, 1.0000000000000142 - 5.204170427930421e-18im, 0.9999999999999911 - 1.214306433183765e-17im, 0.999999999999964 + 2.019326546254252e-18im, 1.0000000000000142 + 4.336808689942018e-18im, 0.999999999999975 - 4.0766001685454967e-17im
7.5, 0.9999999999999877 - 1.1709383462843448e-17im, 0.9999999999999847 - 2.949029909160572e-17im, 0.9999999999999813 + 1.5720931501039814e-18im, 1.0000000000000082 + 0.0im, 0.9999999999999961 + 3.642919299551295e-17im, 0.9999999999999879 + 6.938893903907228e-18im, 1.0000000000000266 + 7.806255641895632e-18im, 0.9999999999999912 + 4.0115480381963664e-18im, 0.9999999999999813 + 1.431146867680866e-17im, 1.0000000000000062 - 5.2909066017292616e-17im, 1.0000000000000266 + 2.42861286636753e-17im, 0.9999999999999653 - 6.071532165918825e-18im, 0.9999999999999818 - 1.9244588561617704e-18im, 0.9999999999999861 - 6.288372600415926e-18im, 1.000000000000014 + 2.3744027577432547e-17im, 1.0000000000000118 - 5.204170427930421e-18im, 0.9999999999999892 - 1.1709383462843448e-17im, 0.9999999999999651 + 2.0261028098322864e-18im, 1.0000000000000138 + 8.673617379884035e-19im, 0.9999999999999749 - 3.8163916471489756e-17im
7.6, 0.9999999999999861 - 1.214306433183765e-17im, 0.9999999999999813 - 3.0357660829594124e-17im, 0.9999999999999798 + 1.5720931501039814e-18im, 1.0000000000000104 - 1.214306433183765e-17im, 0.9999999999999957 + 3.642919299551295e-17im, 0.999999999999986 + 6.938893903907228e-18im, 1.000000000000028 + 8.239936510889834e-18im, 0.9999999999999905 + 4.662069341687669e-18im, 0.9999999999999795 + 1.3877787807814457e-17im, 1.000000000000009 - 5.377642775528102e-17im, 1.0000000000000253 + 2.47198095326695e-17im, 0.9999999999999659 - 7.37257477290143e-18im, 0.9999999999999823 - 1.929541053845296e-18im, 0.9999999999999858 - 6.938893903907228e-18im, 1.0000000000000138 + 2.3689817468808272e-17im, 1.0000000000000133 - 6.938893903907228e-18im, 0.9999999999999909 - 1.1492543028346347e-17im, 0.9999999999999637 + 1.98544522836408e-18im, 1.0000000000000142 - 8.673617379884035e-19im, 0.9999999999999758 - 3.729655473350135e-17im
7.7, 0.9999999999999871 - 1.214306433183765e-17im, 0.9999999999999797 - 2.862293735361732e-17im, 0.9999999999999798 + 1.4365678785432934e-18im, 1.0000000000000084 - 1.214306433183765e-17im, 0.9999999999999949 + 3.5561831257524545e-17im, 0.9999999999999819 + 8.673617379884035e-18im, 1.0000000000000255 + 7.806255641895632e-18im, 0.9999999999999899 + 4.336808689942018e-18im, 0.9999999999999785 + 1.431146867680866e-17im, 1.0000000000000127 - 5.551115123125783e-17im, 1.0000000000000249 + 2.42861286636753e-17im, 0.9999999999999653 - 5.637851296924623e-18im, 0.999999999999987 - 1.9278469879507876e-18im, 0.9999999999999859 - 7.15573433840433e-18im, 1.0000000000000138 + 2.3635607360183997e-17im, 1.0000000000000142 - 3.469446951953614e-18im, 0.9999999999999903 - 1.1926223897340549e-17im, 0.999999999999961 + 1.9989977555201488e-18im, 1.000000000000013 - 2.6020852139652106e-18im, 0.9999999999999758 - 3.5561831257524545e-17im
7.8, 0.999999999999986 - 1.214306433183765e-17im, 0.9999999999999782 - 2.7755575615628914e-17im, 0.9999999999999776 + 1.3552527156068805e-18im, 1.0000000000000082 - 1.3877787807814457e-17im, 0.999999999999995 + 3.642919299551295e-17im, 0.9999999999999807 + 7.37257477290143e-18im, 1.000000000000024 + 7.37257477290143e-18im, 0.9999999999999912 + 3.903127820947816e-18im, 0.9999999999999776 + 1.3660947373317356e-17im, 1.0000000000000135 - 5.724587470723463e-17im, 1.000000000000026 + 2.42861286636753e-17im, 0.9999999999999649 - 6.071532165918825e-18im, 0.9999999999999897 - 1.9329291856343134e-18im, 0.9999999999999851 - 8.023096076392733e-18im, 1.0000000000000142 + 2.347297703431117e-17im, 1.000000000000013 - 3.469446951953614e-18im, 0.9999999999999896 - 1.214306433183765e-17im, 0.9999999999999598 + 2.004926986150929e-18im, 1.0000000000000149 - 6.938893903907228e-18im, 0.9999999999999756 - 3.469446951953614e-17im
7.9, 0.9999999999999873 - 1.3444106938820255e-17im, 0.999999999999977 - 3.0357660829594124e-17im, 0.9999999999999785 + 1.3010426069826053e-18im, 1.0000000000000062 - 1.3877787807814457e-17im, 0.9999999999999923 + 3.5561831257524545e-17im, 0.9999999999999784 + 7.37257477290143e-18im, 1.000000000000022 + 7.37257477290143e-18im, 0.9999999999999923 + 3.957337929572091e-18im, 0.9999999999999768 + 1.3444106938820255e-17im, 1.0000000000000115 - 5.984795992119984e-17im, 1.0000000000000262 + 2.3852447794681098e-17im, 0.9999999999999657 - 6.071532165918825e-18im, 0.9999999999999927 - 1.9363173174233306e-18im, 0.9999999999999858 - 6.938893903907228e-18im, 1.0000000000000138 + 2.3852447794681098e-17im, 1.0000000000000115 - 1.734723475976807e-18im, 0.9999999999999889 - 1.3227266504323154e-17im, 0.9999999999999623 + 2.002385887309166e-18im, 1.0000000000000162 - 4.336808689942018e-18im, 0.9999999999999749 - 3.2959746043559335e-17im
8.0, 0.9999999999999911 - 1.3877787807814457e-17im, 0.9999999999999751 - 3.0357660829594124e-17im, 0.9999999999999775 + 1.328147661294743e-18im, 1.0000000000000053 - 1.214306433183765e-17im, 0.9999999999999925 + 3.469446951953614e-17im, 0.9999999999999788 + 7.806255641895632e-18im, 1.000000000000019 + 5.637851296924623e-18im, 0.9999999999999941 + 3.903127820947816e-18im, 0.9999999999999756 + 1.3877787807814457e-17im, 1.0000000000000129 - 6.158268339717665e-17im, 1.0000000000000244 + 2.3418766925686896e-17im, 0.9999999999999643 - 5.637851296924623e-18im, 0.9999999999999962 - 1.934623251528822e-18im, 0.9999999999999847 - 7.37257477290143e-18im, 1.0000000000000147 + 2.3906657903305373e-17im, 1.0000000000000124 + 3.469446951953614e-18im, 0.9999999999999886 - 1.3010426069826053e-17im, 0.9999999999999606 + 2.0125502826762176e-18im, 1.0000000000000175 - 2.6020852139652106e-18im, 0.9999999999999738 - 3.5561831257524545e-17im
8.1, 0.9999999999999915 - 1.6479873021779667e-17im, 0.9999999999999748 - 2.862293735361732e-17im, 0.9999999999999778 + 1.1926223897340549e-18im, 1.0000000000000047 - 1.0408340855860843e-17im, 0.9999999999999926 + 3.382710778154774e-17im, 0.999999999999976 + 7.37257477290143e-18im, 1.0000000000000158 + 5.204170427930421e-18im, 0.9999999999999953 + 3.577867169202165e-18im, 0.9999999999999747 + 1.2793585635328952e-17im, 1.0000000000000093 - 6.331740687315346e-17im, 1.0000000000000233 + 2.3418766925686896e-17im, 0.9999999999999633 - 6.5052130349130266e-18im, 0.9999999999999994 - 1.926152922056279e-18im, 0.9999999999999856 - 8.023096076392733e-18im, 1.0000000000000175 + 2.3906657903305373e-17im, 1.0000000000000118 + 1.734723475976807e-18im, 0.9999999999999907 - 1.2576745200831851e-17im, 0.9999999999999597 + 2.019326546254252e-18im, 1.0000000000000195 + 3.469446951953614e-18im, 0.9999999999999732 - 3.382710778154774e-17im
8.2, 0.99999999999999 - 1.691355389077387e-17im, 0.9999999999999748 - 3.122502256758253e-17im, 0.9999999999999791 + 1.2468324983583301e-18im, 1.0000000000000058 - 1.0408340855860843e-17im, 0.9999999999999925 + 3.599551212651875e-17im, 0.9999999999999721 + 6.5052130349130266e-18im, 1.0000000000000169 + 4.7704895589362195e-18im, 0.9999999999999937 + 3.577867169202165e-18im, 0.999999999999973 + 1.2576745200831851e-17im, 1.000000000000008 - 6.158268339717665e-17im, 1.0000000000000233 + 2.3852447794681098e-17im, 0.9999999999999645 - 7.806255641895632e-18im, 1.0000000000000009 - 1.926152922056279e-18im, 0.9999999999999866 - 7.806255641895632e-18im, 1.0000000000000178 + 2.42861286636753e-17im, 1.00000000000001 + 0.0im, 0.9999999999999891 - 1.1926223897340549e-17im, 0.9999999999999581 + 2.019326546254252e-18im, 1.0000000000000218 + 4.336808689942018e-18im, 0.9999999999999731 - 3.5561831257524545e-17im
8.3, 0.9999999999999893 - 1.691355389077387e-17im, 0.9999999999999741 - 3.382710778154774e-17im, 0.9999999999999787 + 1.2468324983583301e-18im, 1.0000000000000075 - 6.938893903907228e-18im, 0.9999999999999903 + 3.469446951953614e-17im, 0.9999999999999702 + 6.071532165918825e-18im, 1.0000000000000155 + 2.6020852139652106e-18im, 0.9999999999999926 + 3.63207727782644e-18im, 0.9999999999999726 + 1.1492543028346347e-17im, 1.0000000000000049 - 6.418476861114186e-17im, 1.0000000000000235 + 2.3418766925686896e-17im, 0.9999999999999631 - 7.806255641895632e-18im, 1.000000000000004 - 1.9329291856343134e-18im, 0.9999999999999855 - 8.456776945386935e-18im, 1.0000000000000175 + 2.439454888092385e-17im, 1.0000000000000082 + 0.0im, 0.9999999999999867 - 1.1709383462843448e-17im, 0.9999999999999581 + 1.951563910473908e-18im, 1.0000000000000213 + 2.6020852139652106e-18im, 0.999999999999973 - 3.5561831257524545e-17im
8.4, 0.999999999999991 - 1.7780915628762273e-17im, 0.9999999999999721 - 3.5561831257524545e-17im, 0.999999999999979 + 1.260385025514399e-18im, 1.0000000000000082 - 6.938893903907228e-18im, 0.9999999999999878 + 3.469446951953614e-17im, 0.9999999999999689 + 5.204170427930421e-18im, 1.0000000000000169 + 3.903127820947816e-18im, 0.9999999999999907 + 3.469446951953614e-18im, 0.9999999999999718 + 1.1709383462843448e-17im, 1.000000000000004 - 6.158268339717665e-17im, 1.0000000000000235 + 2.2551405187698492e-17im, 0.9999999999999635 - 7.37257477290143e-18im, 1.0000000000000049 - 1.9363173174233306e-18im, 0.999999999999984 - 8.673617379884035e-18im, 1.000000000000017 + 2.45029690981724e-17im, 1.0000000000000078 + 0.0im, 0.9999999999999839 - 1.1709383462843448e-17im, 0.9999999999999601 + 1.8973538018496328e-18im, 1.000000000000021 + 2.6020852139652106e-18im, 0.9999999999999722 - 3.9898639947466563e-17im
8.5, 0.9999999999999915 - 1.9081958235744878e-17im, 0.999999999999972 - 3.469446951953614e-17im, 0.9999999999999819 + 1.3010426069826053e-18im, 1.0000000000000078 - 1.0408340855860843e-17im, 0.9999999999999878 + 3.469446951953614e-17im, 0.9999999999999681 + 4.336808689942018e-18im, 1.0000000000000162 + 4.336808689942018e-18im, 0.999999999999989 + 3.3610267347050637e-18im, 0.9999999999999709 + 1.214306433183765e-17im, 1.000000000000004 - 6.418476861114186e-17im, 1.0000000000000222 + 2.168404344971009e-17im, 0.9999999999999636 - 5.204170427930421e-18im, 1.0000000000000073 - 1.9329291856343134e-18im, 0.999999999999985 - 9.107298248878237e-18im, 1.0000000000000178 + 2.45029690981724e-17im, 1.0000000000000073 + 0.0im, 0.9999999999999825 - 1.1709383462843448e-17im, 0.9999999999999603 + 1.938011383317839e-18im, 1.0000000000000195 + 1.734723475976807e-18im, 0.9999999999999712 - 3.903127820947816e-17im
8.6, 0.9999999999999925 - 1.9081958235744878e-17im, 0.9999999999999707 - 3.382710778154774e-17im, 0.9999999999999821 + 1.3010426069826053e-18im, 1.000000000000006 - 1.3877787807814457e-17im, 0.9999999999999858 + 3.469446951953614e-17im, 0.9999999999999664 + 4.336808689942018e-18im, 1.0000000000000158 + 3.469446951953614e-18im, 0.9999999999999886 + 3.333921680392926e-18im, 0.999999999999969 + 1.1926223897340549e-17im, 1.0000000000000033 - 6.418476861114186e-17im, 1.0000000000000229 + 2.1250362580715887e-17im, 0.9999999999999637 - 3.903127820947816e-18im, 1.0000000000000089 - 1.9413995151068564e-18im, 0.9999999999999843 - 9.75781955236954e-18im, 1.0000000000000175 + 2.461138931542095e-17im, 1.0000000000000049 - 5.204170427930421e-18im, 0.9999999999999815 - 1.1275702593849246e-17im, 0.9999999999999609 + 1.9109063290057016e-18im, 1.000000000000019 + 3.469446951953614e-18im, 0.9999999999999704 - 3.903127820947816e-17im
8.7, 0.9999999999999923 - 1.9949319973733282e-17im, 0.9999999999999709 - 3.2959746043559335e-17im, 0.9999999999999842 + 1.3688052427629493e-18im, 1.0000000000000047 - 1.3877787807814457e-17im, 0.9999999999999881 + 3.469446951953614e-17im, 0.9999999999999664 + 3.903127820947816e-18im, 1.0000000000000189 + 3.0357660829594124e-18im, 0.9999999999999886 + 3.333921680392926e-18im, 0.9999999999999702 + 1.214306433183765e-17im, 1.000000000000004 - 6.765421556309548e-17im, 1.000000000000025 + 2.1250362580715887e-17im, 0.9999999999999635 - 4.7704895589362195e-18im, 1.0000000000000102 - 1.934623251528822e-18im, 0.9999999999999841 - 1.0408340855860843e-17im, 1.0000000000000184 + 2.47198095326695e-17im, 1.0000000000000038 - 3.469446951953614e-18im, 0.9999999999999777 - 1.1492543028346347e-17im, 0.9999999999999604 + 2.0057740190981832e-18im, 1.0000000000000213 + 1.734723475976807e-18im, 0.9999999999999697 - 3.642919299551295e-17im
8.8, 0.9999999999999938 - 1.9949319973733282e-17im, 0.9999999999999692 - 3.209238430557093e-17im, 0.9999999999999856 + 1.362028979184915e-18im, 1.0000000000000053 - 1.5612511283791264e-17im, 0.9999999999999866 + 3.2959746043559335e-17im, 0.9999999999999671 + 3.0357660829594124e-18im, 1.0000000000000195 + 3.0357660829594124e-18im, 0.9999999999999898 + 3.550762114890027e-18im, 0.9999999999999698 + 1.1926223897340549e-17im, 1.0000000000000042 - 6.938893903907228e-17im, 1.0000000000000255 + 2.0816681711721685e-17im, 0.9999999999999613 - 4.7704895589362195e-18im, 1.0000000000000102 - 1.9363173174233306e-18im, 0.9999999999999823 - 9.75781955236954e-18im, 1.0000000000000167 + 2.47198095326695e-17im, 1.0000000000000016 + 1.734723475976807e-18im, 0.9999999999999744 - 1.1058862159352145e-17im, 0.9999999999999609 + 2.0599841277224584e-18im, 1.0000000000000213 - 8.673617379884035e-19im, 0.9999999999999695 - 3.642919299551295e-17im
8.9, 0.9999999999999938 - 1.951563910473908e-17im, 0.9999999999999685 - 3.122502256758253e-17im, 0.999999999999986 + 1.395910297075087e-18im, 1.000000000000007 - 1.5612511283791264e-17im, 0.9999999999999868 + 3.122502256758253e-17im, 0.9999999999999666 + 3.0357660829594124e-18im, 1.0000000000000193 + 3.469446951953614e-18im, 0.999999999999991 + 3.550762114890027e-18im, 0.9999999999999685 + 1.1058862159352145e-17im, 1.0000000000000049 - 6.852157730108388e-17im, 1.0000000000000262 + 2.0816681711721685e-17im, 0.9999999999999616 - 6.5052130349130266e-18im, 1.0000000000000115 - 1.934623251528822e-18im, 0.9999999999999831 - 9.974659986866641e-18im, 1.000000000000017 + 2.42861286636753e-17im, 0.9999999999999997 + 5.204170427930421e-18im, 0.9999999999999728 - 1.0842021724855044e-17im, 0.99999999999996 + 2.1955093992831465e-18im, 1.00000000000002 - 8.673617379884035e-19im, 0.9999999999999714 - 3.729655473350135e-17im
9.0, 0.9999999999999944 - 1.8214596497756474e-17im, 0.9999999999999667 - 3.122502256758253e-17im, 0.9999999999999862 + 1.395910297075087e-18im, 1.0000000000000095 - 1.9081958235744878e-17im, 0.9999999999999857 + 3.165870343657673e-17im, 0.999999999999965 + 4.336808689942018e-18im, 1.0000000000000155 + 3.0357660829594124e-18im, 0.9999999999999911 + 3.604972223514302e-18im, 0.999999999999968 + 1.1492543028346347e-17im, 1.0000000000000075 - 6.938893903907228e-17im, 1.000000000000027 + 2.211772431870429e-17im, 0.9999999999999611 - 6.071532165918825e-18im, 1.0000000000000098 - 1.9363173174233306e-18im, 0.9999999999999826 - 1.0408340855860843e-17im, 1.000000000000017 + 2.439454888092385e-17im, 1.0 + 1.734723475976807e-18im, 0.9999999999999731 - 1.0191500421363742e-17im, 0.9999999999999613 + 2.168404344971009e-18im, 1.00000000000002 - 1.734723475976807e-18im, 0.9999999999999718 - 3.5561831257524545e-17im
9.1, 0.9999999999999953 - 1.8214596497756474e-17im, 0.9999999999999644 - 3.122502256758253e-17im, 0.9999999999999876 + 1.3925221652860698e-18im, 1.0000000000000144 - 1.9081958235744878e-17im, 0.9999999999999856 + 3.382710778154774e-17im, 0.9999999999999635 + 3.903127820947816e-18im, 1.0000000000000147 + 2.6020852139652106e-18im, 0.999999999999991 + 3.604972223514302e-18im, 0.9999999999999677 + 1.1275702593849246e-17im, 1.0000000000000124 - 6.938893903907228e-17im, 1.0000000000000278 + 2.1250362580715887e-17im, 0.9999999999999618 - 6.938893903907228e-18im, 1.0000000000000107 - 1.9312351197398048e-18im, 0.9999999999999845 - 1.0191500421363742e-17im, 1.000000000000021 + 2.461138931542095e-17im, 0.9999999999999981 - 5.204170427930421e-18im, 0.9999999999999724 - 1.1275702593849246e-17im, 0.9999999999999605 + 2.2768245622195593e-18im, 1.0000000000000222 - 6.071532165918825e-18im, 0.999999999999971 - 3.469446951953614e-17im
9.2, 0.9999999999999954 - 1.6046192152785466e-17im, 0.9999999999999646 - 3.382710778154774e-17im, 0.9999999999999875 + 1.3738874404464751e-18im, 1.0000000000000135 - 2.6020852139652106e-17im, 0.999999999999984 + 3.382710778154774e-17im, 0.999999999999963 + 4.7704895589362195e-18im, 1.0000000000000149 + 1.3010426069826053e-18im, 0.9999999999999927 + 3.611748487092337e-18im, 0.9999999999999674 + 1.0842021724855044e-17im, 1.0000000000000127 - 6.765421556309548e-17im, 1.000000000000028 + 2.211772431870429e-17im, 0.9999999999999616 - 6.071532165918825e-18im, 1.0000000000000113 - 1.9363173174233306e-18im, 0.9999999999999835 - 1.0625181290357943e-17im, 1.0000000000000213 + 2.461138931542095e-17im, 0.9999999999999962 - 1.734723475976807e-18im, 0.9999999999999731 - 1.1492543028346347e-17im, 0.9999999999999597 + 2.1412992906588713e-18im, 1.0000000000000235 - 6.938893903907228e-18im, 0.999999999999972 - 3.469446951953614e-17im
9.3, 0.9999999999999964 - 1.5612511283791264e-17im, 0.999999999999963 - 3.2959746043559335e-17im, 0.9999999999999893 + 1.3808754622613231e-18im, 1.0000000000000135 - 2.6020852139652106e-17im, 0.9999999999999858 + 3.2959746043559335e-17im, 0.9999999999999599 + 5.204170427930421e-18im, 1.0000000000000164 + 1.734723475976807e-18im, 0.9999999999999931 + 3.626995080142914e-18im, 0.9999999999999658 + 1.1058862159352145e-17im, 1.0000000000000162 - 6.852157730108388e-17im, 1.0000000000000282 + 2.211772431870429e-17im, 0.99999999999996 - 6.5052130349130266e-18im, 1.000000000000012 - 1.938011383317839e-18im, 0.9999999999999829 - 1.0408340855860843e-17im, 1.0000000000000226 + 2.47198095326695e-17im, 0.999999999999996 - 5.204170427930421e-18im, 0.9999999999999698 - 1.214306433183765e-17im, 0.9999999999999609 + 2.168404344971009e-18im, 1.0000000000000246 - 6.071532165918825e-18im, 0.9999999999999735 - 3.122502256758253e-17im
9.4, 0.9999999999999969 - 1.474514954580286e-17im, 0.9999999999999617 - 3.0357660829594124e-17im, 0.99999999999999 + 1.3823577699190182e-18im, 1.0000000000000129 - 2.42861286636753e-17im, 0.999999999999987 + 3.252606517456513e-17im, 0.9999999999999604 + 3.903127820947816e-18im, 1.000000000000016 + 1.3010426069826053e-18im, 0.9999999999999931 + 3.618524750670371e-18im, 0.9999999999999661 + 1.1275702593849246e-17im, 1.000000000000015 - 6.938893903907228e-17im, 1.0000000000000286 + 2.1250362580715887e-17im, 0.9999999999999589 - 7.37257477290143e-18im, 1.0000000000000124 - 1.9329291856343134e-18im, 0.999999999999983 - 1.0625181290357943e-17im, 1.0000000000000215 + 2.47198095326695e-17im, 0.9999999999999951 - 6.938893903907228e-18im, 0.9999999999999684 - 1.214306433183765e-17im, 0.9999999999999589 + 2.168404344971009e-18im, 1.000000000000023 - 8.673617379884035e-18im, 0.9999999999999721 - 2.7755575615628914e-17im
9.5, 0.9999999999999954 - 1.7780915628762273e-17im, 0.9999999999999615 - 2.949029909160572e-17im, 0.9999999999999919 + 1.378969638130001e-18im, 1.000000000000011 - 2.2551405187698492e-17im, 0.9999999999999867 + 3.382710778154774e-17im, 0.9999999999999598 + 5.204170427930421e-18im, 1.000000000000014 + 2.168404344971009e-18im, 0.9999999999999927 + 3.611748487092337e-18im, 0.9999999999999651 + 1.1058862159352145e-17im, 1.000000000000011 - 7.112366251504909e-17im, 1.000000000000029 + 2.3418766925686896e-17im, 0.9999999999999579 - 7.806255641895632e-18im, 1.000000000000013 - 1.938011383317839e-18im, 0.9999999999999819 - 9.75781955236954e-18im, 1.0000000000000215 + 2.5045070184415152e-17im, 0.9999999999999928 - 3.469446951953614e-18im, 0.9999999999999679 - 1.214306433183765e-17im, 0.9999999999999587 + 2.2768245622195593e-18im, 1.0000000000000233 - 9.540979117872439e-18im, 0.999999999999972 - 2.6020852139652106e-17im
9.6, 0.9999999999999958 - 1.9081958235744878e-17im, 0.9999999999999617 - 2.949029909160572e-17im, 0.9999999999999923 + 1.3891340334970526e-18im, 1.0000000000000115 - 1.734723475976807e-17im, 0.9999999999999872 + 3.469446951953614e-17im, 0.9999999999999569 + 4.336808689942018e-18im, 1.0000000000000127 + 2.168404344971009e-18im, 0.9999999999999916 + 3.604972223514302e-18im, 0.9999999999999651 + 1.0625181290357943e-17im, 1.0000000000000075 - 7.112366251504909e-17im, 1.0000000000000304 + 2.42861286636753e-17im, 0.9999999999999564 - 7.806255641895632e-18im, 1.0000000000000124 - 1.9397054492123478e-18im, 0.9999999999999817 - 1.0408340855860843e-17im, 1.0000000000000195 + 2.4936649967166602e-17im, 0.9999999999999903 + 1.734723475976807e-18im, 0.9999999999999644 - 1.235990476633475e-17im, 0.9999999999999589 + 2.1141942363467336e-18im, 1.0000000000000244 - 6.938893903907228e-18im, 0.9999999999999714 - 2.5153490401663703e-17im
9.7, 0.9999999999999946 - 2.0383000842727483e-17im, 0.9999999999999616 - 3.0357660829594124e-17im, 0.9999999999999934 + 1.362028979184915e-18im, 1.0000000000000102 - 2.0816681711721685e-17im, 0.9999999999999861 + 3.252606517456513e-17im, 0.9999999999999563 + 4.336808689942018e-18im, 1.0000000000000107 + 1.734723475976807e-18im, 0.9999999999999901 + 3.564314642046096e-18im, 0.9999999999999648 + 1.0408340855860843e-17im, 1.0000000000000095 - 7.112366251504909e-17im, 1.000000000000031 + 2.47198095326695e-17im, 0.9999999999999579 - 7.806255641895632e-18im, 1.000000000000013 - 1.9397054492123478e-18im, 0.9999999999999797 - 1.0625181290357943e-17im, 1.0000000000000193 + 2.4936649967166602e-17im, 0.9999999999999899 + 3.469446951953614e-18im, 0.9999999999999625 - 1.1709383462843448e-17im, 0.9999999999999614 + 2.0057740190981832e-18im, 1.0000000000000246 - 6.071532165918825e-18im, 0.9999999999999708 - 2.7755575615628914e-17im
