flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM3R15, dM3R16, dM3R17, dM3R18, dM3R19, dM(mass_num)R20
9.2, 0.9999999999999895 - 1.8041124150158794e-16im, 1.0000000000000016 + 9.71445146547012e-17im, 0.9999999999999784 - 8.673617379884035e-19im, 1.0000000000000322 + 9.367506770274758e-17im, 0.9999999999999987 + 0.0im, 0.9999999999999979 - 4.8138576458356397e-17im, 1.0000000000000235 - 5.0306980803327406e-17im, 1.0000000000000264 + 9.367506770274758e-17im, 1.0000000000000118 - 5.898059818321144e-17im, 1.000000000000005 - 6.591949208711867e-17im, 0.9999999999999942 + 6.938893903907228e-17im, 0.999999999999987 + 3.469446951953614e-18im, 0.9999999999999784 + 4.87890977618477e-19im, 1.0000000000000129 + 7.632783294297951e-17im, 1.0000000000000242 + 5.204170427930421e-18im, 1.0000000000000207 + 5.377642775528102e-17im, 1.0000000000000109 + 3.187554387107383e-17im, 1.0000000000000246 + 4.683753385137379e-17im, 0.9999999999999859 + 3.469446951953614e-18im, 1.000000000000009 - 4.336808689942018e-18im
9.3, 0.9999999999999898 - 1.5959455978986625e-16im, 1.0000000000000013 + 9.367506770274758e-17im, 0.9999999999999784 - 6.505213034913027e-19im, 1.0000000000000329 + 8.326672684688674e-17im, 1.0000000000000013 - 3.469446951953614e-18im, 0.999999999999997 - 4.7921736023859296e-17im, 1.000000000000022 - 5.377642775528102e-17im, 1.0000000000000229 + 8.673617379884035e-17im, 1.0000000000000124 - 4.85722573273506e-17im, 1.0000000000000024 - 6.591949208711867e-17im, 0.9999999999999946 + 8.326672684688674e-17im, 0.9999999999999887 + 0.0im, 0.9999999999999799 + 3.2526065174565133e-19im, 1.000000000000011 + 8.326672684688674e-17im, 1.0000000000000235 + 9.540979117872439e-18im, 1.0000000000000182 + 4.683753385137379e-17im, 1.000000000000011 + 3.165870343657673e-17im, 1.0000000000000264 + 4.163336342344337e-17im, 0.9999999999999845 + 4.336808689942018e-18im, 1.0000000000000089 - 6.071532165918825e-18im
9.4, 0.999999999999989 - 1.6653345369377348e-16im, 1.0000000000000007 + 1.1102230246251565e-16im, 0.999999999999978 - 2.168404344971009e-19im, 1.0000000000000342 + 8.673617379884035e-17im, 1.0000000000000018 - 3.469446951953614e-18im, 0.9999999999999944 - 4.846383711010205e-17im, 1.0000000000000233 - 5.0306980803327406e-17im, 1.0000000000000226 + 1.0061396160665481e-16im, 1.0000000000000127 - 5.551115123125783e-17im, 1.0000000000000042 - 7.45931094670027e-17im, 0.9999999999999953 + 9.71445146547012e-17im, 0.9999999999999893 + 3.469446951953614e-18im, 0.9999999999999789 + 2.710505431213761e-19im, 1.000000000000012 + 9.71445146547012e-17im, 1.000000000000022 + 1.0408340855860843e-17im, 1.000000000000019 + 4.597017211338539e-17im, 1.0000000000000133 + 3.187554387107383e-17im, 1.000000000000028 + 4.336808689942018e-17im, 0.9999999999999849 + 1.734723475976807e-18im, 1.000000000000007 - 5.204170427930421e-18im
9.5, 0.9999999999999877 - 1.5959455978986625e-16im, 1.000000000000002 + 9.71445146547012e-17im, 0.9999999999999766 + 2.168404344971009e-19im, 1.0000000000000349 + 1.0408340855860843e-16im, 1.0000000000000013 - 3.469446951953614e-18im, 0.9999999999999918 - 4.85722573273506e-17im, 1.0000000000000246 - 5.377642775528102e-17im, 1.0000000000000244 + 1.0061396160665481e-16im, 1.0000000000000113 - 5.204170427930421e-17im, 1.0000000000000027 - 7.28583859910259e-17im, 0.9999999999999951 + 9.71445146547012e-17im, 0.9999999999999901 + 6.938893903907228e-18im, 0.9999999999999777 + 2.710505431213761e-19im, 1.0000000000000098 + 1.0408340855860843e-16im, 1.0000000000000242 + 1.0408340855860843e-17im, 1.0000000000000204 + 4.7704895589362195e-17im, 1.0000000000000115 + 3.230922474006803e-17im, 1.000000000000028 + 3.642919299551295e-17im, 0.9999999999999853 + 4.336808689942018e-18im, 1.0000000000000078 - 5.204170427930421e-18im
9.6, 0.9999999999999861 - 1.5265566588595902e-16im, 1.0000000000000027 + 1.0408340855860843e-16im, 0.9999999999999741 + 2.168404344971009e-19im, 1.0000000000000355 + 1.214306433183765e-16im, 1.0000000000000027 + 3.469446951953614e-18im, 0.9999999999999916 - 4.8138576458356397e-17im, 1.0000000000000262 - 5.724587470723463e-17im, 1.0000000000000242 + 1.0755285551056204e-16im, 1.0000000000000102 - 5.204170427930421e-17im, 1.0000000000000058 - 7.632783294297951e-17im, 0.9999999999999953 + 1.0408340855860843e-16im, 0.9999999999999885 + 1.0408340855860843e-17im, 0.999999999999976 + 2.710505431213761e-19im, 1.0000000000000102 + 1.0408340855860843e-16im, 1.0000000000000258 + 6.938893903907228e-18im, 1.0000000000000242 + 4.9439619065339e-17im, 1.0000000000000127 + 3.209238430557093e-17im, 1.0000000000000304 + 3.642919299551295e-17im, 0.9999999999999843 + 4.336808689942018e-18im, 1.0000000000000082 - 5.204170427930421e-18im
9.7, 0.9999999999999867 - 1.3183898417423734e-16im, 1.0000000000000018 + 1.0408340855860843e-16im, 0.9999999999999734 - 4.336808689942018e-19im, 1.000000000000038 + 1.1796119636642288e-16im, 1.0000000000000029 + 3.469446951953614e-18im, 0.9999999999999908 - 4.846383711010205e-17im, 1.000000000000027 - 6.591949208711867e-17im, 1.0000000000000244 + 1.0408340855860843e-16im, 1.0000000000000089 - 5.204170427930421e-17im, 1.0000000000000056 - 7.28583859910259e-17im, 0.999999999999993 + 1.0408340855860843e-16im, 0.9999999999999866 + 3.122502256758253e-17im, 0.9999999999999744 + 3.2526065174565133e-19im, 1.0000000000000129 + 9.71445146547012e-17im, 1.000000000000027 + 5.204170427930421e-18im, 1.0000000000000246 + 4.9439619065339e-17im, 1.000000000000013 + 3.252606517456513e-17im, 1.00000000000003 + 4.163336342344337e-17im, 0.9999999999999826 + 4.336808689942018e-18im, 1.0000000000000082 - 5.637851296924623e-18im
9.8, 0.9999999999999861 - 1.1102230246251565e-16im, 1.0000000000000013 + 1.1796119636642288e-16im, 0.9999999999999745 - 8.673617379884035e-19im, 1.0000000000000377 + 1.0755285551056204e-16im, 1.000000000000004 + 0.0im, 0.99999999999999 - 4.83554168928535e-17im, 1.0000000000000284 - 6.071532165918825e-17im, 1.0000000000000235 + 1.249000902703301e-16im, 1.0000000000000089 - 6.245004513516506e-17im, 1.0000000000000038 - 6.938893903907228e-17im, 0.9999999999999931 + 1.0408340855860843e-16im, 0.9999999999999858 + 1.734723475976807e-17im, 0.999999999999972 + 4.0657581468206416e-19im, 1.0000000000000127 + 1.0408340855860843e-16im, 1.0000000000000264 + 3.469446951953614e-18im, 1.0000000000000229 + 4.9439619065339e-17im, 1.0000000000000133 + 3.2959746043559335e-17im, 1.0000000000000309 + 4.85722573273506e-17im, 0.9999999999999836 + 2.6020852139652106e-18im, 1.0000000000000098 - 5.204170427930421e-18im
9.9, 0.9999999999999845 - 1.5265566588595902e-16im, 1.0000000000000004 + 1.3530843112619095e-16im, 0.9999999999999759 - 1.5178830414797062e-18im, 1.0000000000000364 + 1.0061396160665481e-16im, 1.000000000000006 + 1.3877787807814457e-17im, 0.9999999999999896 - 4.808436634973212e-17im, 1.0000000000000298 - 5.724587470723463e-17im, 1.0000000000000242 + 1.2836953722228372e-16im, 1.0000000000000073 - 6.245004513516506e-17im, 1.0000000000000049 - 6.418476861114186e-17im, 0.9999999999999909 + 1.1796119636642288e-16im, 0.9999999999999843 + 1.0408340855860843e-17im, 0.9999999999999689 + 4.87890977618477e-19im, 1.0000000000000115 + 1.1796119636642288e-16im, 1.000000000000027 + 6.071532165918825e-18im, 1.000000000000022 + 5.4643789493269423e-17im, 1.0000000000000147 + 3.3393426912553537e-17im, 1.0000000000000302 + 5.0306980803327406e-17im, 0.9999999999999818 + 4.336808689942018e-18im, 1.0000000000000095 - 6.938893903907228e-18im
10.0, 0.9999999999999841 - 1.249000902703301e-16im, 0.9999999999999996 + 1.2836953722228372e-16im, 0.999999999999974 - 1.5178830414797062e-18im, 1.0000000000000377 + 1.0061396160665481e-16im, 1.0000000000000102 + 6.938893903907228e-18im, 0.9999999999999891 - 4.8009827450373743e-17im, 1.0000000000000278 - 5.898059818321144e-17im, 1.000000000000024 + 1.249000902703301e-16im, 1.0000000000000056 - 6.938893903907228e-17im, 1.0000000000000056 - 6.418476861114186e-17im, 0.9999999999999883 + 1.457167719820518e-16im, 0.9999999999999847 + 0.0im, 0.9999999999999658 + 4.607859233063394e-19im, 1.000000000000012 + 9.71445146547012e-17im, 1.0000000000000282 + 2.6020852139652106e-18im, 1.0000000000000207 + 5.4643789493269423e-17im, 1.0000000000000153 + 3.5128150388530344e-17im, 1.0000000000000295 + 4.85722573273506e-17im, 0.9999999999999809 - 8.673617379884035e-19im, 1.00000000000001 - 6.938893903907228e-18im
10.1, 0.9999999999999839 - 1.0408340855860843e-16im, 0.9999999999999972 + 1.196959198423997e-16im, 0.999999999999974 - 1.5178830414797062e-18im, 1.000000000000037 + 1.0061396160665481e-16im, 1.0000000000000082 + 1.0408340855860843e-17im, 0.9999999999999881 - 4.8057261295419984e-17im, 1.0000000000000298 - 5.551115123125783e-17im, 1.000000000000026 + 1.1796119636642288e-16im, 1.0000000000000064 - 6.591949208711867e-17im, 1.0000000000000053 - 6.245004513516506e-17im, 0.9999999999999879 + 9.71445146547012e-17im, 0.9999999999999851 + 6.938893903907228e-18im, 0.999999999999964 + 4.87890977618477e-19im, 1.0000000000000144 + 1.1796119636642288e-16im, 1.00000000000003 - 8.673617379884035e-19im, 1.0000000000000213 + 5.204170427930421e-17im, 1.0000000000000167 + 3.469446951953614e-17im, 1.0000000000000302 + 5.204170427930421e-17im, 0.9999999999999828 + 0.0im, 1.0000000000000107 - 6.5052130349130266e-18im
10.2, 0.9999999999999843 - 9.020562075079397e-17im, 0.9999999999999978 + 1.2836953722228372e-16im, 0.9999999999999737 - 1.951563910473908e-18im, 1.0000000000000386 + 1.0061396160665481e-16im, 1.0000000000000087 + 1.0408340855860843e-17im, 0.9999999999999873 - 4.824699667560495e-17im, 1.0000000000000284 - 6.245004513516506e-17im, 1.0000000000000298 + 1.0061396160665481e-16im, 1.0000000000000087 - 7.28583859910259e-17im, 1.0000000000000047 - 6.071532165918825e-17im, 0.9999999999999867 + 9.71445146547012e-17im, 0.9999999999999827 + 3.469446951953614e-18im, 0.9999999999999639 + 4.87890977618477e-19im, 1.0000000000000153 + 1.0408340855860843e-16im, 1.0000000000000313 + 8.673617379884035e-19im, 1.0000000000000195 + 5.0306980803327406e-17im, 1.000000000000016 + 3.642919299551295e-17im, 1.0000000000000313 + 4.683753385137379e-17im, 0.9999999999999838 + 0.0im, 1.0000000000000115 - 7.806255641895632e-18im
10.3, 0.9999999999999832 - 4.163336342344337e-17im, 0.9999999999999966 + 1.3010426069826053e-16im, 0.9999999999999731 - 2.6020852139652106e-18im, 1.0000000000000395 + 1.1796119636642288e-16im, 1.000000000000009 + 2.42861286636753e-17im, 0.9999999999999865 - 4.85722573273506e-17im, 1.0000000000000282 - 6.245004513516506e-17im, 1.0000000000000304 + 9.71445146547012e-17im, 1.0000000000000067 - 6.591949208711867e-17im, 1.0000000000000087 - 7.112366251504909e-17im, 0.999999999999988 + 8.326672684688674e-17im, 0.9999999999999841 + 3.469446951953614e-18im, 0.9999999999999638 + 4.607859233063394e-19im, 1.0000000000000142 + 1.3877787807814457e-16im, 1.000000000000031 + 1.734723475976807e-18im, 1.000000000000017 + 4.683753385137379e-17im, 1.0000000000000138 + 3.8163916471489756e-17im, 1.000000000000029 + 3.9898639947466563e-17im, 0.9999999999999818 - 1.734723475976807e-18im, 1.0000000000000102 - 6.938893903907228e-18im
10.4, 0.9999999999999853 - 6.245004513516506e-17im, 0.9999999999999979 + 1.3877787807814457e-16im, 0.9999999999999736 - 2.3852447794681098e-18im, 1.0000000000000395 + 1.1102230246251565e-16im, 1.0000000000000073 + 1.734723475976807e-17im, 0.9999999999999858 - 4.7921736023859296e-17im, 1.00000000000003 - 6.938893903907228e-17im, 1.0000000000000306 + 9.367506770274758e-17im, 1.0000000000000067 - 5.204170427930421e-17im, 1.0000000000000064 - 6.418476861114186e-17im, 0.9999999999999858 + 8.326672684688674e-17im, 0.999999999999986 + 1.0408340855860843e-17im, 0.9999999999999651 + 5.149960319306146e-19im, 1.0000000000000147 + 1.1796119636642288e-16im, 1.0000000000000313 + 4.336808689942018e-19im, 1.0000000000000189 + 4.7704895589362195e-17im, 1.0000000000000142 + 3.642919299551295e-17im, 1.00000000000003 + 4.683753385137379e-17im, 0.9999999999999792 + 8.673617379884035e-19im, 1.0000000000000084 - 6.071532165918825e-18im
10.5, 0.9999999999999848 - 7.632783294297951e-17im, 0.999999999999999 + 1.3357370765021415e-16im, 0.9999999999999728 - 1.951563910473908e-18im, 1.0000000000000402 + 1.0755285551056204e-16im, 1.0000000000000084 + 2.7755575615628914e-17im, 0.9999999999999842 - 4.7813315806610746e-17im, 1.0000000000000302 - 7.632783294297951e-17im, 1.0000000000000315 + 9.367506770274758e-17im, 1.000000000000004 - 5.204170427930421e-17im, 1.0000000000000089 - 6.591949208711867e-17im, 0.9999999999999866 + 1.1796119636642288e-16im, 0.9999999999999857 - 3.469446951953614e-18im, 0.9999999999999657 + 7.047314121155779e-19im, 1.0000000000000135 + 1.5265566588595902e-16im, 1.0000000000000289 + 4.336808689942018e-19im, 1.0000000000000195 + 4.683753385137379e-17im, 1.000000000000015 + 3.729655473350135e-17im, 1.000000000000031 + 4.683753385137379e-17im, 0.9999999999999777 + 0.0im, 1.0000000000000075 - 4.336808689942018e-18im
10.6, 0.9999999999999866 - 5.551115123125783e-17im, 1.0000000000000002 + 1.3877787807814457e-16im, 0.9999999999999735 - 2.6020852139652106e-18im, 1.0000000000000406 + 1.1796119636642288e-16im, 1.0000000000000098 + 2.7755575615628914e-17im, 0.9999999999999841 - 4.7921736023859296e-17im, 1.0000000000000324 - 6.938893903907228e-17im, 1.0000000000000322 + 9.367506770274758e-17im, 1.0000000000000018 - 5.551115123125783e-17im, 1.0000000000000058 - 6.938893903907228e-17im, 0.9999999999999865 + 9.71445146547012e-17im, 0.9999999999999853 - 1.734723475976807e-17im, 0.9999999999999644 + 6.776263578034403e-19im, 1.0000000000000129 + 1.3877787807814457e-16im, 1.0000000000000264 + 1.3010426069826053e-18im, 1.0000000000000202 + 4.423544863740858e-17im, 1.0000000000000138 + 3.5128150388530344e-17im, 1.0000000000000313 + 4.5102810375396984e-17im, 0.9999999999999751 + 8.673617379884035e-19im, 1.0000000000000078 - 6.071532165918825e-18im
10.7, 0.9999999999999871 - 5.551115123125783e-17im, 1.0000000000000007 + 1.491862189340054e-16im, 0.999999999999972 - 2.3852447794681098e-18im, 1.0000000000000386 + 1.1796119636642288e-16im, 1.0000000000000078 + 2.42861286636753e-17im, 0.9999999999999865 - 4.7704895589362195e-17im, 1.0000000000000344 - 6.418476861114186e-17im, 1.0000000000000335 + 9.71445146547012e-17im, 1.0000000000000029 - 4.5102810375396984e-17im, 1.0000000000000095 - 6.245004513516506e-17im, 0.9999999999999855 + 1.1102230246251565e-16im, 0.9999999999999851 - 3.122502256758253e-17im, 0.9999999999999583 + 8.673617379884035e-19im, 1.0000000000000138 + 1.3877787807814457e-16im, 1.000000000000025 - 1.3010426069826053e-18im, 1.0000000000000193 + 4.7704895589362195e-17im, 1.0000000000000142 + 3.469446951953614e-17im, 1.0000000000000322 + 5.377642775528102e-17im, 0.9999999999999746 + 2.6020852139652106e-18im, 1.0000000000000078 - 6.071532165918825e-18im
10.8, 0.9999999999999869 - 6.245004513516506e-17im, 1.000000000000001 + 1.5265566588595902e-16im, 0.9999999999999721 - 2.3852447794681098e-18im, 1.000000000000037 + 1.3183898417423734e-16im, 1.0000000000000069 + 2.7755575615628914e-17im, 0.9999999999999868 - 4.83554168928535e-17im, 1.0000000000000366 - 6.765421556309548e-17im, 1.0000000000000326 + 9.020562075079397e-17im, 1.000000000000004 - 5.551115123125783e-17im, 1.00000000000001 - 6.765421556309548e-17im, 0.999999999999986 + 9.020562075079397e-17im, 0.9999999999999833 - 3.469446951953614e-17im, 0.9999999999999541 + 8.131516293641283e-19im, 1.0000000000000133 + 1.3183898417423734e-16im, 1.0000000000000246 - 1.734723475976807e-18im, 1.00000000000002 + 4.597017211338539e-17im, 1.0000000000000133 + 3.2959746043559335e-17im, 1.0000000000000346 + 5.0306980803327406e-17im, 0.9999999999999751 + 1.734723475976807e-18im, 1.0000000000000089 - 3.469446951953614e-18im
10.9, 0.999999999999986 - 4.163336342344337e-17im, 1.0000000000000007 + 1.5265566588595902e-16im, 0.9999999999999712 - 2.6020852139652106e-18im, 1.0000000000000366 + 1.3183898417423734e-16im, 1.0000000000000095 + 2.0816681711721685e-17im, 0.9999999999999878 - 4.90059381963448e-17im, 1.0000000000000386 - 6.418476861114186e-17im, 1.0000000000000333 + 8.326672684688674e-17im, 1.0000000000000062 - 4.5102810375396984e-17im, 1.0000000000000129 - 6.938893903907228e-17im, 0.9999999999999879 + 1.1102230246251565e-16im, 0.9999999999999818 - 2.7755575615628914e-17im, 0.9999999999999537 + 8.402566836762659e-19im, 1.0000000000000138 + 1.6653345369377348e-16im, 1.000000000000021 - 1.734723475976807e-18im, 1.00000000000002 + 5.117434254131581e-17im, 1.000000000000015 + 3.5561831257524545e-17im, 1.0000000000000364 + 5.551115123125783e-17im, 0.9999999999999758 - 8.673617379884035e-19im, 1.0000000000000102 - 8.673617379884035e-19im
11.0, 0.9999999999999859 - 5.551115123125783e-17im, 1.0000000000000018 + 1.5265566588595902e-16im, 0.9999999999999728 - 3.686287386450715e-18im, 1.0000000000000369 + 1.1449174941446927e-16im, 1.000000000000009 + 6.938893903907228e-18im, 0.9999999999999905 - 4.83554168928535e-17im, 1.0000000000000402 - 6.418476861114186e-17im, 1.0000000000000338 + 8.673617379884035e-17im, 1.0000000000000053 - 4.5102810375396984e-17im, 1.0000000000000129 - 7.45931094670027e-17im, 0.9999999999999866 + 1.249000902703301e-16im, 0.9999999999999817 - 2.42861286636753e-17im, 0.9999999999999525 + 9.215718466126788e-19im, 1.0000000000000118 + 1.3877787807814457e-16im, 1.0000000000000198 - 2.168404344971009e-18im, 1.0000000000000207 + 5.0306980803327406e-17im, 1.0000000000000147 + 3.5561831257524545e-17im, 1.000000000000037 + 5.0306980803327406e-17im, 0.9999999999999754 + 8.673617379884035e-19im, 1.0000000000000104 + 0.0im
11.1, 0.9999999999999849 - 7.632783294297951e-17im, 0.9999999999999999 + 1.474514954580286e-16im, 0.9999999999999707 - 4.336808689942018e-18im, 1.0000000000000344 + 1.231653667943533e-16im, 1.0000000000000093 + 3.469446951953614e-18im, 0.9999999999999926 - 4.83554168928535e-17im, 1.0000000000000406 - 5.724587470723463e-17im, 1.0000000000000344 + 7.632783294297951e-17im, 1.0000000000000075 - 4.85722573273506e-17im, 1.0000000000000155 - 7.28583859910259e-17im, 0.9999999999999872 + 1.3877787807814457e-16im, 0.9999999999999801 - 3.8163916471489756e-17im, 0.9999999999999538 + 9.486769009248164e-19im, 1.000000000000011 + 1.3183898417423734e-16im, 1.0000000000000193 - 2.6020852139652106e-18im, 1.0000000000000222 + 5.2909066017292616e-17im, 1.0000000000000135 + 3.9898639947466563e-17im, 1.0000000000000366 + 5.0306980803327406e-17im, 0.9999999999999758 - 8.673617379884035e-19im, 1.0000000000000093 - 1.734723475976807e-18im
11.2, 0.9999999999999851 - 9.71445146547012e-17im, 1.0000000000000009 + 1.5439038936193583e-16im, 0.9999999999999708 - 4.7704895589362195e-18im, 1.0000000000000362 + 1.249000902703301e-16im, 1.000000000000008 - 3.469446951953614e-18im, 0.9999999999999954 - 4.87890977618477e-17im, 1.000000000000039 - 6.071532165918825e-17im, 1.0000000000000342 + 7.979727989493313e-17im, 1.0000000000000044 - 3.122502256758253e-17im, 1.0000000000000149 - 8.153200337090993e-17im, 0.9999999999999879 + 1.3877787807814457e-16im, 0.9999999999999806 - 3.8163916471489756e-17im, 0.9999999999999559 + 1.0299920638612292e-18im, 1.0000000000000107 + 1.5265566588595902e-16im, 1.0000000000000182 - 2.6020852139652106e-18im, 1.0000000000000218 + 5.2909066017292616e-17im, 1.0000000000000149 + 4.336808689942018e-17im, 1.0000000000000366 + 5.204170427930421e-17im, 0.9999999999999749 + 8.673617379884035e-19im, 1.0000000000000082 + 0.0im
11.3, 0.9999999999999838 - 9.71445146547012e-17im, 0.9999999999999993 + 1.5092094240998222e-16im, 0.9999999999999714 - 5.854691731421724e-18im, 1.0000000000000362 + 1.2836953722228372e-16im, 1.0000000000000073 + 0.0im, 0.9999999999999979 - 5.074066167232161e-17im, 1.0000000000000415 - 6.591949208711867e-17im, 1.0000000000000329 + 8.673617379884035e-17im, 1.0000000000000056 - 3.8163916471489756e-17im, 1.0000000000000144 - 7.632783294297951e-17im, 0.999999999999987 + 6.938893903907228e-17im, 0.9999999999999819 - 4.5102810375396984e-17im, 0.9999999999999553 + 9.486769009248164e-19im, 1.0000000000000087 + 1.6653345369377348e-16im, 1.0000000000000207 - 3.0357660829594124e-18im, 1.0000000000000224 + 4.9439619065339e-17im, 1.0000000000000164 + 4.336808689942018e-17im, 1.0000000000000373 + 5.551115123125783e-17im, 0.9999999999999757 + 0.0im, 1.0000000000000062 + 0.0im
11.4, 0.9999999999999831 - 1.1102230246251565e-16im, 1.0000000000000004 + 1.474514954580286e-16im, 0.9999999999999701 - 5.637851296924623e-18im, 1.0000000000000369 + 1.249000902703301e-16im, 1.000000000000007 + 1.0408340855860843e-17im, 0.9999999999999977 - 5.117434254131581e-17im, 1.0000000000000444 - 6.071532165918825e-17im, 1.0000000000000306 + 7.979727989493313e-17im, 1.0000000000000058 - 3.122502256758253e-17im, 1.0000000000000164 - 8.153200337090993e-17im, 0.9999999999999865 + 6.245004513516506e-17im, 0.9999999999999819 - 4.85722573273506e-17im, 0.9999999999999516 + 9.75781955236954e-19im, 1.0000000000000109 + 1.5959455978986625e-16im, 1.000000000000021 - 1.734723475976807e-18im, 1.0000000000000202 + 5.2909066017292616e-17im, 1.0000000000000164 + 3.8163916471489756e-17im, 1.0000000000000375 + 5.551115123125783e-17im, 0.999999999999976 - 1.734723475976807e-18im, 1.0000000000000058 - 8.673617379884035e-19im
11.5, 0.9999999999999827 - 1.1796119636642288e-16im, 1.0000000000000007 + 1.5265566588595902e-16im, 0.999999999999969 - 6.288372600415926e-18im, 1.0000000000000375 + 1.231653667943533e-16im, 1.0000000000000084 + 1.0408340855860843e-17im, 0.9999999999999966 - 5.0306980803327406e-17im, 1.0000000000000437 - 6.591949208711867e-17im, 1.000000000000033 + 8.326672684688674e-17im, 1.0000000000000064 - 3.469446951953614e-17im, 1.0000000000000187 - 7.979727989493313e-17im, 0.9999999999999857 + 5.551115123125783e-17im, 0.9999999999999817 - 5.551115123125783e-17im, 0.9999999999999494 + 8.944667923005412e-19im, 1.0000000000000093 + 1.5959455978986625e-16im, 1.000000000000025 - 2.6020852139652106e-18im, 1.0000000000000189 + 5.0306980803327406e-17im, 1.0000000000000153 + 3.729655473350135e-17im, 1.0000000000000375 + 5.551115123125783e-17im, 0.9999999999999772 - 8.673617379884035e-19im, 1.000000000000005 + 0.0im
11.6, 0.9999999999999826 - 1.3183898417423734e-16im, 0.9999999999999997 + 1.43982048506075e-16im, 0.9999999999999671 - 6.5052130349130266e-18im, 1.0000000000000369 + 1.2836953722228372e-16im, 1.0000000000000093 + 1.0408340855860843e-17im, 0.9999999999999952 - 5.074066167232161e-17im, 1.0000000000000435 - 6.938893903907228e-17im, 1.000000000000033 + 9.020562075079397e-17im, 1.0000000000000069 - 3.122502256758253e-17im, 1.000000000000018 - 7.45931094670027e-17im, 0.9999999999999847 + 4.85722573273506e-17im, 0.9999999999999796 - 7.632783294297951e-17im, 0.9999999999999473 + 8.402566836762659e-19im, 1.0000000000000082 + 1.5959455978986625e-16im, 1.0000000000000255 - 1.3010426069826053e-18im, 1.00000000000002 + 5.2909066017292616e-17im, 1.000000000000017 + 4.2500725161431774e-17im, 1.0000000000000397 + 5.898059818321144e-17im, 0.9999999999999786 - 8.673617379884035e-19im, 1.000000000000006 + 8.673617379884035e-19im
11.7, 0.99999999999998 - 1.6653345369377348e-16im, 0.9999999999999989 + 1.491862189340054e-16im, 0.9999999999999695 - 6.5052130349130266e-18im, 1.000000000000037 + 1.231653667943533e-16im, 1.000000000000008 + 2.0816681711721685e-17im, 0.9999999999999953 - 5.4643789493269423e-17im, 1.000000000000041 - 7.112366251504909e-17im, 1.000000000000033 + 9.367506770274758e-17im, 1.000000000000006 - 1.734723475976807e-17im, 1.0000000000000164 - 6.765421556309548e-17im, 0.9999999999999863 + 4.163336342344337e-17im, 0.9999999999999802 - 8.326672684688674e-17im, 0.9999999999999495 + 8.131516293641283e-19im, 1.0000000000000082 + 1.457167719820518e-16im, 1.000000000000024 - 1.3010426069826053e-18im, 1.0000000000000202 + 5.724587470723463e-17im, 1.0000000000000184 + 4.163336342344337e-17im, 1.0000000000000389 + 6.591949208711867e-17im, 0.999999999999981 - 1.734723475976807e-18im, 1.0000000000000067 + 0.0im
11.8, 0.9999999999999772 - 1.5959455978986625e-16im, 0.9999999999999989 + 1.5612511283791264e-16im, 0.9999999999999702 - 5.854691731421724e-18im, 1.000000000000037 + 1.196959198423997e-16im, 1.0000000000000093 + 2.0816681711721685e-17im, 0.9999999999999993 - 5.377642775528102e-17im, 1.0000000000000402 - 7.45931094670027e-17im, 1.000000000000034 + 7.979727989493313e-17im, 1.0000000000000056 - 6.938893903907228e-18im, 1.0000000000000178 - 6.071532165918825e-17im, 0.9999999999999857 + 4.163336342344337e-17im, 0.9999999999999836 - 8.326672684688674e-17im, 0.9999999999999469 + 8.944667923005412e-19im, 1.0000000000000084 + 1.3877787807814457e-16im, 1.0000000000000233 - 2.3852447794681098e-18im, 1.0000000000000204 + 5.551115123125783e-17im, 1.0000000000000195 + 4.0766001685454967e-17im, 1.000000000000039 + 6.245004513516506e-17im, 0.9999999999999842 - 8.673617379884035e-19im, 1.0000000000000075 - 8.673617379884035e-19im
11.9, 0.9999999999999768 - 1.8735013540549517e-16im, 0.9999999999999991 + 1.457167719820518e-16im, 0.9999999999999711 - 5.854691731421724e-18im, 1.0000000000000366 + 1.1622647289044608e-16im, 1.0000000000000098 + 2.42861286636753e-17im, 1.0000000000000002 - 5.681219383824043e-17im, 1.000000000000042 - 7.45931094670027e-17im, 1.0000000000000338 + 8.673617379884035e-17im, 1.000000000000006 - 1.3877787807814457e-17im, 1.0000000000000189 - 7.45931094670027e-17im, 0.9999999999999851 + 4.163336342344337e-17im, 0.9999999999999842 - 9.020562075079397e-17im, 0.9999999999999475 + 8.673617379884035e-19im, 1.0000000000000056 + 1.5959455978986625e-16im, 1.0000000000000224 - 1.951563910473908e-18im, 1.0000000000000195 + 5.377642775528102e-17im, 1.0000000000000189 + 4.0766001685454967e-17im, 1.000000000000038 + 6.591949208711867e-17im, 0.9999999999999875 - 1.734723475976807e-18im, 1.000000000000009 + 8.673617379884035e-19im
