flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM3R15, dM3R16, dM3R17, dM3R18, dM3R19, dM(mass_num)R20
13.5, 1.0000000000000155 + 3.469446951953614e-18im, 1.0000000000000497 + 3.8163916471489756e-17im, 1.0000000000000056 + 5.637851296924623e-18im, 1.0000000000000535 - 3.122502256758253e-17im, 0.9999999999999548 + 1.5178830414797062e-18im, 1.0000000000000497 - 8.673617379884035e-17im, 0.9999999999998778 - 1.3877787807814457e-17im, 1.0000000000000047 - 3.122502256758253e-17im, 1.0000000000000258 - 6.245004513516506e-17im, 1.000000000000004 - 1.5612511283791264e-17im, 0.9999999999999946 + 1.214306433183765e-17im, 1.0000000000000082 - 3.642919299551295e-17im, 1.0000000000000524 - 5.204170427930421e-18im, 1.0000000000000207 + 2.7538735181131813e-17im, 1.0000000000000624 - 3.903127820947816e-17im, 0.9999999999997989 + 2.8189256484623115e-18im, 0.9999999999999722 + 6.830473686658678e-18im, 0.9999999999999789 - 1.734723475976807e-18im, 1.0000000000000577 + 4.380176776841438e-17im, 1.0000000000000109 + 3.642919299551295e-17im
13.6, 1.0000000000000142 - 8.673617379884035e-19im, 1.0000000000000495 + 4.163336342344337e-17im, 1.0000000000000056 + 5.204170427930421e-18im, 1.0000000000000544 - 3.122502256758253e-17im, 0.9999999999999536 + 2.3852447794681098e-18im, 1.0000000000000522 - 8.673617379884035e-17im, 0.999999999999878 - 1.3010426069826053e-17im, 1.0000000000000064 - 3.122502256758253e-17im, 1.000000000000026 - 5.551115123125783e-17im, 1.0000000000000033 - 1.0408340855860843e-17im, 0.999999999999996 + 2.2551405187698492e-17im, 1.000000000000009 - 3.9898639947466563e-17im, 1.0000000000000537 - 5.204170427930421e-18im, 1.00000000000002 + 2.7755575615628914e-17im, 1.00000000000006 - 3.8163916471489756e-17im, 0.9999999999998012 + 3.2526065174565133e-18im, 0.9999999999999725 + 6.7220534694101275e-18im, 0.9999999999999792 + 0.0im, 1.0000000000000593 + 4.597017211338539e-17im, 1.0000000000000135 + 3.122502256758253e-17im
13.7, 1.0000000000000144 + 1.734723475976807e-18im, 1.00000000000005 + 3.8163916471489756e-17im, 1.0000000000000058 + 5.637851296924623e-18im, 1.0000000000000568 - 2.0816681711721685e-17im, 0.9999999999999509 + 3.2526065174565133e-18im, 1.0000000000000524 - 9.020562075079397e-17im, 0.9999999999998787 - 1.214306433183765e-17im, 1.0000000000000064 - 4.163336342344337e-17im, 1.0000000000000269 - 6.245004513516506e-17im, 1.0000000000000033 - 2.0816681711721685e-17im, 0.999999999999996 + 2.0816681711721685e-17im, 1.00000000000001 - 4.5102810375396984e-17im, 1.0000000000000537 - 5.204170427930421e-18im, 1.0000000000000213 + 2.7647155398380363e-17im, 1.0000000000000584 - 4.423544863740858e-17im, 0.9999999999998013 + 3.903127820947816e-18im, 0.9999999999999714 + 7.047314121155779e-18im, 0.9999999999999798 - 5.204170427930421e-18im, 1.0000000000000584 + 4.683753385137379e-17im, 1.0000000000000133 + 2.7755575615628914e-17im
13.8, 1.0000000000000142 + 1.734723475976807e-18im, 1.0000000000000497 + 3.8163916471489756e-17im, 1.0000000000000073 + 6.5052130349130266e-18im, 1.0000000000000582 - 3.8163916471489756e-17im, 0.9999999999999504 + 2.8189256484623115e-18im, 1.0000000000000524 - 9.020562075079397e-17im, 0.9999999999998774 - 1.1275702593849246e-17im, 1.0000000000000049 - 4.5102810375396984e-17im, 1.0000000000000266 - 5.551115123125783e-17im, 1.0000000000000027 - 1.9081958235744878e-17im, 0.999999999999998 + 2.2551405187698492e-17im, 1.000000000000011 - 5.377642775528102e-17im, 1.0000000000000535 + 0.0im, 1.0000000000000202 + 2.7755575615628914e-17im, 1.0000000000000568 - 4.0766001685454967e-17im, 0.9999999999997998 + 4.336808689942018e-18im, 0.9999999999999725 + 7.26415455565288e-18im, 0.9999999999999808 - 5.204170427930421e-18im, 1.000000000000058 + 4.683753385137379e-17im, 1.0000000000000127 + 3.2959746043559335e-17im
13.9, 1.000000000000017 + 1.734723475976807e-18im, 1.0000000000000497 + 3.8163916471489756e-17im, 1.000000000000006 + 6.5052130349130266e-18im, 1.000000000000058 - 2.7755575615628914e-17im, 0.9999999999999472 + 1.734723475976807e-18im, 1.000000000000052 - 9.367506770274758e-17im, 0.9999999999998775 - 1.1275702593849246e-17im, 1.000000000000004 - 5.204170427930421e-17im, 1.000000000000027 - 5.204170427930421e-17im, 1.000000000000003 - 1.5612511283791264e-17im, 0.9999999999999996 + 1.734723475976807e-17im, 1.0000000000000133 - 5.0306980803327406e-17im, 1.0000000000000513 + 3.469446951953614e-18im, 1.0000000000000182 + 2.791820594150174e-17im, 1.0000000000000544 - 3.642919299551295e-17im, 0.9999999999997988 + 4.336808689942018e-18im, 0.9999999999999717 + 7.15573433840433e-18im, 0.9999999999999796 - 8.673617379884035e-18im, 1.0000000000000582 + 4.7704895589362195e-17im, 1.0000000000000133 + 2.949029909160572e-17im
14.0, 1.0000000000000178 + 2.6020852139652106e-18im, 1.0000000000000493 + 4.5102810375396984e-17im, 1.0000000000000058 + 6.071532165918825e-18im, 1.000000000000058 - 3.122502256758253e-17im, 0.9999999999999468 + 2.168404344971009e-18im, 1.000000000000053 - 9.367506770274758e-17im, 0.9999999999998751 - 1.0408340855860843e-17im, 1.0000000000000027 - 5.551115123125783e-17im, 1.0000000000000286 - 5.551115123125783e-17im, 1.0000000000000016 - 1.0408340855860843e-17im, 0.9999999999999977 + 1.214306433183765e-17im, 1.0000000000000144 - 5.204170427930421e-17im, 1.0000000000000508 + 6.938893903907228e-18im, 1.0000000000000178 + 2.7755575615628914e-17im, 1.000000000000052 - 3.642919299551295e-17im, 0.9999999999997973 + 4.119968255444917e-18im, 0.9999999999999727 + 7.589415207398531e-18im, 0.9999999999999795 - 3.469446951953614e-18im, 1.000000000000059 + 4.683753385137379e-17im, 1.0000000000000133 + 2.42861286636753e-17im
14.1, 1.0000000000000173 + 7.806255641895632e-18im, 1.000000000000047 + 4.163336342344337e-17im, 1.0000000000000056 + 7.806255641895632e-18im, 1.000000000000058 - 2.0816681711721685e-17im, 0.9999999999999469 - 2.6020852139652106e-18im, 1.0000000000000537 - 9.020562075079397e-17im, 0.9999999999998735 - 1.1709383462843448e-17im, 1.0000000000000013 - 4.85722573273506e-17im, 1.0000000000000298 - 4.5102810375396984e-17im, 1.0000000000000004 - 8.673617379884035e-18im, 1.000000000000001 + 8.673617379884035e-18im, 1.000000000000016 - 5.898059818321144e-17im, 1.0000000000000486 + 8.673617379884035e-18im, 1.0000000000000184 + 2.7863995832877464e-17im, 1.0000000000000493 - 3.642919299551295e-17im, 0.9999999999997952 + 4.7704895589362195e-18im, 0.9999999999999728 + 7.047314121155779e-18im, 0.9999999999999788 + 0.0im, 1.0000000000000586 + 4.8138576458356397e-17im, 1.0000000000000133 + 2.0816681711721685e-17im
14.2, 1.0000000000000182 + 7.806255641895632e-18im, 1.000000000000049 + 3.8163916471489756e-17im, 1.0000000000000064 + 8.673617379884035e-18im, 1.0000000000000584 - 2.0816681711721685e-17im, 0.999999999999948 - 2.168404344971009e-18im, 1.0000000000000544 - 1.0408340855860843e-16im, 0.9999999999998725 - 1.0842021724855044e-17im, 1.0000000000000004 - 4.5102810375396984e-17im, 1.000000000000028 - 3.8163916471489756e-17im, 0.9999999999999977 - 2.0816681711721685e-17im, 1.0000000000000007 + 3.469446951953614e-18im, 1.0000000000000175 - 4.163336342344337e-17im, 1.0000000000000469 + 5.204170427930421e-18im, 1.0000000000000184 + 2.787754836003353e-17im, 1.0000000000000482 - 3.469446951953614e-17im, 0.99999999999979 + 4.553649124439119e-18im, 0.9999999999999725 + 6.830473686658678e-18im, 0.999999999999979 - 5.204170427930421e-18im, 1.000000000000059 + 4.8138576458356397e-17im, 1.0000000000000147 + 2.0816681711721685e-17im
14.3, 1.0000000000000182 + 6.938893903907228e-18im, 1.000000000000051 + 4.163336342344337e-17im, 1.000000000000005 + 8.673617379884035e-18im, 1.0000000000000577 - 1.3877787807814457e-17im, 0.9999999999999472 - 3.0357660829594124e-18im, 1.0000000000000564 - 1.0061396160665481e-16im, 0.9999999999998717 - 1.0408340855860843e-17im, 1.000000000000001 - 4.5102810375396984e-17im, 1.0000000000000273 - 4.85722573273506e-17im, 0.9999999999999992 - 2.949029909160572e-17im, 1.0000000000000027 + 1.734723475976807e-18im, 1.0000000000000187 - 3.8163916471489756e-17im, 1.0000000000000466 + 3.469446951953614e-18im, 1.000000000000017 + 2.7772516274574e-17im, 1.0000000000000473 - 3.469446951953614e-17im, 0.9999999999997847 + 3.0357660829594124e-18im, 0.9999999999999718 + 6.938893903907228e-18im, 0.9999999999999776 - 6.938893903907228e-18im, 1.0000000000000582 + 4.85722573273506e-17im, 1.000000000000015 + 2.0816681711721685e-17im
14.4, 1.0000000000000189 + 6.938893903907228e-18im, 1.0000000000000506 + 3.8163916471489756e-17im, 1.000000000000005 + 6.938893903907228e-18im, 1.0000000000000582 - 1.734723475976807e-17im, 0.9999999999999473 - 3.0357660829594124e-18im, 1.0000000000000557 - 9.71445146547012e-17im, 0.9999999999998745 - 1.2576745200831851e-17im, 1.0000000000000029 - 4.5102810375396984e-17im, 1.0000000000000278 - 5.551115123125783e-17im, 0.9999999999999996 - 2.6020852139652106e-17im, 1.000000000000002 + 1.214306433183765e-17im, 1.0000000000000187 - 2.0816681711721685e-17im, 1.0000000000000453 + 1.734723475976807e-18im, 1.0000000000000195 + 2.783011451498729e-17im, 1.0000000000000477 - 3.382710778154774e-17im, 0.9999999999997805 + 3.469446951953614e-18im, 0.9999999999999732 + 7.047314121155779e-18im, 0.9999999999999795 - 3.469446951953614e-18im, 1.00000000000006 + 5.117434254131581e-17im, 1.0000000000000147 + 1.734723475976807e-17im
14.5, 1.0000000000000198 + 2.6020852139652106e-18im, 1.0000000000000493 + 4.163336342344337e-17im, 1.000000000000005 + 8.239936510889834e-18im, 1.0000000000000584 - 1.3877787807814457e-17im, 0.9999999999999455 - 1.734723475976807e-18im, 1.000000000000056 - 9.71445146547012e-17im, 0.9999999999998778 - 1.3010426069826053e-17im, 1.0000000000000024 - 3.469446951953614e-17im, 1.0000000000000286 - 6.591949208711867e-17im, 1.0000000000000024 - 3.122502256758253e-17im, 1.0 + 5.204170427930421e-18im, 1.00000000000002 - 3.469446951953614e-17im, 1.0000000000000437 + 0.0im, 1.000000000000019 + 2.787754836003353e-17im, 1.0000000000000488 - 3.209238430557093e-17im, 0.9999999999997777 + 3.903127820947816e-18im, 0.9999999999999714 + 6.7220534694101275e-18im, 0.9999999999999803 + 3.469446951953614e-18im, 1.000000000000059 + 4.9873299934333204e-17im, 1.000000000000015 + 1.3877787807814457e-17im
14.6, 1.0000000000000213 + 0.0im, 1.0000000000000475 + 5.204170427930421e-17im, 1.0000000000000047 + 9.974659986866641e-18im, 1.0000000000000593 - 3.469446951953614e-18im, 0.9999999999999454 - 3.0357660829594124e-18im, 1.0000000000000548 - 9.020562075079397e-17im, 0.9999999999998788 - 1.3444106938820255e-17im, 0.9999999999999999 - 3.469446951953614e-17im, 1.0000000000000302 - 7.28583859910259e-17im, 0.9999999999999998 - 2.949029909160572e-17im, 1.0 + 1.214306433183765e-17im, 1.0000000000000193 - 3.469446951953614e-17im, 1.0000000000000424 + 1.734723475976807e-18im, 1.000000000000018 + 2.7701365507004638e-17im, 1.0000000000000475 - 3.0357660829594124e-17im, 0.9999999999997754 + 4.119968255444917e-18im, 0.9999999999999708 + 7.047314121155779e-18im, 0.9999999999999816 + 1.0408340855860843e-17im, 1.0000000000000586 + 4.85722573273506e-17im, 1.0000000000000169 + 1.3877787807814457e-17im
14.7, 1.000000000000021 + 1.734723475976807e-18im, 1.000000000000047 + 5.204170427930421e-17im, 1.0000000000000049 + 9.974659986866641e-18im, 1.0000000000000644 - 3.469446951953614e-18im, 0.9999999999999454 - 3.903127820947816e-18im, 1.0000000000000555 - 1.1796119636642288e-16im, 0.9999999999998781 - 1.3444106938820255e-17im, 1.0000000000000007 - 3.8163916471489756e-17im, 1.0000000000000315 - 6.245004513516506e-17im, 0.9999999999999998 - 2.2551405187698492e-17im, 1.000000000000003 + 1.3877787807814457e-17im, 1.0000000000000173 - 2.7755575615628914e-17im, 1.000000000000039 + 5.204170427930421e-18im, 1.0000000000000158 + 2.791820594150174e-17im, 1.0000000000000482 - 3.122502256758253e-17im, 0.9999999999997737 + 3.686287386450715e-18im, 0.999999999999974 + 7.15573433840433e-18im, 0.9999999999999823 + 1.9081958235744878e-17im, 1.0000000000000582 + 4.7704895589362195e-17im, 1.000000000000016 + 3.469446951953614e-18im
14.8, 1.0000000000000202 + 2.6020852139652106e-18im, 1.0000000000000466 + 5.204170427930421e-17im, 1.0000000000000047 + 8.673617379884035e-18im, 1.000000000000065 - 6.938893903907228e-18im, 0.9999999999999452 - 4.7704895589362195e-18im, 1.0000000000000548 - 1.0408340855860843e-16im, 0.9999999999998793 - 1.3877787807814457e-17im, 1.0000000000000002 - 4.5102810375396984e-17im, 1.0000000000000338 - 5.204170427930421e-17im, 1.0000000000000013 - 2.7755575615628914e-17im, 1.0000000000000049 + 1.3877787807814457e-17im, 1.000000000000019 - 3.469446951953614e-17im, 1.0000000000000355 + 3.469446951953614e-18im, 1.000000000000017 + 2.791820594150174e-17im, 1.0000000000000493 - 3.122502256758253e-17im, 0.999999999999771 + 4.553649124439119e-18im, 0.9999999999999735 + 6.938893903907228e-18im, 0.9999999999999837 + 1.3877787807814457e-17im, 1.0000000000000588 + 4.85722573273506e-17im, 1.0000000000000147 + 6.938893903907228e-18im
14.9, 1.0000000000000213 + 0.0im, 1.0000000000000442 + 4.85722573273506e-17im, 1.000000000000003 + 7.806255641895632e-18im, 1.0000000000000668 - 1.734723475976807e-17im, 0.9999999999999434 - 3.903127820947816e-18im, 1.0000000000000548 - 1.1796119636642288e-16im, 0.9999999999998795 - 1.3877787807814457e-17im, 0.9999999999999998 - 4.163336342344337e-17im, 1.0000000000000333 - 4.163336342344337e-17im, 1.0000000000000027 - 2.7755575615628914e-17im, 1.0000000000000067 + 1.214306433183765e-17im, 1.000000000000019 - 4.5102810375396984e-17im, 1.0000000000000349 + 3.469446951953614e-18im, 1.0000000000000193 + 2.7647155398380363e-17im, 1.0000000000000475 - 3.2959746043559335e-17im, 0.9999999999997684 + 5.637851296924623e-18im, 0.9999999999999747 + 5.637851296924623e-18im, 0.999999999999983 + 2.0816681711721685e-17im, 1.000000000000057 + 4.683753385137379e-17im, 1.0000000000000138 + 6.938893903907228e-18im
15.0, 1.0000000000000218 - 1.734723475976807e-18im, 1.0000000000000446 + 4.5102810375396984e-17im, 1.0000000000000036 + 8.673617379884035e-18im, 1.0000000000000662 - 1.3877787807814457e-17im, 0.9999999999999459 - 1.3010426069826053e-18im, 1.0000000000000546 - 1.3877787807814457e-16im, 0.9999999999998793 - 1.431146867680866e-17im, 0.9999999999999989 - 3.122502256758253e-17im, 1.000000000000034 - 5.204170427930421e-17im, 1.0000000000000033 - 2.7755575615628914e-17im, 1.000000000000007 + 5.204170427930421e-18im, 1.0000000000000215 - 4.163336342344337e-17im, 1.0000000000000344 + 5.204170427930421e-18im, 1.0000000000000184 + 2.7538735181131813e-17im, 1.0000000000000495 - 3.0357660829594124e-17im, 0.9999999999997666 + 4.553649124439119e-18im, 0.9999999999999748 + 5.421010862427522e-18im, 0.9999999999999839 + 2.42861286636753e-17im, 1.0000000000000577 + 4.336808689942018e-17im, 1.0000000000000142 + 6.938893903907228e-18im
15.1, 1.0000000000000226 + 1.734723475976807e-18im, 1.0000000000000453 + 4.163336342344337e-17im, 1.000000000000004 + 7.37257477290143e-18im, 1.000000000000067 - 3.469446951953614e-18im, 0.9999999999999462 + 1.3010426069826053e-18im, 1.000000000000057 - 1.3183898417423734e-16im, 0.9999999999998795 - 1.5178830414797062e-17im, 0.9999999999999976 - 2.42861286636753e-17im, 1.0000000000000322 - 5.898059818321144e-17im, 1.0000000000000013 - 2.949029909160572e-17im, 1.000000000000005 - 3.469446951953614e-18im, 1.000000000000021 - 5.898059818321144e-17im, 1.0000000000000338 + 5.204170427930421e-18im, 1.0000000000000207 + 2.7538735181131813e-17im, 1.0000000000000495 - 2.862293735361732e-17im, 0.9999999999997661 + 4.336808689942018e-18im, 0.9999999999999745 + 6.071532165918825e-18im, 0.9999999999999839 + 2.7755575615628914e-17im, 1.0000000000000575 + 4.423544863740858e-17im, 1.0000000000000142 - 3.469446951953614e-18im
15.2, 1.0000000000000242 + 0.0im, 1.0000000000000449 + 4.163336342344337e-17im, 1.000000000000003 + 7.806255641895632e-18im, 1.000000000000067 + 0.0im, 0.9999999999999479 + 0.0im, 1.0000000000000584 - 1.249000902703301e-16im, 0.9999999999998783 - 1.6046192152785466e-17im, 0.9999999999999998 - 3.469446951953614e-17im, 1.0000000000000313 - 6.245004513516506e-17im, 1.000000000000003 - 3.122502256758253e-17im, 1.0000000000000058 - 3.469446951953614e-18im, 1.0000000000000215 - 6.245004513516506e-17im, 1.0000000000000353 + 1.0408340855860843e-17im, 1.0000000000000213 + 2.8189256484623115e-17im, 1.0000000000000504 - 2.7755575615628914e-17im, 0.9999999999997673 + 4.9873299934333204e-18im, 0.9999999999999714 + 6.288372600415926e-18im, 0.9999999999999849 + 3.122502256758253e-17im, 1.0000000000000573 + 4.597017211338539e-17im, 1.0000000000000153 + 0.0im
15.3, 1.0000000000000249 + 3.469446951953614e-18im, 1.0000000000000446 + 4.163336342344337e-17im, 1.0000000000000053 + 9.540979117872439e-18im, 1.0000000000000677 + 0.0im, 0.9999999999999476 + 1.734723475976807e-18im, 1.0000000000000582 - 1.3877787807814457e-16im, 0.9999999999998777 - 1.5612511283791264e-17im, 1.0 - 2.0816681711721685e-17im, 1.0000000000000329 - 5.898059818321144e-17im, 1.0000000000000036 - 1.9081958235744878e-17im, 1.0000000000000062 + 5.204170427930421e-18im, 1.0000000000000215 - 5.551115123125783e-17im, 1.000000000000036 + 1.214306433183765e-17im, 1.0000000000000224 + 2.8406096919120216e-17im, 1.0000000000000535 - 2.7755575615628914e-17im, 0.9999999999997685 + 4.553649124439119e-18im, 0.9999999999999687 + 7.15573433840433e-18im, 0.9999999999999842 + 3.2959746043559335e-17im, 1.000000000000057 + 5.0306980803327406e-17im, 1.000000000000016 + 1.0408340855860843e-17im
15.4, 1.0000000000000249 + 3.469446951953614e-18im, 1.0000000000000446 + 4.163336342344337e-17im, 1.000000000000006 + 7.37257477290143e-18im, 1.0000000000000697 + 3.469446951953614e-18im, 0.9999999999999472 + 4.336808689942018e-19im, 1.0000000000000588 - 1.5265566588595902e-16im, 0.9999999999998764 - 1.6479873021779667e-17im, 1.0000000000000002 - 2.42861286636753e-17im, 1.0000000000000329 - 4.85722573273506e-17im, 1.0000000000000016 - 8.673617379884035e-18im, 1.0000000000000078 + 0.0im, 1.0000000000000213 - 4.85722573273506e-17im, 1.0000000000000375 + 2.0816681711721685e-17im, 1.0000000000000229 + 2.8406096919120216e-17im, 1.0000000000000548 - 2.7755575615628914e-17im, 0.99999999999977 + 5.421010862427522e-18im, 0.999999999999966 + 6.938893903907228e-18im, 0.9999999999999852 + 3.8163916471489756e-17im, 1.0000000000000564 + 5.4643789493269423e-17im, 1.0000000000000167 + 2.0816681711721685e-17im
15.5, 1.000000000000023 + 1.214306433183765e-17im, 1.0000000000000429 + 4.163336342344337e-17im, 1.0000000000000062 + 5.637851296924623e-18im, 1.000000000000069 - 3.469446951953614e-18im, 0.9999999999999477 + 0.0im, 1.0000000000000582 - 1.457167719820518e-16im, 0.999999999999877 - 1.5612511283791264e-17im, 1.0000000000000018 - 3.122502256758253e-17im, 1.0000000000000342 - 4.5102810375396984e-17im, 1.0000000000000009 - 3.469446951953614e-18im, 1.0000000000000075 + 3.469446951953614e-18im, 1.0000000000000213 - 5.898059818321144e-17im, 1.0000000000000384 + 2.42861286636753e-17im, 1.0000000000000242 + 2.8514517136368767e-17im, 1.0000000000000553 - 2.42861286636753e-17im, 0.9999999999997697 + 6.071532165918825e-18im, 0.9999999999999628 + 8.239936510889834e-18im, 0.9999999999999846 + 4.336808689942018e-17im, 1.0000000000000588 + 5.377642775528102e-17im, 1.000000000000017 + 1.734723475976807e-17im
15.6, 1.0000000000000233 + 0.0im, 1.0000000000000415 + 4.5102810375396984e-17im, 1.000000000000006 + 4.336808689942018e-18im, 1.0000000000000706 - 3.469446951953614e-18im, 0.9999999999999472 + 8.673617379884035e-19im, 1.000000000000058 - 1.1796119636642288e-16im, 0.9999999999998785 - 1.6046192152785466e-17im, 0.9999999999999992 - 3.122502256758253e-17im, 1.0000000000000342 - 5.204170427930421e-17im, 0.9999999999999986 + 3.469446951953614e-18im, 1.0000000000000084 + 3.469446951953614e-18im, 1.0000000000000218 - 5.204170427930421e-17im, 1.000000000000039 + 1.734723475976807e-17im, 1.0000000000000226 + 2.949029909160572e-17im, 1.0000000000000555 - 1.9949319973733282e-17im, 0.9999999999997676 + 6.288372600415926e-18im, 0.9999999999999635 + 8.890457814381136e-18im, 0.9999999999999846 + 4.683753385137379e-17im, 1.0000000000000586 + 5.117434254131581e-17im, 1.0000000000000175 + 3.469446951953614e-18im
15.7, 1.000000000000023 + 0.0im, 1.0000000000000406 + 4.5102810375396984e-17im, 1.0000000000000069 + 5.204170427930421e-18im, 1.0000000000000686 - 1.0408340855860843e-17im, 0.9999999999999492 + 8.673617379884035e-19im, 1.0000000000000577 - 1.1102230246251565e-16im, 0.9999999999998788 - 1.8214596497756474e-17im, 1.000000000000001 - 3.469446951953614e-17im, 1.0000000000000342 - 4.5102810375396984e-17im, 0.9999999999999983 + 8.673617379884035e-18im, 1.0000000000000084 + 5.204170427930421e-18im, 1.000000000000022 - 4.5102810375396984e-17im, 1.000000000000041 + 1.5612511283791264e-17im, 1.0000000000000235 + 2.883977778811442e-17im, 1.0000000000000566 - 2.2551405187698492e-17im, 0.9999999999997647 + 6.288372600415926e-18im, 0.9999999999999643 + 8.890457814381136e-18im, 0.9999999999999855 + 4.163336342344337e-17im, 1.0000000000000597 + 5.4643789493269423e-17im, 1.0000000000000187 + 1.0408340855860843e-17im
15.8, 1.0000000000000249 - 3.469446951953614e-18im, 1.0000000000000395 + 4.5102810375396984e-17im, 1.0000000000000067 + 5.204170427930421e-18im, 1.00000000000007 - 6.938893903907228e-18im, 0.9999999999999503 + 1.3010426069826053e-18im, 1.0000000000000577 - 1.249000902703301e-16im, 0.9999999999998782 - 1.9081958235744878e-17im, 1.0000000000000016 - 3.122502256758253e-17im, 1.0000000000000366 - 3.122502256758253e-17im, 0.9999999999999974 + 3.469446951953614e-18im, 1.0000000000000087 + 1.734723475976807e-18im, 1.0000000000000229 - 5.204170427930421e-17im, 1.0000000000000413 + 1.5612511283791264e-17im, 1.0000000000000233 + 2.8406096919120216e-17im, 1.0000000000000562 - 2.0816681711721685e-17im, 0.9999999999997665 + 6.938893903907228e-18im, 0.999999999999965 + 7.806255641895632e-18im, 0.9999999999999828 + 3.9898639947466563e-17im, 1.0000000000000606 + 6.071532165918825e-17im, 1.0000000000000198 + 0.0im
15.9, 1.0000000000000233 - 6.938893903907228e-18im, 1.0000000000000415 + 4.85722573273506e-17im, 1.000000000000006 + 6.071532165918825e-18im, 1.00000000000007 - 1.734723475976807e-17im, 0.999999999999952 + 1.3010426069826053e-18im, 1.0000000000000562 - 1.0408340855860843e-16im, 0.9999999999998765 - 1.8648277366750676e-17im, 1.0000000000000024 - 4.5102810375396984e-17im, 1.0000000000000364 - 3.8163916471489756e-17im, 0.9999999999999986 + 3.469446951953614e-18im, 1.000000000000009 - 1.734723475976807e-18im, 1.0000000000000244 - 5.204170427930421e-17im, 1.00000000000004 + 1.734723475976807e-17im, 1.0000000000000229 + 2.7972416050126014e-17im, 1.0000000000000553 - 2.2551405187698492e-17im, 0.9999999999997675 + 6.938893903907228e-18im, 0.9999999999999648 + 8.239936510889834e-18im, 0.9999999999999829 + 4.163336342344337e-17im, 1.0000000000000622 + 6.071532165918825e-17im, 1.000000000000021 - 1.0408340855860843e-17im
16.0, 1.000000000000022 - 1.0408340855860843e-17im, 1.00000000000004 + 5.204170427930421e-17im, 1.0000000000000047 + 3.903127820947816e-18im, 1.0000000000000684 - 1.0408340855860843e-17im, 0.9999999999999507 + 4.336808689942018e-19im, 1.000000000000059 - 1.249000902703301e-16im, 0.9999999999998747 - 1.7780915628762273e-17im, 1.0000000000000009 - 4.5102810375396984e-17im, 1.0000000000000364 - 4.5102810375396984e-17im, 0.9999999999999999 + 5.204170427930421e-18im, 1.0000000000000078 - 8.673617379884035e-18im, 1.0000000000000224 - 4.5102810375396984e-17im, 1.000000000000038 + 2.2551405187698492e-17im, 1.0000000000000229 + 2.667137344314341e-17im, 1.0000000000000568 - 2.168404344971009e-17im, 0.9999999999997649 + 7.589415207398531e-18im, 0.9999999999999669 + 8.023096076392733e-18im, 0.9999999999999822 + 4.683753385137379e-17im, 1.0000000000000626 + 6.158268339717665e-17im, 1.00000000000002 + 0.0im
16.1, 1.0000000000000209 - 6.938893903907228e-18im, 1.0000000000000386 + 5.204170427930421e-17im, 1.0000000000000042 + 4.336808689942018e-18im, 1.0000000000000684 - 1.734723475976807e-17im, 0.9999999999999518 + 2.6020852139652106e-18im, 1.0000000000000586 - 1.1102230246251565e-16im, 0.999999999999875 - 1.7780915628762273e-17im, 1.0000000000000007 - 5.898059818321144e-17im, 1.0000000000000362 - 4.5102810375396984e-17im, 1.0000000000000002 + 8.673617379884035e-18im, 1.000000000000006 - 1.214306433183765e-17im, 1.0000000000000242 - 3.122502256758253e-17im, 1.000000000000036 + 2.2551405187698492e-17im, 1.0000000000000226 + 2.6020852139652106e-17im, 1.0000000000000582 - 2.2551405187698492e-17im, 0.9999999999997643 + 7.15573433840433e-18im, 0.9999999999999676 + 7.806255641895632e-18im, 0.999999999999983 + 4.683753385137379e-17im, 1.0000000000000613 + 6.505213034913027e-17im, 1.00000000000002 + 3.469446951953614e-18im
16.2, 1.000000000000022 - 1.214306433183765e-17im, 1.0000000000000384 + 5.204170427930421e-17im, 1.0000000000000042 + 5.637851296924623e-18im, 1.0000000000000708 - 3.469446951953614e-18im, 0.9999999999999519 + 2.6020852139652106e-18im, 1.0000000000000602 - 8.326672684688674e-17im, 0.9999999999998725 - 1.951563910473908e-17im, 0.9999999999999999 - 5.204170427930421e-17im, 1.000000000000036 - 2.7755575615628914e-17im, 1.0000000000000007 + 1.9081958235744878e-17im, 1.000000000000007 - 1.214306433183765e-17im, 1.000000000000024 - 2.7755575615628914e-17im, 1.0000000000000389 + 2.0816681711721685e-17im, 1.0000000000000215 + 2.710505431213761e-17im, 1.0000000000000584 - 2.3418766925686896e-17im, 0.9999999999997642 + 7.15573433840433e-18im, 0.9999999999999685 + 6.938893903907228e-18im, 0.9999999999999835 + 5.0306980803327406e-17im, 1.00000000000006 + 6.158268339717665e-17im, 1.0000000000000202 - 6.938893903907228e-18im
