flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM(mass_num)R15
3.8, 1.000000000000002 + 5.4643789493269423e-17im, 1.0000000000000047 - 6.938893903907228e-17im, 1.000000000000025 + 2.42861286636753e-17im, 1.0000000000000193 + 5.204170427930421e-18im, 1.0000000000000053 - 6.938893903907228e-17im, 0.9999999999999988 + 1.8041124150158794e-16im, 1.0000000000000047 - 1.734723475976807e-17im, 0.999999999999996 - 5.204170427930421e-17im, 0.9999999999999986 + 1.3877787807814457e-17im, 1.000000000000005 + 2.7755575615628914e-17im, 1.000000000000003 - 1.249000902703301e-16im, 0.9999999999999994 + 3.3306690738754696e-16im, 0.9999999999999926 - 3.608224830031759e-16im, 0.9999999999999808 + 4.5102810375396984e-17im, 1.0000000000000027 - 6.938893903907228e-18im
3.9, 1.0000000000000013 + 5.637851296924623e-17im, 1.0000000000000049 - 6.938893903907228e-17im, 1.000000000000026 + 2.42861286636753e-17im, 1.0000000000000204 + 6.938893903907228e-18im, 1.0000000000000062 - 6.938893903907228e-17im, 0.9999999999999988 + 1.5265566588595902e-16im, 1.0000000000000067 - 1.5612511283791264e-17im, 0.9999999999999951 - 4.85722573273506e-17im, 1.0000000000000007 + 1.734723475976807e-17im, 1.0000000000000044 + 6.938893903907228e-17im, 1.0000000000000033 - 1.3183898417423734e-16im, 0.9999999999999994 + 3.3306690738754696e-16im, 0.999999999999992 - 4.163336342344337e-16im, 0.99999999999998 + 4.163336342344337e-17im, 1.000000000000003 - 6.938893903907228e-18im
4.0, 0.9999999999999999 + 5.4643789493269423e-17im, 1.0000000000000064 - 9.71445146547012e-17im, 1.0000000000000258 + 2.42861286636753e-17im, 1.0000000000000164 + 6.7220534694101275e-18im, 1.000000000000007 - 9.71445146547012e-17im, 1.0000000000000018 + 1.8041124150158794e-16im, 1.0000000000000089 - 1.214306433183765e-17im, 0.9999999999999942 - 5.204170427930421e-17im, 1.0000000000000038 + 1.3877787807814457e-17im, 1.000000000000002 + 9.020562075079397e-17im, 1.0000000000000038 - 1.1796119636642288e-16im, 0.9999999999999993 + 3.191891195797325e-16im, 0.9999999999999912 - 4.85722573273506e-16im, 0.9999999999999784 + 4.5102810375396984e-17im, 1.000000000000008 - 1.214306433183765e-17im
4.1, 1.0000000000000007 + 5.377642775528102e-17im, 1.0000000000000069 - 1.249000902703301e-16im, 1.0000000000000255 + 2.42861286636753e-17im, 1.0000000000000113 + 6.7220534694101275e-18im, 1.0000000000000082 - 6.938893903907228e-17im, 1.0000000000000036 + 2.220446049250313e-16im, 1.0000000000000104 - 1.1275702593849246e-17im, 0.9999999999999932 - 4.85722573273506e-17im, 1.000000000000005 + 1.734723475976807e-17im, 1.0000000000000036 + 4.85722573273506e-17im, 1.0000000000000036 - 1.3183898417423734e-16im, 0.9999999999999996 + 3.191891195797325e-16im, 0.9999999999999917 - 4.85722573273506e-16im, 0.9999999999999779 + 4.163336342344337e-17im, 1.0000000000000109 - 1.3877787807814457e-17im
4.2, 1.0000000000000007 + 5.204170427930421e-17im, 1.0000000000000056 - 1.5265566588595902e-16im, 1.0000000000000255 + 2.42861286636753e-17im, 1.0000000000000107 + 7.15573433840433e-18im, 1.0000000000000089 - 1.3877787807814457e-17im, 1.0000000000000064 + 2.220446049250313e-16im, 1.000000000000011 - 1.1275702593849246e-17im, 0.9999999999999918 - 5.204170427930421e-17im, 1.0000000000000069 + 1.3877787807814457e-17im, 1.0000000000000078 + 2.7755575615628914e-17im, 1.0000000000000036 - 1.3183898417423734e-16im, 0.9999999999999998 + 3.3306690738754696e-16im, 0.999999999999993 - 4.163336342344337e-16im, 0.9999999999999787 + 4.5102810375396984e-17im, 1.000000000000013 - 6.938893903907228e-18im
4.3, 0.999999999999999 + 5.204170427930421e-17im, 1.0000000000000033 - 1.6653345369377348e-16im, 1.0000000000000266 + 2.6020852139652106e-17im, 1.000000000000007 + 5.854691731421724e-18im, 1.0000000000000089 + 1.3877787807814457e-17im, 1.0000000000000107 + 2.636779683484747e-16im, 1.0000000000000109 - 1.214306433183765e-17im, 0.9999999999999906 - 4.85722573273506e-17im, 1.0000000000000075 + 1.734723475976807e-17im, 1.0000000000000118 + 6.938893903907228e-18im, 1.0000000000000042 - 1.3183898417423734e-16im, 0.9999999999999992 + 3.3306690738754696e-16im, 0.9999999999999947 - 3.469446951953614e-16im, 0.999999999999977 + 3.469446951953614e-17im, 1.000000000000017 + 6.938893903907228e-18im
4.4, 0.999999999999999 + 4.85722573273506e-17im, 0.9999999999999964 - 1.942890293094024e-16im, 1.0000000000000266 + 2.6020852139652106e-17im, 1.0000000000000058 + 5.637851296924623e-18im, 1.000000000000009 + 1.3877787807814457e-17im, 1.0000000000000138 + 2.3592239273284576e-16im, 1.0000000000000107 - 1.1275702593849246e-17im, 0.99999999999999 - 5.204170427930421e-17im, 1.0000000000000087 + 1.5612511283791264e-17im, 1.0000000000000162 + 0.0im, 1.0000000000000049 - 1.249000902703301e-16im, 0.9999999999999997 + 3.469446951953614e-16im, 0.9999999999999971 - 2.636779683484747e-16im, 0.9999999999999762 + 3.8163916471489756e-17im, 1.0000000000000204 + 1.0408340855860843e-17im
4.5, 0.9999999999999974 + 4.85722573273506e-17im, 0.9999999999999915 - 2.220446049250313e-16im, 1.000000000000027 + 2.6020852139652106e-17im, 1.000000000000011 + 4.9873299934333204e-18im, 1.0000000000000093 - 1.3877787807814457e-17im, 1.000000000000018 + 2.0816681711721685e-16im, 1.0000000000000109 - 1.1275702593849246e-17im, 0.9999999999999883 - 4.5102810375396984e-17im, 1.0000000000000087 + 1.734723475976807e-17im, 1.00000000000002 + 6.938893903907228e-18im, 1.0000000000000049 - 1.1102230246251565e-16im, 0.9999999999999991 + 3.191891195797325e-16im, 0.9999999999999993 - 2.3592239273284576e-16im, 0.9999999999999745 + 4.163336342344337e-17im, 1.0000000000000229 + 1.214306433183765e-17im
4.6, 0.9999999999999959 + 4.5102810375396984e-17im, 0.9999999999999897 - 2.3592239273284576e-16im, 1.0000000000000269 + 2.6020852139652106e-17im, 1.0000000000000147 + 4.7704895589362195e-18im, 1.0000000000000078 + 5.551115123125783e-17im, 1.0000000000000222 + 2.220446049250313e-16im, 1.0000000000000115 - 1.1275702593849246e-17im, 0.9999999999999877 - 4.5102810375396984e-17im, 1.0000000000000093 + 1.5612511283791264e-17im, 1.0000000000000226 + 0.0im, 1.000000000000004 - 1.1796119636642288e-16im, 0.9999999999999989 + 3.3306690738754696e-16im, 1.000000000000002 - 2.498001805406602e-16im, 0.9999999999999745 + 3.8163916471489756e-17im, 1.0000000000000246 + 1.3877787807814457e-17im
4.7, 0.9999999999999958 + 4.7704895589362195e-17im, 0.9999999999999897 - 2.0816681711721685e-16im, 1.0000000000000266 + 2.6020852139652106e-17im, 1.0000000000000184 + 4.7704895589362195e-18im, 1.000000000000008 + 0.0im, 1.000000000000024 + 2.3592239273284576e-16im, 1.0000000000000107 - 1.214306433183765e-17im, 0.9999999999999855 - 4.5102810375396984e-17im, 1.0000000000000089 + 1.5612511283791264e-17im, 1.000000000000025 + 0.0im, 1.0000000000000036 - 1.249000902703301e-16im, 0.9999999999999993 + 3.3306690738754696e-16im, 1.0000000000000027 - 2.3592239273284576e-16im, 0.999999999999972 + 3.8163916471489756e-17im, 1.000000000000026 + 1.214306433183765e-17im
4.8, 0.9999999999999967 + 4.9439619065339e-17im, 0.999999999999994 - 2.220446049250313e-16im, 1.000000000000026 + 2.42861286636753e-17im, 1.000000000000022 + 4.553649124439119e-18im, 1.0000000000000084 - 5.551115123125783e-17im, 1.0000000000000264 + 2.220446049250313e-16im, 1.0000000000000107 - 1.214306433183765e-17im, 0.9999999999999845 - 4.163336342344337e-17im, 1.000000000000008 + 1.5612511283791264e-17im, 1.0000000000000264 + 6.938893903907228e-18im, 1.000000000000003 - 1.249000902703301e-16im, 0.9999999999999994 + 3.191891195797325e-16im, 1.0000000000000036 - 2.498001805406602e-16im, 0.9999999999999691 + 4.163336342344337e-17im, 1.0000000000000278 + 1.3877787807814457e-17im
4.9, 0.9999999999999991 + 5.4643789493269423e-17im, 0.9999999999999966 - 2.220446049250313e-16im, 1.0000000000000258 + 2.42861286636753e-17im, 1.000000000000025 + 4.9873299934333204e-18im, 1.0000000000000095 - 2.7755575615628914e-17im, 1.0000000000000289 + 2.220446049250313e-16im, 1.0000000000000098 - 1.214306433183765e-17im, 0.9999999999999837 - 4.5102810375396984e-17im, 1.000000000000009 + 1.214306433183765e-17im, 1.0000000000000275 + 1.3877787807814457e-17im, 1.000000000000003 - 1.249000902703301e-16im, 0.999999999999999 + 3.3306690738754696e-16im, 1.0000000000000038 - 2.3592239273284576e-16im, 0.9999999999999705 + 3.8163916471489756e-17im, 1.00000000000003 + 1.3877787807814457e-17im
5.0, 1.0000000000000007 + 5.898059818321144e-17im, 0.9999999999999992 - 2.220446049250313e-16im, 1.0000000000000266 + 2.42861286636753e-17im, 1.0000000000000266 + 4.7704895589362195e-18im, 1.000000000000011 - 5.551115123125783e-17im, 1.0000000000000298 + 2.220446049250313e-16im, 1.0000000000000098 - 1.214306433183765e-17im, 0.9999999999999819 - 4.5102810375396984e-17im, 1.0000000000000082 + 1.3877787807814457e-17im, 1.0000000000000278 + 0.0im, 1.000000000000003 - 1.249000902703301e-16im, 0.9999999999999991 + 3.191891195797325e-16im, 1.0000000000000042 - 2.498001805406602e-16im, 0.9999999999999705 + 4.163336342344337e-17im, 1.0000000000000302 + 1.3877787807814457e-17im
5.1, 1.0000000000000022 + 6.245004513516506e-17im, 1.000000000000002 - 2.220446049250313e-16im, 1.000000000000027 + 2.42861286636753e-17im, 1.0000000000000284 + 4.7704895589362195e-18im, 1.0000000000000144 + 4.163336342344337e-17im, 1.0000000000000302 + 2.220446049250313e-16im, 1.0000000000000095 - 1.1275702593849246e-17im, 0.9999999999999815 - 4.85722573273506e-17im, 1.0000000000000087 + 1.5612511283791264e-17im, 1.0000000000000278 + 1.3877787807814457e-17im, 1.000000000000003 - 1.3183898417423734e-16im, 0.9999999999999991 + 3.0531133177191805e-16im, 1.0000000000000058 - 2.498001805406602e-16im, 0.9999999999999694 + 4.163336342344337e-17im, 1.0000000000000298 + 1.3877787807814457e-17im
5.2, 1.0000000000000042 + 6.418476861114186e-17im, 1.0000000000000033 - 2.3592239273284576e-16im, 1.0000000000000269 + 2.6020852139652106e-17im, 1.000000000000029 + 4.9873299934333204e-18im, 1.0000000000000167 + 1.3877787807814457e-16im, 1.0000000000000304 + 2.0816681711721685e-16im, 1.000000000000009 - 1.3010426069826053e-17im, 0.999999999999979 - 4.85722573273506e-17im, 1.0000000000000087 + 1.3877787807814457e-17im, 1.000000000000028 + 1.3877787807814457e-17im, 1.000000000000003 - 1.249000902703301e-16im, 0.9999999999999991 + 3.469446951953614e-16im, 1.0000000000000047 - 2.636779683484747e-16im, 0.9999999999999692 + 4.5102810375396984e-17im, 1.00000000000003 + 1.5612511283791264e-17im
5.3, 1.0000000000000056 + 6.505213034913027e-17im, 1.0000000000000042 - 2.220446049250313e-16im, 1.0000000000000269 + 2.42861286636753e-17im, 1.0000000000000295 + 4.9873299934333204e-18im, 1.0000000000000184 + 1.942890293094024e-16im, 1.0000000000000306 + 2.220446049250313e-16im, 1.0000000000000087 - 1.214306433183765e-17im, 0.9999999999999765 - 5.204170427930421e-17im, 1.000000000000008 + 1.5612511283791264e-17im, 1.0000000000000282 + 0.0im, 1.0000000000000038 - 1.1796119636642288e-16im, 0.9999999999999988 + 3.191891195797325e-16im, 1.0000000000000047 - 2.636779683484747e-16im, 0.9999999999999692 + 4.85722573273506e-17im, 1.00000000000003 + 1.3877787807814457e-17im
5.4, 1.000000000000007 + 6.505213034913027e-17im, 1.0000000000000053 - 2.3592239273284576e-16im, 1.0000000000000262 + 2.2551405187698492e-17im, 1.000000000000029 + 4.9873299934333204e-18im, 1.0000000000000202 + 2.0816681711721685e-16im, 1.0000000000000318 + 2.220446049250313e-16im, 1.0000000000000082 - 1.3010426069826053e-17im, 0.9999999999999762 - 4.85722573273506e-17im, 1.0000000000000078 + 1.5612511283791264e-17im, 1.000000000000029 + 0.0im, 1.000000000000004 - 1.1796119636642288e-16im, 0.9999999999999984 + 3.0531133177191805e-16im, 1.000000000000005 - 2.498001805406602e-16im, 0.9999999999999726 + 4.85722573273506e-17im, 1.0000000000000295 + 1.5612511283791264e-17im
5.5, 1.0000000000000087 + 6.418476861114186e-17im, 1.000000000000005 - 2.3592239273284576e-16im, 1.0000000000000253 + 2.42861286636753e-17im, 1.000000000000029 + 4.7704895589362195e-18im, 1.0000000000000215 + 2.220446049250313e-16im, 1.0000000000000318 + 2.220446049250313e-16im, 1.0000000000000082 - 1.1275702593849246e-17im, 0.9999999999999779 - 4.163336342344337e-17im, 1.000000000000007 + 1.5612511283791264e-17im, 1.0000000000000298 + 0.0im, 1.0000000000000044 - 1.1796119636642288e-16im, 0.9999999999999977 + 3.3306690738754696e-16im, 1.0000000000000053 - 2.636779683484747e-16im, 0.9999999999999757 + 5.551115123125783e-17im, 1.0000000000000295 + 1.3877787807814457e-17im
5.6, 1.0000000000000098 + 6.505213034913027e-17im, 1.0000000000000049 - 2.220446049250313e-16im, 1.0000000000000253 + 2.42861286636753e-17im, 1.0000000000000298 + 4.7704895589362195e-18im, 1.000000000000023 + 2.0816681711721685e-16im, 1.0000000000000322 + 2.3592239273284576e-16im, 1.0000000000000089 - 1.1275702593849246e-17im, 0.9999999999999781 - 4.5102810375396984e-17im, 1.0000000000000073 + 1.5612511283791264e-17im, 1.0000000000000302 - 6.938893903907228e-18im, 1.000000000000004 - 1.249000902703301e-16im, 0.999999999999997 + 3.191891195797325e-16im, 1.0000000000000049 - 2.636779683484747e-16im, 0.9999999999999776 + 5.898059818321144e-17im, 1.0000000000000293 + 1.214306433183765e-17im
5.7, 1.0000000000000102 + 6.418476861114186e-17im, 1.0000000000000056 - 2.3592239273284576e-16im, 1.0000000000000249 + 2.6020852139652106e-17im, 1.0000000000000304 + 4.7704895589362195e-18im, 1.0000000000000238 + 2.0816681711721685e-16im, 1.0000000000000313 + 2.220446049250313e-16im, 1.0000000000000095 - 1.3010426069826053e-17im, 0.9999999999999744 - 5.204170427930421e-17im, 1.000000000000008 + 1.3877787807814457e-17im, 1.0000000000000304 + 0.0im, 1.0000000000000036 - 1.1796119636642288e-16im, 0.9999999999999972 + 3.3306690738754696e-16im, 1.000000000000005 - 2.636779683484747e-16im, 0.99999999999998 + 5.551115123125783e-17im, 1.0000000000000289 + 1.3877787807814457e-17im
5.8, 1.0000000000000107 + 6.505213034913027e-17im, 1.000000000000006 - 2.3592239273284576e-16im, 1.0000000000000249 + 2.42861286636753e-17im, 1.0000000000000306 + 4.7704895589362195e-18im, 1.0000000000000246 + 2.220446049250313e-16im, 1.000000000000031 + 2.0816681711721685e-16im, 1.0000000000000089 - 1.1275702593849246e-17im, 0.9999999999999744 - 5.204170427930421e-17im, 1.000000000000007 + 1.5612511283791264e-17im, 1.00000000000003 - 6.938893903907228e-18im, 1.0000000000000036 - 1.3183898417423734e-16im, 0.9999999999999976 + 3.3306690738754696e-16im, 1.0000000000000056 - 2.498001805406602e-16im, 0.9999999999999833 + 5.898059818321144e-17im, 1.0000000000000289 + 1.214306433183765e-17im
5.9, 1.0000000000000118 + 6.418476861114186e-17im, 1.0000000000000058 - 2.220446049250313e-16im, 1.0000000000000255 + 2.2551405187698492e-17im, 1.000000000000031 + 4.7704895589362195e-18im, 1.0000000000000246 + 2.220446049250313e-16im, 1.0000000000000313 + 2.3592239273284576e-16im, 1.00000000000001 - 1.1275702593849246e-17im, 0.9999999999999752 - 4.85722573273506e-17im, 1.0000000000000073 + 1.3877787807814457e-17im, 1.0000000000000306 + 6.938893903907228e-18im, 1.0000000000000036 - 1.1796119636642288e-16im, 0.9999999999999973 + 3.3306690738754696e-16im, 1.0000000000000056 - 2.498001805406602e-16im, 0.9999999999999858 + 5.551115123125783e-17im, 1.0000000000000289 + 1.3877787807814457e-17im
6.0, 1.000000000000012 + 6.505213034913027e-17im, 1.0000000000000062 - 2.220446049250313e-16im, 1.000000000000026 + 2.42861286636753e-17im, 1.0000000000000315 + 4.9873299934333204e-18im, 1.000000000000025 + 2.0816681711721685e-16im, 1.000000000000032 + 2.3592239273284576e-16im, 1.0000000000000102 - 1.214306433183765e-17im, 0.9999999999999759 - 5.551115123125783e-17im, 1.000000000000008 + 1.734723475976807e-17im, 1.0000000000000313 + 0.0im, 1.0000000000000033 - 1.249000902703301e-16im, 0.9999999999999969 + 3.191891195797325e-16im, 1.0000000000000058 - 2.498001805406602e-16im, 0.9999999999999906 + 5.551115123125783e-17im, 1.0000000000000289 + 1.3877787807814457e-17im
6.1, 1.0000000000000115 + 6.505213034913027e-17im, 1.0000000000000062 - 2.220446049250313e-16im, 1.000000000000026 + 2.6020852139652106e-17im, 1.000000000000032 + 4.7704895589362195e-18im, 1.0000000000000249 + 2.0816681711721685e-16im, 1.000000000000033 + 2.220446049250313e-16im, 1.0000000000000109 - 1.1275702593849246e-17im, 0.9999999999999771 - 4.85722573273506e-17im, 1.0000000000000082 + 1.5612511283791264e-17im, 1.0000000000000313 + 6.938893903907228e-18im, 1.0000000000000029 - 1.1796119636642288e-16im, 0.999999999999997 + 3.191891195797325e-16im, 1.0000000000000062 - 2.636779683484747e-16im, 0.999999999999994 + 5.551115123125783e-17im, 1.0000000000000284 + 1.3877787807814457e-17im
6.2, 1.0000000000000113 + 6.505213034913027e-17im, 1.000000000000006 - 2.3592239273284576e-16im, 1.0000000000000253 + 2.42861286636753e-17im, 1.0000000000000315 + 4.553649124439119e-18im, 1.0000000000000253 + 2.0816681711721685e-16im, 1.000000000000033 + 2.220446049250313e-16im, 1.000000000000011 - 1.214306433183765e-17im, 0.9999999999999789 - 5.204170427930421e-17im, 1.000000000000008 + 1.5612511283791264e-17im, 1.0000000000000313 + 6.938893903907228e-18im, 1.000000000000003 - 1.249000902703301e-16im, 0.9999999999999978 + 3.0531133177191805e-16im, 1.0000000000000069 - 2.498001805406602e-16im, 0.9999999999999974 + 5.204170427930421e-17im, 1.0000000000000284 + 1.5612511283791264e-17im
6.3, 1.0000000000000115 + 6.418476861114186e-17im, 1.000000000000006 - 2.220446049250313e-16im, 1.0000000000000253 + 2.42861286636753e-17im, 1.0000000000000318 + 4.9873299934333204e-18im, 1.0000000000000253 + 2.3592239273284576e-16im, 1.0000000000000326 + 2.3592239273284576e-16im, 1.0000000000000113 - 1.214306433183765e-17im, 0.9999999999999843 - 5.551115123125783e-17im, 1.0000000000000084 + 1.5612511283791264e-17im, 1.0000000000000313 + 0.0im, 1.0000000000000029 - 1.3183898417423734e-16im, 0.9999999999999978 + 3.191891195797325e-16im, 1.000000000000007 - 2.636779683484747e-16im, 1.0000000000000009 + 5.551115123125783e-17im, 1.0000000000000282 + 1.3877787807814457e-17im
6.4, 1.0000000000000115 + 6.505213034913027e-17im, 1.0000000000000058 - 2.220446049250313e-16im, 1.0000000000000258 + 2.42861286636753e-17im, 1.0000000000000318 + 4.9873299934333204e-18im, 1.0000000000000255 + 2.0816681711721685e-16im, 1.000000000000033 + 2.220446049250313e-16im, 1.0000000000000113 - 1.1275702593849246e-17im, 0.9999999999999883 - 5.898059818321144e-17im, 1.000000000000008 + 1.5612511283791264e-17im, 1.0000000000000309 + 0.0im, 1.0000000000000036 - 1.3183898417423734e-16im, 0.9999999999999983 + 3.0531133177191805e-16im, 1.0000000000000067 - 2.498001805406602e-16im, 1.0000000000000042 + 4.85722573273506e-17im, 1.0000000000000284 + 1.5612511283791264e-17im
6.5, 1.0000000000000102 + 6.591949208711867e-17im, 1.000000000000005 - 2.220446049250313e-16im, 1.000000000000026 + 2.6020852139652106e-17im, 1.0000000000000318 + 4.7704895589362195e-18im, 1.000000000000026 + 2.0816681711721685e-16im, 1.0000000000000329 + 2.3592239273284576e-16im, 1.0000000000000118 - 1.214306433183765e-17im, 0.9999999999999909 - 5.551115123125783e-17im, 1.0000000000000078 + 1.5612511283791264e-17im, 1.0000000000000318 + 6.938893903907228e-18im, 1.0000000000000036 - 1.249000902703301e-16im, 0.9999999999999987 + 3.3306690738754696e-16im, 1.0000000000000069 - 2.3592239273284576e-16im, 1.0000000000000064 + 5.551115123125783e-17im, 1.0000000000000293 + 1.3877787807814457e-17im
6.6, 1.000000000000011 + 6.505213034913027e-17im, 1.0000000000000056 - 2.220446049250313e-16im, 1.0000000000000258 + 2.42861286636753e-17im, 1.0000000000000318 + 4.553649124439119e-18im, 1.0000000000000264 + 2.220446049250313e-16im, 1.000000000000032 + 2.220446049250313e-16im, 1.0000000000000109 - 1.1275702593849246e-17im, 0.9999999999999933 - 5.898059818321144e-17im, 1.000000000000007 + 1.3877787807814457e-17im, 1.0000000000000318 + 0.0im, 1.000000000000003 - 1.249000902703301e-16im, 0.9999999999999984 + 3.3306690738754696e-16im, 1.0000000000000069 - 2.636779683484747e-16im, 1.0000000000000093 + 4.85722573273506e-17im, 1.0000000000000289 + 1.3877787807814457e-17im
6.7, 1.000000000000011 + 6.505213034913027e-17im, 1.0000000000000049 - 2.220446049250313e-16im, 1.000000000000026 + 2.42861286636753e-17im, 1.0000000000000324 + 4.7704895589362195e-18im, 1.0000000000000262 + 2.220446049250313e-16im, 1.0000000000000318 + 2.3592239273284576e-16im, 1.0000000000000107 - 1.1275702593849246e-17im, 0.9999999999999973 - 5.551115123125783e-17im, 1.000000000000007 + 1.734723475976807e-17im, 1.000000000000031 + 6.938893903907228e-18im, 1.000000000000003 - 1.249000902703301e-16im, 0.9999999999999989 + 3.3306690738754696e-16im, 1.0000000000000067 - 2.498001805406602e-16im, 1.000000000000011 + 4.85722573273506e-17im, 1.0000000000000284 + 1.214306433183765e-17im
6.8, 1.0000000000000098 + 6.591949208711867e-17im, 1.0000000000000044 - 2.0816681711721685e-16im, 1.000000000000026 + 2.6020852139652106e-17im, 1.0000000000000324 + 4.7704895589362195e-18im, 1.0000000000000266 + 2.220446049250313e-16im, 1.0000000000000326 + 2.220446049250313e-16im, 1.00000000000001 - 1.214306433183765e-17im, 1.0000000000000018 - 5.898059818321144e-17im, 1.0000000000000073 + 1.3877787807814457e-17im, 1.0000000000000318 + 0.0im, 1.0000000000000033 - 1.249000902703301e-16im, 0.9999999999999982 + 3.191891195797325e-16im, 1.0000000000000062 - 2.3592239273284576e-16im, 1.0000000000000122 + 5.204170427930421e-17im, 1.0000000000000289 + 1.214306433183765e-17im
6.9, 1.0000000000000098 + 6.505213034913027e-17im, 1.0000000000000044 - 2.220446049250313e-16im, 1.0000000000000262 + 2.2551405187698492e-17im, 1.000000000000032 + 4.553649124439119e-18im, 1.0000000000000275 + 2.220446049250313e-16im, 1.0000000000000329 + 2.220446049250313e-16im, 1.00000000000001 - 1.1275702593849246e-17im, 1.0000000000000022 - 5.551115123125783e-17im, 1.0000000000000075 + 1.734723475976807e-17im, 1.0000000000000322 + 6.938893903907228e-18im, 1.0000000000000029 - 1.249000902703301e-16im, 0.9999999999999987 + 3.0531133177191805e-16im, 1.0000000000000064 - 2.636779683484747e-16im, 1.000000000000014 + 4.85722573273506e-17im, 1.0000000000000282 + 1.214306433183765e-17im
7.0, 1.0000000000000107 + 6.591949208711867e-17im, 1.000000000000004 - 2.220446049250313e-16im, 1.0000000000000255 + 2.42861286636753e-17im, 1.0000000000000322 + 4.9873299934333204e-18im, 1.000000000000027 + 2.0816681711721685e-16im, 1.0000000000000322 + 2.220446049250313e-16im, 1.000000000000009 - 1.0408340855860843e-17im, 1.0000000000000038 - 5.551115123125783e-17im, 1.0000000000000082 + 1.5612511283791264e-17im, 1.0000000000000315 + 1.3877787807814457e-17im, 1.0000000000000033 - 1.249000902703301e-16im, 0.9999999999999983 + 3.3306690738754696e-16im, 1.000000000000007 - 2.636779683484747e-16im, 1.0000000000000149 + 5.204170427930421e-17im, 1.0000000000000278 + 1.214306433183765e-17im
7.1, 1.000000000000011 + 6.505213034913027e-17im, 1.0000000000000047 - 2.0816681711721685e-16im, 1.0000000000000258 + 2.6020852139652106e-17im, 1.0000000000000318 + 4.9873299934333204e-18im, 1.0000000000000266 + 2.0816681711721685e-16im, 1.0000000000000322 + 2.220446049250313e-16im, 1.0000000000000095 - 1.214306433183765e-17im, 1.00000000000001 - 5.898059818321144e-17im, 1.000000000000008 + 1.5612511283791264e-17im, 1.0000000000000304 + 0.0im, 1.0000000000000029 - 1.249000902703301e-16im, 0.9999999999999983 + 3.0531133177191805e-16im, 1.000000000000007 - 2.3592239273284576e-16im, 1.0000000000000158 + 4.85722573273506e-17im, 1.0000000000000273 + 1.214306433183765e-17im
7.2, 1.000000000000011 + 6.418476861114186e-17im, 1.0000000000000044 - 2.3592239273284576e-16im, 1.000000000000026 + 2.42861286636753e-17im, 1.0000000000000313 + 4.9873299934333204e-18im, 1.0000000000000264 + 2.220446049250313e-16im, 1.0000000000000322 + 2.220446049250313e-16im, 1.00000000000001 - 1.214306433183765e-17im, 1.000000000000014 - 5.551115123125783e-17im, 1.0000000000000082 + 1.734723475976807e-17im, 1.0000000000000302 + 6.938893903907228e-18im, 1.000000000000004 - 1.249000902703301e-16im, 0.9999999999999979 + 3.191891195797325e-16im, 1.000000000000007 - 2.498001805406602e-16im, 1.0000000000000167 + 4.5102810375396984e-17im, 1.0000000000000269 + 1.214306433183765e-17im
7.3, 1.000000000000012 + 6.505213034913027e-17im, 1.0000000000000042 - 2.220446049250313e-16im, 1.0000000000000262 + 2.42861286636753e-17im, 1.000000000000031 + 4.9873299934333204e-18im, 1.000000000000026 + 2.220446049250313e-16im, 1.0000000000000324 + 2.3592239273284576e-16im, 1.0000000000000089 - 1.0408340855860843e-17im, 1.0000000000000169 - 5.204170427930421e-17im, 1.000000000000008 + 1.3877787807814457e-17im, 1.0000000000000298 + 6.938893903907228e-18im, 1.0000000000000036 - 1.1102230246251565e-16im, 0.9999999999999979 + 3.191891195797325e-16im, 1.000000000000007 - 2.498001805406602e-16im, 1.0000000000000173 + 4.163336342344337e-17im, 1.0000000000000273 + 1.5612511283791264e-17im
7.4, 1.0000000000000127 + 6.505213034913027e-17im, 1.0000000000000042 - 2.220446049250313e-16im, 1.000000000000026 + 2.42861286636753e-17im, 1.000000000000031 + 4.7704895589362195e-18im, 1.0000000000000253 + 2.220446049250313e-16im, 1.000000000000032 + 2.220446049250313e-16im, 1.0000000000000093 - 1.1275702593849246e-17im, 1.0000000000000202 - 5.551115123125783e-17im, 1.0000000000000075 + 1.734723475976807e-17im, 1.0000000000000295 + 0.0im, 1.000000000000004 - 1.1796119636642288e-16im, 0.999999999999998 + 3.191891195797325e-16im, 1.000000000000007 - 2.498001805406602e-16im, 1.0000000000000184 + 4.5102810375396984e-17im, 1.0000000000000273 + 1.3877787807814457e-17im
7.5, 1.000000000000012 + 6.505213034913027e-17im, 1.0000000000000044 - 2.3592239273284576e-16im, 1.0000000000000255 + 2.42861286636753e-17im, 1.000000000000032 + 4.9873299934333204e-18im, 1.0000000000000255 + 2.0816681711721685e-16im, 1.0000000000000318 + 2.220446049250313e-16im, 1.00000000000001 - 1.214306433183765e-17im, 1.0000000000000233 - 4.85722573273506e-17im, 1.0000000000000073 + 1.5612511283791264e-17im, 1.0000000000000293 + 6.938893903907228e-18im, 1.0000000000000033 - 1.1796119636642288e-16im, 0.999999999999998 + 3.3306690738754696e-16im, 1.0000000000000073 - 2.498001805406602e-16im, 1.0000000000000189 + 4.5102810375396984e-17im, 1.0000000000000286 + 1.3877787807814457e-17im
