flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM(mass_num)R15
3.8, 1.0000000000000098 - 1.8214596497756474e-17im, 0.9999999999999892 + 2.949029909160572e-17im, 1.0000000000000029 + 8.326672684688674e-17im, 0.9999999999999938 + 1.3877787807814457e-17im, 0.9999999999999981 - 3.608224830031759e-16im, 1.0 - 9.71445146547012e-17im, 1.0000000000000018 - 6.201636426617085e-17im, 0.9999999999999822 - 5.204170427930421e-17im, 1.0000000000000022 + 1.3877787807814457e-17im, 1.000000000000015 + 1.3010426069826053e-17im, 0.9999999999999915 - 4.85722573273506e-17im, 1.000000000000005 + 6.938893903907228e-18im, 1.0000000000000022 - 1.8214596497756474e-17im, 0.9999999999999841 - 6.938893903907228e-18im, 1.0000000000000073 + 1.734723475976807e-17im
3.9, 1.0000000000000113 - 1.7875783318854754e-17im, 0.99999999999999 + 2.949029909160572e-17im, 1.0000000000000018 + 1.0408340855860843e-16im, 0.9999999999999943 + 3.469446951953614e-18im, 0.9999999999999978 - 4.0245584642661925e-16im, 1.0000000000000004 - 6.938893903907228e-17im, 1.0000000000000013 - 6.201636426617085e-17im, 0.9999999999999828 - 3.642919299551295e-17im, 1.0000000000000018 - 1.3877787807814457e-17im, 1.0000000000000149 + 6.938893903907228e-18im, 0.9999999999999911 - 5.551115123125783e-17im, 1.0000000000000036 + 1.3010426069826053e-17im, 1.0000000000000042 - 1.3444106938820255e-17im, 0.9999999999999832 - 6.938893903907228e-18im, 1.0000000000000058 + 2.0816681711721685e-17im
4.0, 1.0000000000000104 - 1.7780915628762273e-17im, 0.9999999999999888 + 2.2551405187698492e-17im, 1.0000000000000036 + 1.0408340855860843e-16im, 0.9999999999999948 + 0.0im, 0.9999999999999979 - 4.440892098500626e-16im, 1.0000000000000016 - 8.326672684688674e-17im, 1.0000000000000002 - 6.114900252818245e-17im, 0.9999999999999843 - 3.122502256758253e-17im, 1.0000000000000022 - 1.3877787807814457e-17im, 1.000000000000015 + 5.204170427930421e-18im, 0.9999999999999911 - 5.204170427930421e-17im, 1.0000000000000038 + 1.214306433183765e-17im, 1.0000000000000033 - 1.431146867680866e-17im, 0.9999999999999848 - 1.734723475976807e-18im, 1.0000000000000073 + 4.163336342344337e-17im
4.1, 1.0000000000000122 - 1.7780915628762273e-17im, 0.9999999999999877 + 2.3852447794681098e-17im, 1.0000000000000053 + 1.3877787807814457e-16im, 0.9999999999999933 - 3.469446951953614e-18im, 0.9999999999999992 - 4.163336342344337e-16im, 0.9999999999999989 - 2.7755575615628914e-17im, 1.0000000000000007 - 5.984795992119984e-17im, 0.9999999999999851 - 2.862293735361732e-17im, 1.0000000000000022 + 4.163336342344337e-17im, 1.0000000000000147 + 8.673617379884035e-18im, 0.9999999999999927 - 4.5102810375396984e-17im, 1.0000000000000047 + 3.469446951953614e-18im, 1.0000000000000044 - 1.496198998029996e-17im, 0.9999999999999842 - 5.204170427930421e-18im, 1.0000000000000089 + 3.8163916471489756e-17im
4.2, 1.000000000000011 - 1.8214596497756474e-17im, 0.9999999999999889 + 2.45029690981724e-17im, 1.000000000000006 + 1.1796119636642288e-16im, 0.9999999999999915 + 3.469446951953614e-18im, 0.9999999999999983 - 4.3021142204224816e-16im, 0.9999999999999977 + 4.163336342344337e-17im, 1.0 - 5.828941929825193e-17im, 0.9999999999999863 - 2.688821387764051e-17im, 1.0000000000000009 + 4.163336342344337e-17im, 1.0000000000000155 + 1.734723475976807e-17im, 0.9999999999999929 - 5.204170427930421e-17im, 1.0000000000000044 + 1.214306433183765e-17im, 1.0000000000000044 - 1.5178830414797062e-17im, 0.9999999999999845 - 1.0408340855860843e-17im, 1.0000000000000098 + 3.122502256758253e-17im
4.3, 1.0000000000000115 - 1.6479873021779667e-17im, 0.99999999999999 + 2.5153490401663703e-17im, 1.0000000000000075 + 1.3877787807814457e-16im, 0.9999999999999902 + 0.0im, 0.9999999999999996 - 4.718447854656915e-16im, 0.9999999999999969 + 6.938893903907228e-17im, 0.9999999999999993 - 5.670377362099188e-17im, 0.9999999999999871 - 2.0816681711721685e-17im, 1.0000000000000022 - 2.7755575615628914e-17im, 1.0000000000000133 + 2.7755575615628914e-17im, 0.9999999999999926 - 4.85722573273506e-17im, 1.0000000000000038 + 2.2551405187698492e-17im, 1.000000000000003 - 1.214306433183765e-17im, 0.9999999999999822 - 1.3877787807814457e-17im, 1.00000000000001 + 2.7755575615628914e-17im
4.4, 1.0000000000000104 - 1.214306433183765e-17im, 0.9999999999999872 + 2.5153490401663703e-17im, 1.0000000000000053 + 1.1796119636642288e-16im, 0.9999999999999893 - 1.3877787807814457e-17im, 0.9999999999999998 - 4.718447854656915e-16im, 0.9999999999999977 + 9.71445146547012e-17im, 0.9999999999999983 - 5.594483210025203e-17im, 0.9999999999999859 - 1.734723475976807e-17im, 1.0000000000000029 - 6.938893903907228e-17im, 1.0000000000000122 + 3.122502256758253e-17im, 0.9999999999999936 - 1.3877787807814457e-17im, 1.0000000000000047 + 2.6020852139652106e-17im, 1.0000000000000036 - 1.3010426069826053e-17im, 0.9999999999999829 - 6.938893903907228e-18im, 1.0000000000000109 + 1.734723475976807e-17im
4.5, 1.00000000000001 - 1.5612511283791264e-17im, 0.9999999999999867 + 2.5153490401663703e-17im, 1.0000000000000042 + 1.5959455978986625e-16im, 0.9999999999999909 - 1.3877787807814457e-17im, 0.9999999999999988 - 4.718447854656915e-16im, 0.9999999999999973 + 9.71445146547012e-17im, 0.9999999999999992 - 5.789639601072594e-17im, 0.9999999999999863 - 1.734723475976807e-17im, 1.000000000000003 - 4.163336342344337e-17im, 1.0000000000000122 + 2.0816681711721685e-17im, 0.9999999999999932 - 3.469446951953614e-17im, 1.000000000000004 + 2.2551405187698492e-17im, 1.0000000000000053 - 6.938893903907228e-18im, 0.9999999999999847 - 5.204170427930421e-18im, 1.0000000000000102 + 1.3877787807814457e-17im
4.6, 1.000000000000009 - 1.9081958235744878e-17im, 0.9999999999999876 + 2.42861286636753e-17im, 1.0000000000000062 + 1.5265566588595902e-16im, 0.9999999999999931 - 1.3877787807814457e-17im, 0.9999999999999974 - 4.85722573273506e-16im, 0.9999999999999981 + 5.551115123125783e-17im, 1.0000000000000016 - 5.854691731421724e-17im, 0.9999999999999878 - 1.8214596497756474e-17im, 1.0000000000000016 - 5.551115123125783e-17im, 1.0000000000000115 + 1.0408340855860843e-17im, 0.999999999999991 - 2.7755575615628914e-17im, 1.0000000000000044 + 1.3877787807814457e-17im, 1.0000000000000044 - 1.0408340855860843e-17im, 0.9999999999999841 - 1.0408340855860843e-17im, 1.0000000000000109 + 1.734723475976807e-17im
4.7, 1.0000000000000075 - 1.214306433183765e-17im, 0.9999999999999888 + 2.6020852139652106e-17im, 1.0000000000000058 + 1.457167719820518e-16im, 0.9999999999999939 - 3.8163916471489756e-17im, 0.9999999999999967 - 4.579669976578771e-16im, 0.9999999999999963 + 9.71445146547012e-17im, 1.0000000000000024 - 5.681219383824043e-17im, 0.9999999999999888 - 1.7780915628762273e-17im, 1.000000000000001 - 5.551115123125783e-17im, 1.0000000000000104 + 3.122502256758253e-17im, 0.9999999999999917 + 6.938893903907228e-18im, 1.0000000000000038 + 1.734723475976807e-17im, 1.0000000000000044 - 1.3877787807814457e-17im, 0.9999999999999867 - 1.3877787807814457e-17im, 1.000000000000012 + 0.0im
4.8, 1.0000000000000078 - 1.214306433183765e-17im, 0.9999999999999873 + 2.862293735361732e-17im, 1.000000000000006 + 1.8041124150158794e-16im, 0.9999999999999969 - 3.8163916471489756e-17im, 0.9999999999999958 - 4.440892098500626e-16im, 0.9999999999999946 + 1.6653345369377348e-16im, 1.0000000000000013 - 5.789639601072594e-17im, 0.9999999999999895 - 1.734723475976807e-17im, 0.9999999999999992 - 6.938893903907228e-17im, 1.0000000000000115 + 2.7755575615628914e-17im, 0.9999999999999902 - 1.3877787807814457e-17im, 1.0000000000000024 + 3.122502256758253e-17im, 1.0000000000000042 - 1.5612511283791264e-17im, 0.9999999999999867 - 9.540979117872439e-18im, 1.0000000000000133 - 6.938893903907228e-18im
4.9, 1.0000000000000093 + 0.0im, 0.9999999999999877 + 2.6020852139652106e-17im, 1.000000000000007 + 1.6653345369377348e-16im, 0.9999999999999973 - 4.163336342344337e-17im, 0.9999999999999941 - 4.579669976578771e-16im, 0.9999999999999947 + 1.249000902703301e-16im, 1.0000000000000002 - 5.919743861770854e-17im, 0.9999999999999923 - 1.5829351718288365e-17im, 0.999999999999999 - 1.1102230246251565e-16im, 1.000000000000012 + 2.7755575615628914e-17im, 0.9999999999999901 - 4.85722573273506e-17im, 1.0000000000000022 + 3.8163916471489756e-17im, 1.0000000000000047 - 2.42861286636753e-17im, 0.9999999999999871 - 1.3010426069826053e-17im, 1.000000000000013 + 0.0im
5.0, 1.0000000000000087 + 0.0im, 0.9999999999999869 + 2.42861286636753e-17im, 1.000000000000007 + 1.6653345369377348e-16im, 0.9999999999999996 - 5.204170427930421e-17im, 0.9999999999999941 - 4.579669976578771e-16im, 0.9999999999999944 + 8.326672684688674e-17im, 0.9999999999999992 - 5.767955557622884e-17im, 0.999999999999991 - 1.7564075194265172e-17im, 0.9999999999999982 - 1.3877787807814457e-16im, 1.000000000000014 + 6.938893903907228e-18im, 0.999999999999991 - 6.245004513516506e-17im, 1.0000000000000016 + 4.85722573273506e-17im, 1.0000000000000022 - 3.469446951953614e-17im, 0.9999999999999882 - 1.431146867680866e-17im, 1.000000000000014 - 6.938893903907228e-18im
5.1, 1.0000000000000075 - 6.938893903907228e-18im, 0.999999999999988 + 2.5153490401663703e-17im, 1.0000000000000075 + 1.5265566588595902e-16im, 0.9999999999999992 - 7.28583859910259e-17im, 0.9999999999999946 - 4.3021142204224816e-16im, 0.9999999999999962 + 1.1102230246251565e-16im, 0.9999999999999994 - 6.353424730765056e-17im, 0.9999999999999906 - 1.745565497701662e-17im, 0.9999999999999981 - 1.1102230246251565e-16im, 1.000000000000014 + 6.938893903907228e-18im, 0.9999999999999902 - 8.326672684688674e-17im, 1.000000000000003 + 4.85722573273506e-17im, 1.000000000000004 - 3.122502256758253e-17im, 0.9999999999999881 - 1.496198998029996e-17im, 1.0000000000000144 - 1.3877787807814457e-17im
5.2, 1.000000000000009 - 6.938893903907228e-18im, 0.9999999999999866 + 2.42861286636753e-17im, 1.0000000000000073 + 1.734723475976807e-16im, 0.9999999999999972 - 6.591949208711867e-17im, 0.999999999999996 - 4.440892098500626e-16im, 0.9999999999999959 + 1.3877787807814457e-16im, 0.9999999999999972 - 6.516055056637882e-17im, 0.9999999999999906 - 1.680513367352532e-17im, 0.9999999999999979 - 1.3877787807814457e-16im, 1.0000000000000138 + 2.0816681711721685e-17im, 0.9999999999999902 - 1.0408340855860843e-16im, 1.0000000000000036 + 2.7755575615628914e-17im, 1.000000000000004 - 3.8163916471489756e-17im, 0.999999999999988 - 1.4826464708739273e-17im, 1.0000000000000167 - 1.3877787807814457e-17im
5.3, 1.0000000000000093 + 0.0im, 0.9999999999999843 + 2.2551405187698492e-17im, 1.0000000000000062 + 1.734723475976807e-16im, 0.9999999999999972 - 6.591949208711867e-17im, 0.9999999999999947 - 4.3021142204224816e-16im, 0.9999999999999957 + 1.3877787807814457e-16im, 0.9999999999999966 - 6.730184985703769e-17im, 0.9999999999999902 - 1.7293024651143796e-17im, 0.9999999999999976 - 5.551115123125783e-17im, 1.0000000000000133 + 1.3877787807814457e-17im, 0.9999999999999908 - 7.632783294297951e-17im, 1.0000000000000036 + 1.0408340855860843e-17im, 1.000000000000003 - 2.42861286636753e-17im, 0.9999999999999887 - 1.5178830414797062e-17im, 1.0000000000000164 - 1.0408340855860843e-17im
5.4, 1.0000000000000102 + 6.938893903907228e-18im, 0.9999999999999847 + 1.9081958235744878e-17im, 1.0000000000000067 + 1.734723475976807e-16im, 0.9999999999999962 - 7.632783294297951e-17im, 0.9999999999999957 - 4.440892098500626e-16im, 0.9999999999999949 + 1.1102230246251565e-16im, 0.9999999999999974 - 7.047314121155779e-17im, 0.9999999999999912 - 1.748276003132876e-17im, 0.9999999999999963 - 6.938893903907228e-17im, 1.0000000000000133 + 1.3877787807814457e-17im, 0.9999999999999891 - 5.551115123125783e-17im, 1.0000000000000044 + 2.7755575615628914e-17im, 1.000000000000002 - 3.469446951953614e-17im, 0.9999999999999907 - 1.474514954580286e-17im, 1.0000000000000187 - 6.938893903907228e-18im
5.5, 1.0000000000000093 - 6.938893903907228e-18im, 0.999999999999984 + 1.734723475976807e-17im, 1.0000000000000069 + 2.0816681711721685e-16im, 0.9999999999999966 - 5.551115123125783e-17im, 0.9999999999999954 - 4.718447854656915e-16im, 0.999999999999994 + 1.6653345369377348e-16im, 0.9999999999999971 - 7.28583859910259e-17im, 0.9999999999999896 - 1.7245590806097555e-17im, 0.999999999999997 - 4.163336342344337e-17im, 1.0000000000000129 - 1.3877787807814457e-17im, 0.9999999999999887 - 1.1102230246251565e-16im, 1.0000000000000044 + 1.734723475976807e-17im, 1.0000000000000013 - 3.469446951953614e-17im, 0.9999999999999902 - 1.214306433183765e-17im, 1.0000000000000178 - 1.3877787807814457e-17im
5.6, 1.0000000000000087 - 3.469446951953614e-18im, 0.9999999999999837 + 1.214306433183765e-17im, 1.0000000000000089 + 2.0816681711721685e-16im, 0.9999999999999961 - 6.245004513516506e-17im, 0.9999999999999956 - 4.718447854656915e-16im, 0.9999999999999942 + 9.71445146547012e-17im, 0.9999999999999974 - 7.567731163948821e-17im, 0.9999999999999897 - 1.729980091472183e-17im, 0.9999999999999971 - 2.7755575615628914e-17im, 1.000000000000013 - 2.0816681711721685e-17im, 0.9999999999999896 - 1.0408340855860843e-16im, 1.0000000000000036 + 3.8163916471489756e-17im, 1.000000000000002 - 1.734723475976807e-17im, 0.9999999999999896 - 1.734723475976807e-17im, 1.000000000000016 - 6.938893903907228e-18im
5.7, 1.0000000000000113 - 6.938893903907228e-18im, 0.999999999999984 + 6.938893903907228e-18im, 1.000000000000009 + 1.942890293094024e-16im, 0.9999999999999989 - 6.591949208711867e-17im, 0.9999999999999937 - 4.440892098500626e-16im, 0.9999999999999946 + 6.938893903907228e-17im, 0.999999999999999 - 7.849623728795052e-17im, 0.9999999999999907 - 1.737433981408021e-17im, 0.9999999999999958 - 2.7755575615628914e-17im, 1.0000000000000109 + 0.0im, 0.999999999999989 - 1.0408340855860843e-16im, 1.0000000000000056 + 4.5102810375396984e-17im, 1.0000000000000024 - 2.0816681711721685e-17im, 0.9999999999999899 - 1.9949319973733282e-17im, 1.0000000000000162 - 1.3877787807814457e-17im
5.8, 1.0000000000000107 - 1.3877787807814457e-17im, 0.9999999999999856 + 1.9081958235744878e-17im, 1.0000000000000104 + 2.0122792321330962e-16im, 0.9999999999999988 - 6.938893903907228e-17im, 0.9999999999999929 - 4.440892098500626e-16im, 0.9999999999999942 + 5.551115123125783e-17im, 1.0000000000000004 - 7.112366251504909e-17im, 0.99999999999999 - 1.7496312558484828e-17im, 0.9999999999999964 + 0.0im, 1.0000000000000115 - 6.938893903907228e-18im, 0.9999999999999888 - 1.1102230246251565e-16im, 1.0000000000000053 + 3.469446951953614e-17im, 1.0000000000000033 - 2.0816681711721685e-17im, 0.9999999999999891 - 1.9081958235744878e-17im, 1.0000000000000173 - 1.5612511283791264e-17im
5.9, 1.000000000000012 - 1.0408340855860843e-17im, 0.9999999999999872 + 8.673617379884035e-18im, 1.0000000000000109 + 1.8735013540549517e-16im, 0.9999999999999983 - 6.591949208711867e-17im, 0.9999999999999919 - 4.85722573273506e-16im, 0.999999999999994 - 1.3877787807814457e-17im, 0.9999999999999992 - 7.155734338404329e-17im, 0.9999999999999898 - 1.7840207935070074e-17im, 0.9999999999999953 - 1.3877787807814457e-17im, 1.0000000000000144 - 1.3877787807814457e-17im, 0.9999999999999901 - 1.1102230246251565e-16im, 1.0000000000000062 + 3.122502256758253e-17im, 1.0000000000000022 - 1.3877787807814457e-17im, 0.9999999999999895 - 1.5612511283791264e-17im, 1.0000000000000182 - 1.3877787807814457e-17im
6.0, 1.000000000000012 - 1.734723475976807e-17im, 0.9999999999999876 + 0.0im, 1.0000000000000102 + 1.942890293094024e-16im, 1.0 - 6.591949208711867e-17im, 0.9999999999999911 - 4.579669976578771e-16im, 0.9999999999999932 + 0.0im, 0.9999999999999984 - 6.678685382510707e-17im, 0.9999999999999893 - 1.81603863891322e-17im, 0.9999999999999952 - 1.3877787807814457e-17im, 1.000000000000016 - 2.7755575615628914e-17im, 0.9999999999999898 - 1.0408340855860843e-16im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000013 - 3.469446951953614e-18im, 0.9999999999999881 - 1.214306433183765e-17im, 1.000000000000018 - 8.673617379884035e-18im
6.1, 1.0000000000000142 - 1.0408340855860843e-17im, 0.9999999999999891 + 5.204170427930421e-18im, 1.0000000000000107 + 2.220446049250313e-16im, 0.9999999999999986 - 6.245004513516506e-17im, 0.9999999999999948 - 5.273559366969494e-16im, 0.9999999999999939 + 6.938893903907228e-17im, 0.9999999999999988 - 7.37257477290143e-17im, 0.9999999999999912 - 1.8539857149502126e-17im, 0.9999999999999958 + 4.163336342344337e-17im, 1.0000000000000169 - 4.163336342344337e-17im, 0.9999999999999893 - 9.020562075079397e-17im, 1.0000000000000058 + 2.7755575615628914e-17im, 1.000000000000002 + 6.938893903907228e-18im, 0.9999999999999895 - 1.0408340855860843e-17im, 1.0000000000000162 - 1.3877787807814457e-17im
6.2, 1.0000000000000142 - 6.938893903907228e-18im, 0.9999999999999889 + 5.204170427930421e-18im, 1.0000000000000104 + 2.498001805406602e-16im, 0.9999999999999987 - 4.85722573273506e-17im, 0.9999999999999954 - 4.579669976578771e-16im, 0.9999999999999946 + 6.938893903907228e-17im, 0.9999999999999979 - 7.19910242530375e-17im, 0.9999999999999909 - 1.848564704087785e-17im, 0.999999999999995 + 8.326672684688674e-17im, 1.0000000000000153 - 2.7755575615628914e-17im, 0.9999999999999897 - 7.632783294297951e-17im, 1.0000000000000062 + 3.469446951953614e-17im, 1.000000000000002 + 6.938893903907228e-18im, 0.9999999999999889 - 3.469446951953614e-18im, 1.0000000000000142 - 1.0408340855860843e-17im
6.3, 1.0000000000000164 - 3.469446951953614e-18im, 0.999999999999989 + 6.938893903907228e-18im, 1.0000000000000095 + 2.498001805406602e-16im, 0.9999999999999986 - 6.245004513516506e-17im, 0.9999999999999972 - 4.579669976578771e-16im, 0.9999999999999953 + 6.938893903907228e-17im, 0.9999999999999963 - 7.025630077706069e-17im, 0.9999999999999913 - 1.929879867024198e-17im, 0.9999999999999944 + 8.326672684688674e-17im, 1.000000000000015 - 6.245004513516506e-17im, 0.9999999999999896 - 6.245004513516506e-17im, 1.000000000000006 + 3.122502256758253e-17im, 1.0000000000000027 + 3.469446951953614e-18im, 0.9999999999999883 - 6.938893903907228e-18im, 1.0000000000000124 - 6.938893903907228e-18im
6.4, 1.000000000000018 + 3.469446951953614e-18im, 0.9999999999999889 + 1.214306433183765e-17im, 1.0000000000000098 + 2.636779683484747e-16im, 0.9999999999999971 - 6.591949208711867e-17im, 0.9999999999999961 - 4.718447854656915e-16im, 0.9999999999999961 + 5.551115123125783e-17im, 0.9999999999999963 - 6.678685382510707e-17im, 0.9999999999999898 - 1.929879867024198e-17im, 0.9999999999999928 + 6.938893903907228e-17im, 1.0000000000000144 - 6.245004513516506e-17im, 0.9999999999999897 - 6.938893903907228e-17im, 1.0000000000000067 + 1.3877787807814457e-17im, 1.0000000000000029 + 3.469446951953614e-18im, 0.9999999999999857 - 1.214306433183765e-17im, 1.0000000000000115 - 1.0408340855860843e-17im
6.5, 1.0000000000000189 + 1.0408340855860843e-17im, 0.9999999999999898 + 1.214306433183765e-17im, 1.0000000000000104 + 2.220446049250313e-16im, 0.9999999999999974 - 6.938893903907228e-17im, 0.9999999999999971 - 4.440892098500626e-16im, 0.9999999999999968 + 2.7755575615628914e-17im, 0.9999999999999953 - 6.071532165918825e-17im, 0.9999999999999898 - 1.8431436932253575e-17im, 0.9999999999999923 + 6.938893903907228e-17im, 1.0000000000000149 - 7.632783294297951e-17im, 0.9999999999999897 - 6.245004513516506e-17im, 1.0000000000000073 + 1.734723475976807e-17im, 1.0000000000000029 + 0.0im, 0.9999999999999823 - 1.5612511283791264e-17im, 1.0000000000000127 - 1.3877787807814457e-17im
6.6, 1.0000000000000184 + 2.0816681711721685e-17im, 0.9999999999999903 + 5.204170427930421e-18im, 1.0000000000000098 + 2.220446049250313e-16im, 0.999999999999999 - 5.551115123125783e-17im, 0.9999999999999971 - 4.0245584642661925e-16im, 0.9999999999999966 + 4.163336342344337e-17im, 0.9999999999999957 - 6.765421556309548e-17im, 0.999999999999989 - 1.8214596497756474e-17im, 0.9999999999999927 + 6.938893903907228e-17im, 1.0000000000000169 - 8.326672684688674e-17im, 0.9999999999999899 - 1.249000902703301e-16im, 1.000000000000008 + 2.7755575615628914e-17im, 1.0000000000000024 + 1.3877787807814457e-17im, 0.9999999999999817 - 1.734723475976807e-17im, 1.0000000000000109 - 1.0408340855860843e-17im
6.7, 1.000000000000021 + 1.3877787807814457e-17im, 0.9999999999999897 + 6.938893903907228e-18im, 1.0000000000000095 + 2.3592239273284576e-16im, 0.9999999999999997 - 5.551115123125783e-17im, 0.9999999999999979 - 3.885780586188048e-16im, 0.9999999999999976 + 1.3877787807814457e-17im, 0.9999999999999952 - 6.938893903907228e-17im, 0.9999999999999875 - 1.951563910473908e-17im, 0.9999999999999915 + 5.551115123125783e-17im, 1.000000000000017 - 6.938893903907228e-17im, 0.9999999999999902 - 1.3877787807814457e-16im, 1.0000000000000073 + 3.122502256758253e-17im, 1.0000000000000042 + 1.3877787807814457e-17im, 0.9999999999999813 - 3.469446951953614e-17im, 1.000000000000011 - 1.734723475976807e-17im
6.8, 1.0000000000000224 + 1.0408340855860843e-17im, 0.9999999999999923 + 5.204170427930421e-18im, 1.0000000000000087 + 2.7755575615628914e-16im, 0.9999999999999984 - 6.245004513516506e-17im, 0.9999999999999989 - 3.885780586188048e-16im, 0.9999999999999969 + 8.326672684688674e-17im, 0.9999999999999949 - 6.591949208711867e-17im, 0.9999999999999891 - 2.0166160408230382e-17im, 0.9999999999999897 + 8.326672684688674e-17im, 1.0000000000000173 - 5.551115123125783e-17im, 0.9999999999999896 - 1.942890293094024e-16im, 1.0000000000000049 + 2.42861286636753e-17im, 1.0000000000000033 + 1.3877787807814457e-17im, 0.9999999999999796 - 4.163336342344337e-17im, 1.0000000000000124 - 1.5612511283791264e-17im
6.9, 1.0000000000000224 + 1.3877787807814457e-17im, 0.9999999999999928 + 0.0im, 1.0000000000000082 + 2.7755575615628914e-16im, 1.0000000000000013 - 4.163336342344337e-17im, 0.9999999999999988 - 4.3021142204224816e-16im, 0.9999999999999966 + 6.938893903907228e-17im, 0.9999999999999953 - 6.765421556309548e-17im, 0.9999999999999893 - 1.9949319973733282e-17im, 0.9999999999999926 + 4.163336342344337e-17im, 1.000000000000017 - 4.85722573273506e-17im, 0.9999999999999888 - 1.942890293094024e-16im, 1.0000000000000049 + 1.734723475976807e-17im, 1.0000000000000044 + 1.3877787807814457e-17im, 0.9999999999999782 - 3.469446951953614e-17im, 1.0000000000000109 - 1.734723475976807e-17im
7.0, 1.0000000000000246 + 6.938893903907228e-18im, 0.9999999999999932 + 1.734723475976807e-18im, 1.0000000000000098 + 2.706168622523819e-16im, 0.9999999999999991 - 1.3877787807814457e-17im, 0.9999999999999991 - 4.440892098500626e-16im, 0.9999999999999979 + 5.551115123125783e-17im, 0.9999999999999936 - 7.28583859910259e-17im, 0.9999999999999888 - 1.951563910473908e-17im, 0.9999999999999909 + 2.7755575615628914e-17im, 1.0000000000000162 - 4.85722573273506e-17im, 0.9999999999999887 - 1.249000902703301e-16im, 1.0000000000000053 + 1.0408340855860843e-17im, 1.000000000000005 + 3.122502256758253e-17im, 0.9999999999999791 - 4.163336342344337e-17im, 1.0000000000000104 - 1.734723475976807e-17im
7.1, 1.000000000000024 + 2.7755575615628914e-17im, 0.9999999999999933 - 1.734723475976807e-18im, 1.0000000000000082 + 2.914335439641036e-16im, 0.9999999999999993 - 1.0408340855860843e-17im, 0.9999999999999979 - 4.718447854656915e-16im, 0.9999999999999983 + 2.7755575615628914e-17im, 0.9999999999999934 - 8.326672684688674e-17im, 0.9999999999999879 - 1.9949319973733282e-17im, 0.9999999999999908 + 1.3877787807814457e-17im, 1.0000000000000142 - 2.7755575615628914e-17im, 0.9999999999999869 - 1.6653345369377348e-16im, 1.0000000000000067 + 1.0408340855860843e-17im, 1.0000000000000067 + 3.8163916471489756e-17im, 0.999999999999981 - 5.204170427930421e-17im, 1.0000000000000089 - 1.734723475976807e-17im
7.2, 1.0000000000000233 + 1.734723475976807e-17im, 0.9999999999999939 + 1.734723475976807e-18im, 1.0000000000000087 + 2.8449465006019636e-16im, 0.9999999999999993 - 1.0408340855860843e-17im, 0.9999999999999983 - 5.273559366969494e-16im, 0.9999999999999979 + 2.0816681711721685e-17im, 0.9999999999999917 - 8.847089727481716e-17im, 0.9999999999999872 - 1.951563910473908e-17im, 0.9999999999999888 - 6.938893903907228e-17im, 1.0000000000000153 - 3.469446951953614e-17im, 0.9999999999999865 - 1.8041124150158794e-16im, 1.0000000000000078 + 1.734723475976807e-17im, 1.0000000000000075 + 2.7755575615628914e-17im, 0.9999999999999821 - 5.551115123125783e-17im, 1.000000000000008 - 1.9081958235744878e-17im
7.3, 1.0000000000000242 + 6.938893903907228e-18im, 0.9999999999999944 - 3.469446951953614e-18im, 1.0000000000000089 + 2.8449465006019636e-16im, 0.9999999999999993 + 0.0im, 0.9999999999999958 - 4.85722573273506e-16im, 0.9999999999999983 + 1.3877787807814457e-17im, 0.999999999999993 - 9.71445146547012e-17im, 0.9999999999999868 - 2.2551405187698492e-17im, 0.9999999999999886 - 5.551115123125783e-17im, 1.0000000000000175 - 4.163336342344337e-17im, 0.9999999999999872 - 2.0816681711721685e-16im, 1.0000000000000073 + 1.0408340855860843e-17im, 1.0000000000000093 + 3.8163916471489756e-17im, 0.999999999999984 - 6.591949208711867e-17im, 1.000000000000007 - 1.5612511283791264e-17im
7.4, 1.0000000000000244 + 3.469446951953614e-18im, 0.9999999999999938 - 3.469446951953614e-18im, 1.0000000000000095 + 2.498001805406602e-16im, 0.9999999999999976 + 0.0im, 0.9999999999999946 - 4.3021142204224816e-16im, 0.9999999999999979 + 2.0816681711721685e-17im, 0.9999999999999927 - 9.71445146547012e-17im, 0.9999999999999863 - 1.9949319973733282e-17im, 0.9999999999999871 - 6.938893903907228e-17im, 1.0000000000000202 - 7.632783294297951e-17im, 0.9999999999999882 - 1.8041124150158794e-16im, 1.0000000000000049 + 1.3877787807814457e-17im, 1.0000000000000095 + 3.2959746043559335e-17im, 0.9999999999999857 - 6.938893903907228e-17im, 1.000000000000009 - 1.5612511283791264e-17im
7.5, 1.0000000000000235 + 1.3877787807814457e-17im, 0.9999999999999934 + 5.204170427930421e-18im, 1.0000000000000082 + 2.7755575615628914e-16im, 0.9999999999999991 + 6.938893903907228e-18im, 0.9999999999999936 - 4.0245584642661925e-16im, 0.9999999999999959 + 2.7755575615628914e-17im, 0.9999999999999934 - 9.020562075079397e-17im, 0.999999999999986 - 2.5153490401663703e-17im, 0.9999999999999858 - 6.938893903907228e-17im, 1.0000000000000189 - 9.020562075079397e-17im, 0.999999999999987 - 2.3592239273284576e-16im, 1.0000000000000062 + 0.0im, 1.0000000000000113 + 2.7755575615628914e-17im, 0.9999999999999843 - 9.020562075079397e-17im, 1.0000000000000098 - 1.3877787807814457e-17im
