flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM(mass_num)R15
3.8, 0.9999999999999997 + 0.0im, 1.0000000000000013 - 1.1102230246251565e-16im, 0.9999999999999971 + 2.7755575615628914e-16im, 0.9999999999999947 - 3.885780586188048e-16im, 0.9999999999999973 + 1.6653345369377348e-16im, 1.0000000000000053 + 6.938893903907228e-17im, 0.9999999999999897 - 6.938893903907228e-18im, 0.9999999999999972 + 2.3592239273284576e-16im, 0.9999999999999998 + 1.1102230246251565e-16im, 1.0000000000000044 + 1.6653345369377348e-16im, 0.999999999999994 - 2.7755575615628914e-16im, 1.0000000000000004 + 1.942890293094024e-16im, 0.9999999999999822 - 2.498001805406602e-16im, 0.9999999999999886 + 4.996003610813204e-16im, 0.9999999999999918 - 1.5265566588595902e-16im
3.9, 1.0000000000000027 + 5.551115123125783e-17im, 1.0000000000000029 - 5.551115123125783e-17im, 0.9999999999999968 + 3.0531133177191805e-16im, 0.9999999999999973 - 2.7755575615628914e-16im, 0.9999999999999978 + 3.3306690738754696e-16im, 1.000000000000005 + 9.71445146547012e-17im, 0.9999999999999891 - 1.0408340855860843e-17im, 0.999999999999997 + 2.220446049250313e-16im, 0.9999999999999974 + 5.551115123125783e-17im, 1.0000000000000038 + 1.1102230246251565e-16im, 0.9999999999999916 - 3.3306690738754696e-16im, 1.0000000000000007 + 1.942890293094024e-16im, 0.9999999999999819 - 3.0531133177191805e-16im, 0.99999999999999 + 6.106226635438361e-16im, 0.9999999999999918 - 1.5265566588595902e-16im
4.0, 1.0000000000000022 + 5.551115123125783e-17im, 1.0000000000000044 - 2.7755575615628914e-16im, 0.9999999999999963 + 1.3877787807814457e-16im, 0.9999999999999986 - 4.440892098500626e-16im, 0.9999999999999957 + 0.0im, 1.0000000000000036 + 1.1102230246251565e-16im, 0.9999999999999902 - 3.469446951953614e-18im, 0.9999999999999963 + 2.636779683484747e-16im, 0.9999999999999981 + 2.220446049250313e-16im, 1.0000000000000042 + 1.942890293094024e-16im, 0.9999999999999907 - 2.220446049250313e-16im, 1.0000000000000007 + 1.6653345369377348e-16im, 0.9999999999999812 - 4.440892098500626e-16im, 0.9999999999999902 + 3.3306690738754696e-16im, 0.9999999999999929 - 1.1102230246251565e-16im
4.1, 1.0000000000000016 + 0.0im, 1.0000000000000044 - 1.1102230246251565e-16im, 0.9999999999999958 + 1.942890293094024e-16im, 0.9999999999999998 - 6.661338147750939e-16im, 0.9999999999999969 + 0.0im, 1.000000000000004 + 1.1102230246251565e-16im, 0.9999999999999903 + 6.938893903907228e-18im, 0.9999999999999957 + 2.220446049250313e-16im, 0.999999999999998 + 0.0im, 1.000000000000005 + 1.6653345369377348e-16im, 0.9999999999999902 - 3.885780586188048e-16im, 0.9999999999999996 + 1.6653345369377348e-16im, 0.9999999999999809 - 3.885780586188048e-16im, 0.9999999999999901 + 4.996003610813204e-16im, 0.9999999999999938 - 1.3877787807814457e-16im
4.2, 1.0000000000000016 + 1.1102230246251565e-16im, 1.000000000000006 - 2.7755575615628914e-16im, 0.9999999999999963 + 1.3877787807814457e-16im, 0.9999999999999996 - 8.881784197001252e-16im, 0.9999999999999973 - 1.1102230246251565e-16im, 1.0000000000000049 + 9.71445146547012e-17im, 0.9999999999999912 + 1.734723475976807e-17im, 0.999999999999995 + 2.636779683484747e-16im, 0.9999999999999967 + 0.0im, 1.0000000000000073 + 1.942890293094024e-16im, 0.9999999999999905 - 2.7755575615628914e-16im, 1.0000000000000002 + 1.6653345369377348e-16im, 0.99999999999998 - 3.885780586188048e-16im, 0.9999999999999889 + 7.771561172376096e-16im, 0.999999999999994 - 1.1449174941446927e-16im
4.3, 1.000000000000002 - 1.1102230246251565e-16im, 1.0000000000000089 - 2.7755575615628914e-16im, 0.9999999999999973 + 1.6653345369377348e-16im, 0.9999999999999993 - 1.0547118733938987e-15im, 0.9999999999999982 - 1.1102230246251565e-16im, 1.0000000000000053 + 1.3877787807814457e-16im, 0.9999999999999906 + 2.0816681711721685e-17im, 0.9999999999999956 + 2.914335439641036e-16im, 0.9999999999999947 + 2.7755575615628914e-16im, 1.000000000000005 + 3.0531133177191805e-16im, 0.9999999999999922 - 2.7755575615628914e-16im, 1.0000000000000004 + 1.942890293094024e-16im, 0.9999999999999815 - 3.608224830031759e-16im, 0.9999999999999892 + 7.771561172376096e-16im, 0.9999999999999949 - 1.5959455978986625e-16im
4.4, 1.0000000000000022 - 1.6653345369377348e-16im, 1.0000000000000082 - 2.7755575615628914e-16im, 0.9999999999999993 + 1.1102230246251565e-16im, 1.000000000000002 - 1.1102230246251565e-15im, 0.9999999999999984 - 1.6653345369377348e-16im, 1.0000000000000067 + 1.942890293094024e-16im, 0.9999999999999913 + 3.469446951953614e-17im, 0.9999999999999946 + 2.7755575615628914e-16im, 0.9999999999999933 + 2.7755575615628914e-16im, 1.0000000000000062 + 2.7755575615628914e-16im, 0.9999999999999949 - 1.1102230246251565e-16im, 1.0 + 2.7755575615628914e-16im, 0.9999999999999806 - 2.914335439641036e-16im, 0.9999999999999896 + 8.326672684688674e-16im, 0.999999999999993 - 1.3877787807814457e-16im
4.5, 1.0000000000000009 - 2.7755575615628914e-16im, 1.000000000000007 - 2.7755575615628914e-16im, 0.9999999999999999 + 1.3877787807814457e-16im, 1.0000000000000018 - 9.43689570931383e-16im, 0.9999999999999993 - 1.1102230246251565e-16im, 1.0000000000000064 + 1.6653345369377348e-16im, 0.9999999999999928 + 3.642919299551295e-17im, 0.9999999999999937 + 2.914335439641036e-16im, 0.9999999999999922 + 5.551115123125783e-17im, 1.0000000000000038 + 1.3877787807814457e-16im, 0.9999999999999953 - 3.3306690738754696e-16im, 1.0000000000000002 + 3.3306690738754696e-16im, 0.9999999999999787 - 3.0531133177191805e-16im, 0.9999999999999887 + 4.996003610813204e-16im, 0.9999999999999931 - 1.8735013540549517e-16im
4.6, 0.9999999999999992 - 3.3306690738754696e-16im, 1.000000000000008 - 3.3306690738754696e-16im, 1.0000000000000002 + 1.6653345369377348e-16im, 1.0 - 1.1102230246251565e-15im, 0.9999999999999982 - 1.1102230246251565e-16im, 1.0000000000000056 + 1.249000902703301e-16im, 0.9999999999999929 + 3.9898639947466563e-17im, 0.9999999999999926 + 2.220446049250313e-16im, 0.9999999999999933 + 1.6653345369377348e-16im, 1.0000000000000016 + 1.3877787807814457e-16im, 0.9999999999999934 - 2.220446049250313e-16im, 1.0000000000000009 + 2.498001805406602e-16im, 0.9999999999999793 - 3.469446951953614e-16im, 0.9999999999999876 + 4.996003610813204e-16im, 0.9999999999999951 - 2.1510571102112408e-16im
4.7, 1.0 - 3.3306690738754696e-16im, 1.000000000000007 - 2.220446049250313e-16im, 1.0000000000000013 + 1.6653345369377348e-16im, 1.0000000000000009 - 1.1102230246251565e-15im, 0.9999999999999978 + 5.551115123125783e-17im, 1.0000000000000038 + 1.5265566588595902e-16im, 0.9999999999999932 + 5.0306980803327406e-17im, 0.9999999999999906 + 2.3592239273284576e-16im, 0.999999999999991 + 3.3306690738754696e-16im, 1.0000000000000009 - 2.7755575615628914e-17im, 0.9999999999999926 - 3.3306690738754696e-16im, 1.000000000000003 + 1.3877787807814457e-16im, 0.999999999999978 - 3.608224830031759e-16im, 0.9999999999999867 + 3.3306690738754696e-16im, 0.9999999999999947 - 2.1510571102112408e-16im
4.8, 1.0000000000000007 - 1.6653345369377348e-16im, 1.0000000000000075 - 2.7755575615628914e-16im, 1.0000000000000024 + 1.1102230246251565e-16im, 1.0000000000000018 - 9.992007221626409e-16im, 0.9999999999999978 + 5.551115123125783e-17im, 1.0000000000000069 + 1.5265566588595902e-16im, 0.9999999999999933 + 5.724587470723463e-17im, 0.9999999999999877 + 2.498001805406602e-16im, 0.9999999999999898 + 2.220446049250313e-16im, 1.000000000000002 - 5.551115123125783e-17im, 0.9999999999999927 + 5.551115123125783e-17im, 1.0000000000000047 + 1.6653345369377348e-16im, 0.9999999999999789 - 3.0531133177191805e-16im, 0.9999999999999856 + 4.996003610813204e-16im, 0.9999999999999925 - 2.2898349882893854e-16im
4.9, 1.0000000000000016 - 4.440892098500626e-16im, 1.000000000000008 - 2.220446049250313e-16im, 1.0000000000000024 + 5.551115123125783e-17im, 1.0000000000000009 - 9.992007221626409e-16im, 0.999999999999996 + 2.220446049250313e-16im, 1.0000000000000075 + 1.8041124150158794e-16im, 0.9999999999999946 + 6.158268339717665e-17im, 0.9999999999999872 + 2.7755575615628914e-16im, 0.9999999999999887 + 2.220446049250313e-16im, 1.000000000000001 - 5.551115123125783e-17im, 0.999999999999992 - 2.220446049250313e-16im, 1.0000000000000058 + 1.1102230246251565e-16im, 0.999999999999979 - 3.0531133177191805e-16im, 0.9999999999999856 + 8.881784197001252e-16im, 0.9999999999999927 - 2.636779683484747e-16im
5.0, 1.000000000000003 - 6.106226635438361e-16im, 1.0000000000000084 - 1.6653345369377348e-16im, 1.0000000000000018 + 8.326672684688674e-17im, 1.0000000000000016 - 8.881784197001252e-16im, 0.9999999999999961 + 2.220446049250313e-16im, 1.0000000000000073 + 1.8041124150158794e-16im, 0.9999999999999949 + 6.331740687315346e-17im, 0.9999999999999875 + 2.636779683484747e-16im, 0.9999999999999888 - 1.1102230246251565e-16im, 1.0000000000000007 - 8.326672684688674e-17im, 0.9999999999999922 - 2.7755575615628914e-16im, 1.0000000000000069 + 9.71445146547012e-17im, 0.9999999999999769 - 3.0531133177191805e-16im, 0.9999999999999856 + 1.0547118733938987e-15im, 0.9999999999999907 - 3.122502256758253e-16im
5.1, 1.000000000000004 - 5.551115123125783e-16im, 1.000000000000009 + 5.551115123125783e-17im, 1.000000000000002 + 5.551115123125783e-17im, 0.9999999999999996 - 7.771561172376096e-16im, 0.9999999999999977 + 1.6653345369377348e-16im, 1.0000000000000056 + 2.0816681711721685e-16im, 0.9999999999999964 + 6.245004513516506e-17im, 0.9999999999999867 + 2.498001805406602e-16im, 0.9999999999999901 + 5.551115123125783e-17im, 0.9999999999999996 - 2.220446049250313e-16im, 0.9999999999999929 - 2.7755575615628914e-16im, 1.0000000000000075 + 2.7755575615628914e-17im, 0.9999999999999771 - 3.0531133177191805e-16im, 0.9999999999999851 + 1.2212453270876722e-15im, 0.9999999999999905 - 3.0531133177191805e-16im
5.2, 1.0000000000000038 - 6.106226635438361e-16im, 1.0000000000000075 + 1.1102230246251565e-16im, 1.0000000000000027 + 8.326672684688674e-17im, 1.0000000000000002 - 8.326672684688674e-16im, 0.9999999999999973 + 1.1102230246251565e-16im, 1.0000000000000049 + 1.8041124150158794e-16im, 0.9999999999999964 + 5.876375774871434e-17im, 0.9999999999999852 + 2.498001805406602e-16im, 0.9999999999999889 + 5.551115123125783e-17im, 1.0000000000000002 - 1.6653345369377348e-16im, 0.9999999999999936 - 1.1102230246251565e-16im, 1.0000000000000073 + 5.551115123125783e-17im, 0.9999999999999768 - 2.914335439641036e-16im, 0.9999999999999863 + 1.3322676295501878e-15im, 0.9999999999999903 - 2.2898349882893854e-16im
5.3, 1.000000000000003 - 6.106226635438361e-16im, 1.0000000000000087 + 2.7755575615628914e-16im, 1.000000000000004 + 1.3877787807814457e-16im, 0.9999999999999998 - 5.551115123125783e-16im, 0.9999999999999991 + 3.3306690738754696e-16im, 1.0000000000000064 + 2.1510571102112408e-16im, 0.9999999999999966 + 5.724587470723463e-17im, 0.9999999999999855 + 2.498001805406602e-16im, 0.9999999999999893 + 0.0im, 1.0000000000000009 - 1.1102230246251565e-16im, 0.9999999999999944 - 1.1102230246251565e-16im, 1.0000000000000084 + 5.551115123125783e-17im, 0.9999999999999774 - 2.706168622523819e-16im, 0.9999999999999873 + 1.2212453270876722e-15im, 0.9999999999999912 - 2.706168622523819e-16im
5.4, 1.0000000000000033 - 7.216449660063518e-16im, 1.00000000000001 + 3.3306690738754696e-16im, 1.0000000000000024 + 1.3877787807814457e-16im, 0.9999999999999999 - 3.885780586188048e-16im, 0.9999999999999983 + 3.3306690738754696e-16im, 1.000000000000008 + 2.220446049250313e-16im, 0.9999999999999976 + 5.421010862427522e-17im, 0.9999999999999889 + 2.498001805406602e-16im, 0.9999999999999893 + 2.220446049250313e-16im, 1.0000000000000009 - 2.498001805406602e-16im, 0.9999999999999941 - 1.6653345369377348e-16im, 1.0000000000000102 + 4.163336342344337e-17im, 0.9999999999999779 - 2.706168622523819e-16im, 0.9999999999999876 + 9.992007221626409e-16im, 0.9999999999999926 - 2.3592239273284576e-16im
5.5, 1.0000000000000018 - 8.326672684688674e-16im, 1.000000000000011 + 4.440892098500626e-16im, 1.0000000000000016 + 1.3877787807814457e-16im, 1.0 - 1.1102230246251565e-16im, 0.9999999999999993 + 3.3306690738754696e-16im, 1.0000000000000109 + 2.2898349882893854e-16im, 0.9999999999999961 + 5.551115123125783e-17im, 0.9999999999999889 + 2.0816681711721685e-16im, 0.9999999999999898 + 2.7755575615628914e-16im, 0.9999999999999991 - 3.0531133177191805e-16im, 0.9999999999999953 - 3.3306690738754696e-16im, 1.0000000000000089 + 4.163336342344337e-17im, 0.9999999999999776 - 2.7755575615628914e-16im, 0.9999999999999886 + 9.43689570931383e-16im, 0.9999999999999938 - 2.498001805406602e-16im
5.6, 1.000000000000003 - 6.661338147750939e-16im, 1.0000000000000089 + 3.885780586188048e-16im, 1.0000000000000033 + 1.942890293094024e-16im, 0.9999999999999992 - 2.220446049250313e-16im, 0.9999999999999998 + 3.885780586188048e-16im, 1.0000000000000087 + 2.220446049250313e-16im, 0.9999999999999959 + 5.898059818321144e-17im, 0.9999999999999892 + 2.220446049250313e-16im, 0.9999999999999903 + 1.1102230246251565e-16im, 1.0000000000000022 - 2.7755575615628914e-16im, 0.999999999999995 - 2.7755575615628914e-16im, 1.0000000000000087 + 8.326672684688674e-17im, 0.9999999999999772 - 2.498001805406602e-16im, 0.9999999999999886 + 1.1102230246251565e-15im, 0.9999999999999923 - 2.3592239273284576e-16im
5.7, 1.0000000000000047 - 5.551115123125783e-16im, 1.0000000000000075 + 2.7755575615628914e-16im, 1.0000000000000036 + 2.220446049250313e-16im, 1.0000000000000013 + 0.0im, 0.9999999999999993 + 6.106226635438361e-16im, 1.0000000000000082 + 2.3592239273284576e-16im, 0.9999999999999971 + 5.551115123125783e-17im, 0.99999999999999 + 2.636779683484747e-16im, 0.9999999999999902 + 0.0im, 1.0000000000000009 - 3.0531133177191805e-16im, 0.999999999999994 - 2.7755575615628914e-16im, 1.0000000000000069 + 5.551115123125783e-17im, 0.9999999999999784 - 2.5673907444456745e-16im, 0.9999999999999893 + 7.216449660063518e-16im, 0.9999999999999925 - 2.255140518769849e-16im
5.8, 1.0000000000000047 - 3.885780586188048e-16im, 1.000000000000008 + 3.3306690738754696e-16im, 1.0000000000000029 + 1.6653345369377348e-16im, 1.0000000000000004 + 1.6653345369377348e-16im, 0.9999999999999993 + 7.771561172376096e-16im, 1.0000000000000082 + 2.5673907444456745e-16im, 0.9999999999999961 + 5.898059818321144e-17im, 0.999999999999991 + 2.914335439641036e-16im, 0.9999999999999896 + 5.551115123125783e-17im, 1.0000000000000016 - 3.608224830031759e-16im, 0.9999999999999948 - 2.7755575615628914e-16im, 1.0000000000000067 + 1.3877787807814457e-17im, 0.9999999999999796 - 2.706168622523819e-16im, 0.9999999999999907 + 4.440892098500626e-16im, 0.9999999999999927 - 2.740863092043355e-16im
5.9, 1.0000000000000062 - 1.6653345369377348e-16im, 1.0000000000000087 + 2.7755575615628914e-16im, 1.0000000000000016 + 1.1102230246251565e-16im, 1.0000000000000002 + 5.551115123125783e-17im, 0.9999999999999992 + 7.216449660063518e-16im, 1.000000000000008 + 2.3592239273284576e-16im, 0.9999999999999947 + 6.765421556309548e-17im, 0.9999999999999919 + 2.3592239273284576e-16im, 0.9999999999999911 + 1.1102230246251565e-16im, 1.0000000000000018 - 3.885780586188048e-16im, 0.9999999999999953 - 1.6653345369377348e-16im, 1.000000000000007 + 4.163336342344337e-17im, 0.9999999999999781 - 2.6020852139652106e-16im, 0.9999999999999899 + 3.885780586188048e-16im, 0.9999999999999937 - 2.5673907444456745e-16im
6.0, 1.0000000000000053 - 2.7755575615628914e-16im, 1.0000000000000095 + 3.3306690738754696e-16im, 1.0000000000000022 + 1.1102230246251565e-16im, 0.9999999999999996 + 3.885780586188048e-16im, 0.9999999999999978 + 7.494005416219807e-16im, 1.0000000000000093 + 2.2898349882893854e-16im, 0.9999999999999942 + 5.204170427930421e-17im, 0.9999999999999925 + 3.0531133177191805e-16im, 0.9999999999999907 + 1.6653345369377348e-16im, 1.0000000000000018 - 4.718447854656915e-16im, 0.9999999999999964 - 2.7755575615628914e-16im, 1.0000000000000053 + 0.0im, 0.999999999999977 - 2.5673907444456745e-16im, 0.9999999999999886 + 3.885780586188048e-16im, 0.9999999999999943 - 2.706168622523819e-16im
6.1, 1.0000000000000024 - 3.885780586188048e-16im, 1.0000000000000102 + 3.3306690738754696e-16im, 1.0000000000000038 + 8.326672684688674e-17im, 1.0000000000000002 + 3.3306690738754696e-16im, 0.9999999999999987 + 7.494005416219807e-16im, 1.0000000000000089 + 2.706168622523819e-16im, 0.9999999999999948 + 5.898059818321144e-17im, 0.9999999999999941 + 2.498001805406602e-16im, 0.9999999999999919 + 5.551115123125783e-17im, 1.000000000000001 - 3.608224830031759e-16im, 0.9999999999999974 - 3.3306690738754696e-16im, 1.0000000000000069 + 1.3877787807814457e-17im, 0.9999999999999752 - 2.5326962749261384e-16im, 0.9999999999999898 + 4.440892098500626e-16im, 0.9999999999999923 - 2.454633718507182e-16im
6.2, 1.0000000000000027 - 2.7755575615628914e-16im, 1.0000000000000113 + 3.885780586188048e-16im, 1.0000000000000029 + 1.1102230246251565e-16im, 1.0000000000000007 + 2.220446049250313e-16im, 0.9999999999999969 + 8.049116928532385e-16im, 1.0000000000000104 + 2.914335439641036e-16im, 0.9999999999999942 + 6.245004513516506e-17im, 0.9999999999999933 + 2.3592239273284576e-16im, 0.9999999999999913 + 1.1102230246251565e-16im, 1.0000000000000029 - 4.163336342344337e-16im, 0.9999999999999964 - 4.440892098500626e-16im, 1.0000000000000073 + 1.3877787807814457e-17im, 0.9999999999999772 - 2.5326962749261384e-16im, 0.9999999999999891 + 6.661338147750939e-16im, 0.9999999999999931 - 2.5283594662361963e-16im
6.3, 1.0000000000000016 - 2.7755575615628914e-16im, 1.0000000000000129 + 4.996003610813204e-16im, 1.0000000000000024 + 1.1102230246251565e-16im, 1.0000000000000009 + 2.7755575615628914e-16im, 0.9999999999999981 + 7.771561172376096e-16im, 1.0000000000000104 + 3.2612801348363973e-16im, 0.9999999999999944 + 4.5102810375396984e-17im, 0.9999999999999927 + 3.191891195797325e-16im, 0.9999999999999911 + 1.6653345369377348e-16im, 1.000000000000005 - 2.220446049250313e-16im, 0.9999999999999977 - 3.885780586188048e-16im, 1.0000000000000056 + 1.3877787807814457e-17im, 0.9999999999999764 - 2.445960101127298e-16im, 0.9999999999999889 + 7.216449660063518e-16im, 0.9999999999999934 - 2.2638141361497333e-16im
6.4, 1.0000000000000013 + 0.0im, 1.0000000000000138 + 4.440892098500626e-16im, 1.0000000000000038 + 1.3877787807814457e-16im, 1.0000000000000013 + 2.220446049250313e-16im, 0.9999999999999996 + 6.661338147750939e-16im, 1.0000000000000102 + 3.122502256758253e-16im, 0.999999999999995 + 5.204170427930421e-17im, 0.9999999999999927 + 2.7755575615628914e-16im, 0.999999999999991 - 5.551115123125783e-17im, 1.000000000000007 - 1.942890293094024e-16im, 0.9999999999999972 - 4.996003610813204e-16im, 1.000000000000005 + 6.938893903907228e-18im, 0.999999999999976 - 2.3505503099485736e-16im, 0.9999999999999887 + 7.216449660063518e-16im, 0.9999999999999938 - 2.445960101127298e-16im
6.5, 1.0000000000000024 + 0.0im, 1.0000000000000118 + 3.3306690738754696e-16im, 1.0000000000000024 + 2.220446049250313e-16im, 1.0000000000000002 + 1.6653345369377348e-16im, 0.9999999999999986 + 7.771561172376096e-16im, 1.0000000000000102 + 3.2612801348363973e-16im, 0.9999999999999941 + 5.551115123125783e-17im, 0.999999999999994 + 2.914335439641036e-16im, 0.9999999999999902 - 1.6653345369377348e-16im, 1.0000000000000089 - 1.942890293094024e-16im, 0.9999999999999967 - 6.106226635438361e-16im, 1.000000000000005 + 0.0im, 0.999999999999974 - 2.3201926491189795e-16im, 0.999999999999988 + 7.771561172376096e-16im, 0.9999999999999939 - 2.2898349882893854e-16im
6.6, 1.0000000000000004 - 5.551115123125783e-17im, 1.0000000000000124 + 4.440892098500626e-16im, 1.0000000000000016 + 3.0531133177191805e-16im, 1.0000000000000002 + 1.6653345369377348e-16im, 0.9999999999999976 + 7.216449660063518e-16im, 1.000000000000011 + 3.0531133177191805e-16im, 0.9999999999999948 + 4.163336342344337e-17im, 0.9999999999999977 + 2.7755575615628914e-16im, 0.9999999999999891 - 1.1102230246251565e-16im, 1.0000000000000107 - 2.220446049250313e-16im, 0.9999999999999982 - 5.551115123125783e-16im, 1.000000000000003 - 1.3877787807814457e-17im, 0.999999999999973 - 2.411265631607762e-16im, 0.9999999999999858 + 1.0547118733938987e-15im, 0.9999999999999943 - 2.42861286636753e-16im
6.7, 0.9999999999999989 - 1.1102230246251565e-16im, 1.000000000000015 + 5.551115123125783e-16im, 1.0000000000000013 + 3.0531133177191805e-16im, 1.0000000000000018 + 5.551115123125783e-17im, 0.9999999999999974 + 8.604228440844963e-16im, 1.0000000000000135 + 2.7755575615628914e-16im, 0.9999999999999951 + 3.469446951953614e-17im, 0.9999999999999972 + 2.7755575615628914e-16im, 0.9999999999999891 + 1.1102230246251565e-16im, 1.0000000000000098 - 1.1102230246251565e-16im, 0.999999999999998 - 4.996003610813204e-16im, 1.000000000000005 - 2.0816681711721685e-17im, 0.9999999999999729 - 2.3592239273284576e-16im, 0.9999999999999876 + 9.43689570931383e-16im, 0.9999999999999963 - 2.220446049250313e-16im
6.8, 0.9999999999999962 - 2.7755575615628914e-16im, 1.0000000000000155 + 2.220446049250313e-16im, 1.000000000000004 + 2.220446049250313e-16im, 1.0000000000000004 + 3.3306690738754696e-16im, 0.9999999999999973 + 8.881784197001252e-16im, 1.0000000000000147 + 3.122502256758253e-16im, 0.9999999999999941 + 2.7755575615628914e-17im, 0.999999999999998 + 2.914335439641036e-16im, 0.9999999999999881 + 2.220446049250313e-16im, 1.0000000000000089 - 1.942890293094024e-16im, 0.9999999999999978 - 3.885780586188048e-16im, 1.000000000000004 - 2.0816681711721685e-17im, 0.9999999999999699 - 2.480654570646834e-16im, 0.9999999999999885 + 8.881784197001252e-16im, 0.9999999999999962 - 2.0816681711721685e-16im
6.9, 0.9999999999999966 - 1.1102230246251565e-16im, 1.0000000000000147 + 4.996003610813204e-16im, 1.0000000000000049 + 3.3306690738754696e-16im, 1.0000000000000018 - 5.551115123125783e-17im, 0.9999999999999962 + 7.771561172376096e-16im, 1.0000000000000127 + 3.677613769070831e-16im, 0.9999999999999952 + 2.0816681711721685e-17im, 0.9999999999999976 + 2.7755575615628914e-16im, 0.9999999999999862 + 1.6653345369377348e-16im, 1.0000000000000075 - 3.3306690738754696e-16im, 0.9999999999999983 - 6.661338147750939e-16im, 1.000000000000005 - 6.938893903907228e-18im, 0.9999999999999689 - 2.463307335887066e-16im, 0.9999999999999893 + 6.661338147750939e-16im, 0.9999999999999968 - 2.0122792321330962e-16im
7.0, 0.9999999999999946 + 0.0im, 1.0000000000000122 + 5.551115123125783e-16im, 1.0000000000000058 + 3.885780586188048e-16im, 1.0000000000000027 - 1.1102230246251565e-16im, 0.9999999999999957 + 8.326672684688674e-16im, 1.0000000000000129 + 3.95516952522712e-16im, 0.9999999999999956 + 6.938893903907228e-18im, 0.9999999999999993 + 2.498001805406602e-16im, 0.9999999999999862 + 3.885780586188048e-16im, 1.0000000000000082 - 2.498001805406602e-16im, 0.9999999999999978 - 4.440892098500626e-16im, 1.0000000000000075 + 1.3877787807814457e-17im, 0.9999999999999679 - 2.6020852139652106e-16im, 0.9999999999999901 + 7.216449660063518e-16im, 0.9999999999999992 - 1.942890293094024e-16im
7.1, 0.9999999999999927 + 0.0im, 1.0000000000000107 + 6.106226635438361e-16im, 1.0000000000000058 + 3.885780586188048e-16im, 1.0000000000000018 - 5.551115123125783e-17im, 0.9999999999999982 + 8.604228440844963e-16im, 1.0000000000000147 + 4.510281037539698e-16im, 0.9999999999999977 + 2.0816681711721685e-17im, 0.9999999999999981 + 2.3592239273284576e-16im, 0.9999999999999863 + 1.1102230246251565e-16im, 1.0000000000000089 - 3.3306690738754696e-16im, 0.9999999999999969 - 3.3306690738754696e-16im, 1.0000000000000069 + 6.938893903907228e-18im, 0.9999999999999687 - 2.5673907444456745e-16im, 0.9999999999999889 + 8.881784197001252e-16im, 1.0000000000000022 - 1.942890293094024e-16im
7.2, 0.999999999999993 - 5.551115123125783e-17im, 1.0000000000000122 + 6.106226635438361e-16im, 1.000000000000005 + 4.163336342344337e-16im, 1.0000000000000022 - 1.6653345369377348e-16im, 0.9999999999999993 + 7.494005416219807e-16im, 1.0000000000000149 + 4.579669976578771e-16im, 0.9999999999999986 + 2.0816681711721685e-17im, 0.9999999999999988 + 2.220446049250313e-16im, 0.9999999999999868 + 5.551115123125783e-17im, 1.0000000000000104 - 4.163336342344337e-16im, 0.999999999999996 - 3.3306690738754696e-16im, 1.0000000000000089 + 2.7755575615628914e-17im, 0.9999999999999662 - 2.3592239273284576e-16im, 0.9999999999999898 + 7.216449660063518e-16im, 1.000000000000002 - 1.942890293094024e-16im
7.3, 0.9999999999999933 - 2.220446049250313e-16im, 1.0000000000000138 + 6.106226635438361e-16im, 1.0000000000000067 + 3.608224830031759e-16im, 1.000000000000005 - 3.3306690738754696e-16im, 1.0000000000000007 + 6.661338147750939e-16im, 1.0000000000000147 + 4.996003610813204e-16im, 0.9999999999999987 + 3.469446951953614e-17im, 0.999999999999998 + 2.7755575615628914e-16im, 0.9999999999999866 + 1.6653345369377348e-16im, 1.000000000000009 - 4.163336342344337e-16im, 0.9999999999999958 - 4.440892098500626e-16im, 1.0000000000000082 + 1.3877787807814457e-17im, 0.9999999999999659 - 1.942890293094024e-16im, 0.9999999999999889 + 3.3306690738754696e-16im, 1.0000000000000016 - 2.0816681711721685e-16im
7.4, 0.9999999999999929 + 1.6653345369377348e-16im, 1.0000000000000124 + 6.106226635438361e-16im, 1.000000000000008 + 3.0531133177191805e-16im, 1.000000000000005 - 4.440892098500626e-16im, 1.0000000000000024 + 8.326672684688674e-16im, 1.0000000000000147 + 4.996003610813204e-16im, 1.0000000000000016 + 0.0im, 0.9999999999999991 + 2.914335439641036e-16im, 0.9999999999999859 + 0.0im, 1.0000000000000089 - 4.163336342344337e-16im, 0.9999999999999953 - 4.996003610813204e-16im, 1.0000000000000082 + 1.734723475976807e-17im, 0.9999999999999665 - 1.942890293094024e-16im, 0.999999999999989 + 3.3306690738754696e-16im, 1.0000000000000029 - 2.220446049250313e-16im
7.5, 0.9999999999999931 + 2.220446049250313e-16im, 1.0000000000000098 + 5.551115123125783e-16im, 1.0000000000000082 + 2.914335439641036e-16im, 1.0000000000000042 - 3.3306690738754696e-16im, 1.0000000000000024 + 7.771561172376096e-16im, 1.0000000000000149 + 5.342948306008566e-16im, 0.9999999999999998 + 6.938893903907228e-18im, 0.9999999999999991 + 2.914335439641036e-16im, 0.9999999999999847 + 0.0im, 1.0000000000000084 - 4.440892098500626e-16im, 0.9999999999999962 - 4.996003610813204e-16im, 1.0000000000000087 + 6.938893903907228e-18im, 0.9999999999999667 - 1.5959455978986625e-16im, 0.9999999999999898 + 3.885780586188048e-16im, 1.000000000000001 - 1.942890293094024e-16im
