flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM(mass_num)R15
3.8, 1.0000000000000078 + 2.42861286636753e-17im, 1.0000000000000007 - 1.6479873021779667e-17im, 0.9999999999999999 + 3.5561831257524545e-17im, 1.0000000000000075 - 3.209238430557093e-17im, 0.9999999999999941 - 4.597017211338539e-17im, 1.0000000000000029 + 3.8163916471489756e-17im, 0.9999999999999988 + 6.938893903907228e-18im, 0.9999999999999832 - 8.673617379884035e-19im, 1.0000000000000027 - 2.6020852139652106e-18im, 1.0000000000000042 - 3.7513395167998453e-17im, 0.9999999999999983 - 6.938893903907228e-17im, 1.0000000000000029 - 3.469446951953614e-18im, 1.0000000000000127 + 6.938893903907228e-18im, 0.9999999999999919 - 5.854691731421724e-18im, 1.0000000000000113 - 1.214306433183765e-17im
3.9, 1.000000000000007 + 2.42861286636753e-17im, 1.0000000000000009 - 1.9081958235744878e-17im, 1.0000000000000002 + 3.469446951953614e-17im, 1.000000000000009 - 3.187554387107383e-17im, 0.999999999999995 - 4.85722573273506e-17im, 1.0000000000000038 + 2.7755575615628914e-17im, 1.0000000000000002 + 5.204170427930421e-18im, 0.9999999999999835 + 0.0im, 1.0000000000000042 - 4.336808689942018e-19im, 1.0000000000000073 - 3.7025504190379976e-17im, 0.9999999999999972 - 4.85722573273506e-17im, 1.0000000000000024 - 2.6020852139652106e-18im, 1.000000000000014 + 4.336808689942018e-18im, 0.99999999999999 - 6.288372600415926e-18im, 1.0000000000000127 - 1.3877787807814457e-17im
4.0, 1.0000000000000078 + 6.938893903907228e-18im, 0.999999999999999 - 2.168404344971009e-17im, 1.0000000000000024 + 2.862293735361732e-17im, 1.000000000000009 - 3.122502256758253e-17im, 0.9999999999999958 - 4.597017211338539e-17im, 1.0000000000000053 + 2.7755575615628914e-17im, 0.9999999999999991 + 2.6020852139652106e-18im, 0.9999999999999825 + 2.168404344971009e-19im, 1.000000000000006 - 1.734723475976807e-18im, 1.0000000000000067 - 3.640208794120081e-17im, 0.9999999999999976 - 6.245004513516506e-17im, 1.0000000000000009 - 4.336808689942018e-18im, 1.0000000000000155 + 6.071532165918825e-18im, 0.9999999999999896 - 6.071532165918825e-18im, 1.000000000000011 - 1.5612511283791264e-17im
4.1, 1.0000000000000084 + 1.0408340855860843e-17im, 0.999999999999999 - 2.0816681711721685e-17im, 1.0000000000000022 + 3.2959746043559335e-17im, 1.000000000000008 - 3.0682921481339775e-17im, 0.9999999999999952 - 4.597017211338539e-17im, 1.000000000000007 + 2.0816681711721685e-17im, 1.000000000000002 + 8.673617379884035e-19im, 0.9999999999999829 + 2.168404344971009e-19im, 1.0000000000000064 - 2.168404344971009e-18im, 1.000000000000008 - 3.67544536472586e-17im, 0.999999999999998 - 6.938893903907228e-17im, 0.9999999999999984 - 5.204170427930421e-18im, 1.0000000000000142 + 3.469446951953614e-18im, 0.9999999999999892 - 6.5052130349130266e-18im, 1.0000000000000109 - 2.2551405187698492e-17im
4.2, 1.0000000000000078 + 2.0816681711721685e-17im, 0.9999999999999979 - 1.9949319973733282e-17im, 1.0000000000000018 + 3.382710778154774e-17im, 1.0000000000000089 - 3.0682921481339775e-17im, 0.9999999999999963 - 4.683753385137379e-17im, 1.000000000000007 + 1.3877787807814457e-17im, 1.0000000000000009 + 1.734723475976807e-18im, 0.9999999999999825 + 8.673617379884035e-19im, 1.0000000000000064 - 1.3010426069826053e-18im, 1.000000000000011 - 3.561604136614882e-17im, 0.9999999999999984 - 4.85722573273506e-17im, 0.9999999999999974 - 9.540979117872439e-18im, 1.0000000000000138 + 5.204170427930421e-18im, 0.9999999999999871 - 6.5052130349130266e-18im, 1.000000000000011 - 1.734723475976807e-17im
4.3, 1.0000000000000102 + 2.0816681711721685e-17im, 0.9999999999999961 - 2.2551405187698492e-17im, 1.0000000000000013 + 3.382710778154774e-17im, 1.0000000000000095 - 3.0574501264091225e-17im, 0.999999999999997 - 4.85722573273506e-17im, 1.0000000000000064 + 1.734723475976807e-17im, 1.0000000000000004 + 4.336808689942018e-18im, 0.9999999999999832 + 0.0im, 1.0000000000000069 - 2.6020852139652106e-18im, 1.0000000000000098 - 3.5670251474773096e-17im, 0.9999999999999984 - 5.551115123125783e-17im, 0.9999999999999979 - 7.806255641895632e-18im, 1.0000000000000135 + 3.469446951953614e-18im, 0.9999999999999856 - 5.637851296924623e-18im, 1.0000000000000102 - 1.9081958235744878e-17im
4.4, 1.0000000000000115 + 2.42861286636753e-17im, 0.9999999999999941 - 2.0816681711721685e-17im, 1.0000000000000016 + 3.729655473350135e-17im, 1.000000000000009 - 3.0466081046842675e-17im, 0.9999999999999951 - 4.336808689942018e-17im, 1.0000000000000073 + 3.122502256758253e-17im, 1.0000000000000007 + 3.469446951953614e-18im, 0.9999999999999832 - 2.168404344971009e-19im, 1.000000000000008 - 1.734723475976807e-18im, 1.0000000000000093 - 3.5453411040275995e-17im, 0.9999999999999999 - 6.245004513516506e-17im, 0.9999999999999988 - 8.673617379884035e-18im, 1.000000000000011 + 0.0im, 0.9999999999999879 - 5.637851296924623e-18im, 1.0000000000000104 - 1.5612511283791264e-17im
4.5, 1.0000000000000113 + 3.469446951953614e-17im, 0.9999999999999941 - 1.9949319973733282e-17im, 1.0000000000000022 + 3.642919299551295e-17im, 1.0000000000000087 - 3.1008182133085427e-17im, 0.9999999999999968 - 4.2500725161431774e-17im, 1.0000000000000075 + 3.8163916471489756e-17im, 0.9999999999999993 + 5.204170427930421e-18im, 0.9999999999999817 + 0.0im, 1.0000000000000082 - 1.3010426069826053e-18im, 1.0000000000000095 - 3.642919299551295e-17im, 0.9999999999999992 - 4.85722573273506e-17im, 1.0000000000000007 - 1.3010426069826053e-17im, 1.0000000000000095 - 4.336808689942018e-18im, 0.9999999999999876 - 4.7704895589362195e-18im, 1.0000000000000113 - 1.734723475976807e-17im
4.6, 1.0000000000000107 + 2.42861286636753e-17im, 0.9999999999999952 - 1.9949319973733282e-17im, 1.0000000000000024 + 3.122502256758253e-17im, 1.0000000000000073 - 3.155028321932818e-17im, 0.9999999999999989 - 3.903127820947816e-17im, 1.0000000000000064 + 3.469446951953614e-17im, 0.999999999999998 + 6.938893903907228e-18im, 0.9999999999999825 - 2.168404344971009e-19im, 1.0000000000000084 - 2.6020852139652106e-18im, 1.0000000000000098 - 3.5778671692021646e-17im, 0.9999999999999997 - 6.245004513516506e-17im, 1.0000000000000018 - 9.540979117872439e-18im, 1.0000000000000084 - 4.336808689942018e-18im, 0.9999999999999859 - 7.37257477290143e-18im, 1.0000000000000095 - 1.734723475976807e-17im
4.7, 1.0000000000000109 + 2.42861286636753e-17im, 0.9999999999999961 - 1.9949319973733282e-17im, 1.0000000000000027 + 3.122502256758253e-17im, 1.0000000000000093 - 3.052029115546695e-17im, 0.999999999999999 - 4.336808689942018e-17im, 1.0000000000000067 + 3.469446951953614e-17im, 0.9999999999999979 + 5.204170427930421e-18im, 0.9999999999999819 + 0.0im, 1.0000000000000078 - 1.3010426069826053e-18im, 1.000000000000011 - 3.599551212651875e-17im, 0.9999999999999996 - 1.0408340855860843e-16im, 1.0000000000000018 - 1.3877787807814457e-17im, 1.0000000000000093 + 1.734723475976807e-18im, 0.9999999999999867 - 9.540979117872439e-18im, 1.00000000000001 - 1.5612511283791264e-17im
4.8, 1.0000000000000118 + 2.0816681711721685e-17im, 0.9999999999999968 - 1.6479873021779667e-17im, 1.0000000000000024 + 3.122502256758253e-17im, 1.0000000000000095 - 3.0574501264091225e-17im, 0.9999999999999969 - 4.163336342344337e-17im, 1.0000000000000058 + 4.85722573273506e-17im, 0.999999999999997 + 3.469446951953614e-18im, 0.9999999999999813 - 4.336808689942018e-19im, 1.0000000000000089 - 8.673617379884035e-19im, 1.000000000000013 - 3.642919299551295e-17im, 1.0000000000000013 - 1.1796119636642288e-16im, 1.0000000000000047 - 1.214306433183765e-17im, 1.0000000000000082 + 1.734723475976807e-18im, 0.9999999999999871 - 8.673617379884035e-18im, 1.000000000000009 - 2.0816681711721685e-17im
4.9, 1.0000000000000133 + 2.7755575615628914e-17im, 0.9999999999999948 - 1.5612511283791264e-17im, 1.000000000000005 + 3.122502256758253e-17im, 1.0000000000000098 - 3.06287113727155e-17im, 0.9999999999999982 - 4.336808689942018e-17im, 1.000000000000008 + 4.163336342344337e-17im, 0.9999999999999962 + 4.336808689942018e-18im, 0.999999999999981 - 6.505213034913027e-19im, 1.0000000000000098 - 4.336808689942018e-19im, 1.0000000000000124 - 3.621235256101585e-17im, 1.0000000000000027 - 1.1102230246251565e-16im, 1.0000000000000058 - 1.1275702593849246e-17im, 1.0000000000000095 + 3.469446951953614e-18im, 0.9999999999999849 - 9.107298248878237e-18im, 1.0000000000000078 - 1.3877787807814457e-17im
5.0, 1.0000000000000149 + 3.122502256758253e-17im, 0.9999999999999947 - 1.734723475976807e-17im, 1.0000000000000053 + 3.122502256758253e-17im, 1.000000000000009 - 3.0682921481339775e-17im, 0.9999999999999977 - 4.336808689942018e-17im, 1.0000000000000095 + 4.5102810375396984e-17im, 0.9999999999999949 + 4.336808689942018e-18im, 0.9999999999999791 - 6.505213034913027e-19im, 1.000000000000009 - 4.336808689942018e-19im, 1.0000000000000124 - 3.642919299551295e-17im, 1.000000000000003 - 1.3877787807814457e-16im, 1.0000000000000053 - 9.540979117872439e-18im, 1.0000000000000095 + 4.336808689942018e-18im, 0.9999999999999831 - 9.540979117872439e-18im, 1.0000000000000082 - 1.3877787807814457e-17im
5.1, 1.000000000000014 + 3.122502256758253e-17im, 0.9999999999999948 - 1.5612511283791264e-17im, 1.0000000000000069 + 3.8163916471489756e-17im, 1.0000000000000087 - 3.052029115546695e-17im, 1.0000000000000007 - 4.423544863740858e-17im, 1.0000000000000102 + 3.469446951953614e-17im, 0.9999999999999921 + 3.469446951953614e-18im, 0.999999999999981 + 0.0im, 1.0000000000000098 + 0.0im, 1.0000000000000115 - 3.621235256101585e-17im, 1.0000000000000044 - 1.3183898417423734e-16im, 1.000000000000006 - 8.673617379884035e-18im, 1.0000000000000084 + 6.071532165918825e-18im, 0.9999999999999831 - 1.214306433183765e-17im, 1.000000000000009 - 1.734723475976807e-17im
5.2, 1.0000000000000153 + 2.42861286636753e-17im, 0.9999999999999958 - 1.8214596497756474e-17im, 1.0000000000000087 + 3.9898639947466563e-17im, 1.0000000000000084 - 3.052029115546695e-17im, 1.0000000000000009 - 4.2500725161431774e-17im, 1.0000000000000087 + 4.163336342344337e-17im, 0.9999999999999911 + 6.071532165918825e-18im, 0.9999999999999807 + 6.505213034913027e-19im, 1.000000000000011 + 4.336808689942018e-19im, 1.0000000000000115 - 3.599551212651875e-17im, 1.000000000000006 - 1.249000902703301e-16im, 1.000000000000009 - 6.938893903907228e-18im, 1.0000000000000082 + 5.204170427930421e-18im, 0.9999999999999835 - 1.1709383462843448e-17im, 1.0000000000000073 - 2.2551405187698492e-17im
5.3, 1.0000000000000167 + 2.7755575615628914e-17im, 0.9999999999999973 - 1.6479873021779667e-17im, 1.0000000000000102 + 4.5102810375396984e-17im, 1.0000000000000073 - 3.043897599253054e-17im, 1.0000000000000013 - 4.423544863740858e-17im, 1.000000000000011 + 5.204170427930421e-17im, 0.9999999999999911 + 3.469446951953614e-18im, 0.9999999999999829 + 1.0842021724855044e-18im, 1.0000000000000129 - 8.673617379884035e-19im, 1.0000000000000093 - 3.599551212651875e-17im, 1.0000000000000047 - 1.249000902703301e-16im, 1.000000000000008 - 1.0408340855860843e-17im, 1.0000000000000067 + 4.336808689942018e-18im, 0.9999999999999828 - 1.3444106938820255e-17im, 1.0000000000000073 - 2.2551405187698492e-17im
5.4, 1.0000000000000135 + 3.122502256758253e-17im, 0.9999999999999998 - 1.9081958235744878e-17im, 1.0000000000000082 + 4.163336342344337e-17im, 1.0000000000000062 - 3.043897599253054e-17im, 1.0000000000000018 - 4.5102810375396984e-17im, 1.0000000000000098 + 4.85722573273506e-17im, 0.9999999999999877 + 4.336808689942018e-18im, 0.9999999999999847 + 4.336808689942018e-19im, 1.0000000000000142 - 4.336808689942018e-19im, 1.000000000000009 - 3.729655473350135e-17im, 1.0000000000000049 - 1.0408340855860843e-16im, 1.000000000000006 - 1.1275702593849246e-17im, 1.000000000000008 + 5.204170427930421e-18im, 0.9999999999999826 - 1.3444106938820255e-17im, 1.0000000000000062 - 2.42861286636753e-17im
5.5, 1.0000000000000149 + 4.163336342344337e-17im, 1.0000000000000004 - 1.8214596497756474e-17im, 1.0000000000000084 + 4.5102810375396984e-17im, 1.000000000000009 - 3.052029115546695e-17im, 1.0000000000000018 - 4.163336342344337e-17im, 1.0000000000000104 + 3.8163916471489756e-17im, 0.9999999999999873 + 4.336808689942018e-18im, 0.9999999999999832 + 4.336808689942018e-19im, 1.0000000000000133 - 1.3010426069826053e-18im, 1.0000000000000102 - 3.903127820947816e-17im, 1.000000000000007 - 9.020562075079397e-17im, 1.0000000000000049 - 9.540979117872439e-18im, 1.0000000000000067 + 5.204170427930421e-18im, 0.9999999999999855 - 1.3444106938820255e-17im, 1.000000000000005 - 2.42861286636753e-17im
5.6, 1.0000000000000147 + 5.204170427930421e-17im, 1.000000000000001 - 1.8214596497756474e-17im, 1.0000000000000075 + 4.5102810375396984e-17im, 1.000000000000008 - 3.052029115546695e-17im, 1.0000000000000024 - 4.423544863740858e-17im, 1.0000000000000133 + 3.8163916471489756e-17im, 0.9999999999999868 + 4.336808689942018e-18im, 0.9999999999999837 - 4.336808689942018e-19im, 1.0000000000000164 - 1.3010426069826053e-18im, 1.0000000000000115 - 3.9898639947466563e-17im, 1.0000000000000095 - 7.632783294297951e-17im, 1.0000000000000029 - 7.806255641895632e-18im, 1.000000000000006 + 5.204170427930421e-18im, 0.9999999999999833 - 1.474514954580286e-17im, 1.0000000000000042 - 2.7755575615628914e-17im
5.7, 1.0000000000000142 + 5.551115123125783e-17im, 1.0000000000000024 - 1.6479873021779667e-17im, 1.0000000000000107 + 5.204170427930421e-17im, 1.0000000000000084 - 3.047285731042071e-17im, 1.000000000000001 - 4.597017211338539e-17im, 1.0000000000000104 + 5.204170427930421e-17im, 0.9999999999999847 + 5.204170427930421e-18im, 0.9999999999999828 + 4.336808689942018e-19im, 1.0000000000000173 - 1.734723475976807e-18im, 1.000000000000013 - 3.9898639947466563e-17im, 1.00000000000001 - 8.326672684688674e-17im, 1.000000000000003 - 7.806255641895632e-18im, 1.0000000000000049 + 6.071532165918825e-18im, 0.9999999999999831 - 1.431146867680866e-17im, 1.000000000000004 - 2.949029909160572e-17im
5.8, 1.000000000000015 + 5.204170427930421e-17im, 1.000000000000001 - 1.734723475976807e-17im, 1.0000000000000118 + 5.0306980803327406e-17im, 1.000000000000009 - 3.0494033134102067e-17im, 0.9999999999999989 - 4.2500725161431774e-17im, 1.0000000000000087 + 5.551115123125783e-17im, 0.9999999999999827 + 5.204170427930421e-18im, 0.9999999999999836 + 4.336808689942018e-19im, 1.0000000000000173 - 5.204170427930421e-18im, 1.000000000000013 - 4.206704429243757e-17im, 1.0000000000000102 - 6.938893903907228e-17im, 1.000000000000003 - 7.806255641895632e-18im, 1.0000000000000047 + 5.204170427930421e-18im, 0.9999999999999852 - 1.474514954580286e-17im, 1.0000000000000033 - 2.7755575615628914e-17im
5.9, 1.0000000000000149 + 5.898059818321144e-17im, 0.9999999999999989 - 1.8214596497756474e-17im, 1.000000000000012 + 4.336808689942018e-17im, 1.0000000000000089 - 3.039831841106233e-17im, 0.9999999999999997 - 4.163336342344337e-17im, 1.0000000000000102 + 5.898059818321144e-17im, 0.9999999999999835 + 5.204170427930421e-18im, 0.9999999999999812 + 8.673617379884035e-19im, 1.0000000000000182 - 5.204170427930421e-18im, 1.0000000000000118 - 4.119968255444917e-17im, 1.0000000000000102 - 6.245004513516506e-17im, 1.0000000000000024 - 6.071532165918825e-18im, 1.0000000000000029 + 3.469446951953614e-18im, 0.9999999999999843 - 1.3877787807814457e-17im, 1.0000000000000069 - 2.949029909160572e-17im
6.0, 1.0000000000000153 + 6.591949208711867e-17im, 0.9999999999999986 - 1.8214596497756474e-17im, 1.0000000000000142 + 4.163336342344337e-17im, 1.0000000000000122 - 3.031700324812592e-17im, 0.9999999999999994 - 4.163336342344337e-17im, 1.0000000000000113 + 4.85722573273506e-17im, 0.9999999999999832 + 1.734723475976807e-18im, 0.9999999999999812 + 1.3010426069826053e-18im, 1.0000000000000187 - 8.239936510889834e-18im, 1.0000000000000104 - 3.946495907847236e-17im, 1.0000000000000093 - 9.020562075079397e-17im, 1.000000000000002 - 4.336808689942018e-18im, 1.0000000000000027 + 6.938893903907228e-18im, 0.9999999999999852 - 1.3010426069826053e-17im, 1.0000000000000093 - 2.42861286636753e-17im
6.1, 1.0000000000000142 + 7.28583859910259e-17im, 0.9999999999999999 - 1.734723475976807e-17im, 1.0000000000000129 + 4.5102810375396984e-17im, 1.0000000000000113 - 3.027634566665771e-17im, 1.0000000000000009 - 4.2500725161431774e-17im, 1.0000000000000129 + 4.85722573273506e-17im, 0.9999999999999816 + 0.0im, 0.9999999999999806 + 1.5178830414797062e-18im, 1.0000000000000167 - 8.673617379884035e-18im, 1.0000000000000098 - 4.0332320816460765e-17im, 1.0000000000000093 - 6.938893903907228e-17im, 1.000000000000002 - 8.673617379884035e-18im, 1.0000000000000042 + 4.336808689942018e-18im, 0.9999999999999856 - 1.431146867680866e-17im, 1.0000000000000129 - 2.6020852139652106e-17im
6.2, 1.0000000000000142 + 6.591949208711867e-17im, 0.9999999999999993 - 1.734723475976807e-17im, 1.0000000000000129 + 4.683753385137379e-17im, 1.0000000000000113 - 3.0222135558033436e-17im, 0.9999999999999983 - 4.2500725161431774e-17im, 1.0000000000000138 + 4.163336342344337e-17im, 0.999999999999983 + 8.673617379884035e-19im, 0.9999999999999761 + 1.951563910473908e-18im, 1.000000000000015 - 1.1275702593849246e-17im, 1.0000000000000095 - 3.9898639947466563e-17im, 1.0000000000000107 - 8.326672684688674e-17im, 1.0000000000000004 - 9.540979117872439e-18im, 1.0000000000000047 + 1.0408340855860843e-17im, 0.9999999999999837 - 1.3877787807814457e-17im, 1.000000000000016 - 2.6020852139652106e-17im
6.3, 1.0000000000000122 + 7.28583859910259e-17im, 0.9999999999999991 - 1.3877787807814457e-17im, 1.0000000000000129 + 3.8163916471489756e-17im, 1.0000000000000122 - 3.01950305037213e-17im, 0.9999999999999981 - 4.163336342344337e-17im, 1.0000000000000147 + 4.85722573273506e-17im, 0.9999999999999831 + 8.673617379884035e-19im, 0.9999999999999757 + 2.8189256484623115e-18im, 1.0000000000000109 - 9.974659986866641e-18im, 1.0000000000000087 - 3.859759734048396e-17im, 1.0000000000000104 - 8.326672684688674e-17im, 0.9999999999999991 - 1.1275702593849246e-17im, 1.000000000000004 + 1.0408340855860843e-17im, 0.9999999999999851 - 1.2576745200831851e-17im, 1.0000000000000164 - 2.6020852139652106e-17im
6.4, 1.0000000000000107 + 7.28583859910259e-17im, 0.9999999999999979 - 1.0408340855860843e-17im, 1.0000000000000127 + 3.642919299551295e-17im, 1.0000000000000124 - 3.0113715340784886e-17im, 0.9999999999999986 - 4.2500725161431774e-17im, 1.000000000000012 + 4.85722573273506e-17im, 0.9999999999999823 - 8.673617379884035e-19im, 0.9999999999999718 + 2.168404344971009e-18im, 1.0000000000000064 - 9.540979117872439e-18im, 1.0000000000000089 - 3.8163916471489756e-17im, 1.000000000000011 - 1.1102230246251565e-16im, 0.9999999999999991 - 1.1275702593849246e-17im, 1.0000000000000016 + 1.1275702593849246e-17im, 0.9999999999999851 - 1.1275702593849246e-17im, 1.0000000000000182 - 2.949029909160572e-17im
6.5, 1.00000000000001 + 7.632783294297951e-17im, 0.999999999999996 - 1.0408340855860843e-17im, 1.0000000000000133 + 3.469446951953614e-17im, 1.0000000000000138 - 3.008661028647275e-17im, 0.9999999999999966 - 4.423544863740858e-17im, 1.0000000000000093 + 4.85722573273506e-17im, 0.999999999999982 + 0.0im, 0.9999999999999705 + 1.5178830414797062e-18im, 1.0000000000000009 - 1.1275702593849246e-17im, 1.0000000000000102 - 3.8163916471489756e-17im, 1.0000000000000107 - 9.020562075079397e-17im, 1.0 - 1.1275702593849246e-17im, 1.0000000000000044 + 1.0408340855860843e-17im, 0.9999999999999852 - 1.1275702593849246e-17im, 1.0000000000000182 - 2.42861286636753e-17im
6.6, 1.0000000000000095 + 7.979727989493313e-17im, 0.9999999999999967 - 1.0408340855860843e-17im, 1.0000000000000138 + 3.122502256758253e-17im, 1.000000000000013 - 2.992397996059992e-17im, 0.999999999999995 - 4.5102810375396984e-17im, 1.00000000000001 + 4.5102810375396984e-17im, 0.9999999999999779 + 0.0im, 0.9999999999999706 + 1.5178830414797062e-18im, 0.9999999999999962 - 9.107298248878237e-18im, 1.00000000000001 - 3.946495907847236e-17im, 1.0000000000000115 - 1.249000902703301e-16im, 0.9999999999999997 - 1.214306433183765e-17im, 1.0000000000000027 + 1.1275702593849246e-17im, 0.999999999999986 - 1.0408340855860843e-17im, 1.0000000000000173 - 2.7755575615628914e-17im
6.7, 1.0000000000000095 + 7.632783294297951e-17im, 0.9999999999999964 - 1.0408340855860843e-17im, 1.0000000000000138 + 3.469446951953614e-17im, 1.0000000000000129 - 2.973424458041496e-17im, 0.9999999999999967 - 4.423544863740858e-17im, 1.0000000000000113 + 5.551115123125783e-17im, 0.9999999999999786 - 1.734723475976807e-18im, 0.9999999999999701 + 1.0842021724855044e-18im, 0.9999999999999948 - 1.1275702593849246e-17im, 1.0000000000000089 - 4.0332320816460765e-17im, 1.0000000000000127 - 1.1796119636642288e-16im, 0.9999999999999988 - 1.0842021724855044e-17im, 1.0000000000000018 + 1.3010426069826053e-17im, 0.9999999999999866 - 1.0842021724855044e-17im, 1.0000000000000164 - 2.0816681711721685e-17im
6.8, 1.0000000000000087 + 8.326672684688674e-17im, 0.9999999999999947 - 1.214306433183765e-17im, 1.0000000000000127 + 3.2959746043559335e-17im, 1.0000000000000133 - 2.995108501491206e-17im, 0.9999999999999963 - 4.2500725161431774e-17im, 1.000000000000012 + 5.551115123125783e-17im, 0.9999999999999792 - 8.673617379884035e-19im, 0.9999999999999682 + 6.505213034913027e-19im, 0.9999999999999922 - 9.107298248878237e-18im, 1.0000000000000078 - 3.903127820947816e-17im, 1.0000000000000142 - 1.249000902703301e-16im, 0.9999999999999994 - 1.1709383462843448e-17im, 1.0000000000000018 + 1.214306433183765e-17im, 0.9999999999999856 - 9.974659986866641e-18im, 1.000000000000015 - 2.42861286636753e-17im
6.9, 1.0000000000000095 + 8.326672684688674e-17im, 0.9999999999999949 - 6.938893903907228e-18im, 1.0000000000000113 + 3.469446951953614e-17im, 1.000000000000014 - 3.003240017784847e-17im, 0.9999999999999962 - 3.9898639947466563e-17im, 1.0000000000000113 + 5.898059818321144e-17im, 0.9999999999999791 + 1.734723475976807e-18im, 0.9999999999999656 + 8.673617379884035e-19im, 0.9999999999999889 - 9.974659986866641e-18im, 1.0000000000000078 - 3.859759734048396e-17im, 1.0000000000000135 - 1.249000902703301e-16im, 1.0000000000000013 - 1.0842021724855044e-17im, 1.000000000000004 + 1.1275702593849246e-17im, 0.9999999999999837 - 1.1275702593849246e-17im, 1.0000000000000135 - 2.6020852139652106e-17im
7.0, 1.0000000000000113 + 7.632783294297951e-17im, 0.9999999999999956 - 6.938893903907228e-18im, 1.0000000000000129 + 3.2959746043559335e-17im, 1.0000000000000127 - 2.986976985197565e-17im, 0.9999999999999967 - 3.8163916471489756e-17im, 1.0000000000000122 + 6.591949208711867e-17im, 0.9999999999999803 + 1.734723475976807e-18im, 0.9999999999999676 + 4.336808689942018e-19im, 0.9999999999999896 - 1.1709383462843448e-17im, 1.0000000000000082 - 3.8163916471489756e-17im, 1.0000000000000118 - 1.6653345369377348e-16im, 1.0000000000000016 - 1.0842021724855044e-17im, 1.0000000000000016 + 9.540979117872439e-18im, 0.9999999999999856 - 1.0842021724855044e-17im, 1.0000000000000122 - 2.42861286636753e-17im
7.1, 1.0000000000000109 + 8.326672684688674e-17im, 0.9999999999999966 - 1.5612511283791264e-17im, 1.0000000000000127 + 3.122502256758253e-17im, 1.000000000000011 - 3.0140820395097023e-17im, 0.9999999999999977 - 3.642919299551295e-17im, 1.0000000000000147 + 5.551115123125783e-17im, 0.9999999999999812 + 2.6020852139652106e-18im, 0.9999999999999692 + 6.505213034913027e-19im, 0.9999999999999901 - 1.3877787807814457e-17im, 1.000000000000007 - 3.7730235602495554e-17im, 1.0000000000000118 - 1.734723475976807e-16im, 1.000000000000004 - 1.1275702593849246e-17im, 1.0000000000000004 + 6.938893903907228e-18im, 0.9999999999999845 - 1.1275702593849246e-17im, 1.0000000000000102 - 2.2551405187698492e-17im
7.2, 1.0000000000000107 + 8.673617379884035e-17im, 0.9999999999999977 - 1.9081958235744878e-17im, 1.0000000000000129 + 2.949029909160572e-17im, 1.0000000000000104 - 3.0466081046842675e-17im, 0.9999999999999977 - 3.642919299551295e-17im, 1.0000000000000138 + 5.551115123125783e-17im, 0.9999999999999812 + 2.6020852139652106e-18im, 0.9999999999999708 + 1.951563910473908e-18im, 0.9999999999999961 - 1.474514954580286e-17im, 1.0000000000000067 - 3.729655473350135e-17im, 1.0000000000000142 - 1.734723475976807e-16im, 1.0000000000000044 - 1.1275702593849246e-17im, 0.9999999999999996 + 7.806255641895632e-18im, 0.9999999999999847 - 1.1709383462843448e-17im, 1.0000000000000113 - 2.42861286636753e-17im
7.3, 1.0000000000000115 + 1.0408340855860843e-16im, 0.9999999999999987 - 1.734723475976807e-17im, 1.0000000000000144 + 2.6020852139652106e-17im, 1.0000000000000109 - 3.030345072096985e-17im, 1.000000000000001 - 3.469446951953614e-17im, 1.0000000000000147 + 6.245004513516506e-17im, 0.9999999999999815 + 5.204170427930421e-18im, 0.9999999999999756 + 2.3852447794681098e-18im, 0.9999999999999996 - 1.5178830414797062e-17im, 1.0000000000000036 - 3.8163916471489756e-17im, 1.0000000000000149 - 1.457167719820518e-16im, 1.000000000000004 - 1.1275702593849246e-17im, 0.9999999999999967 + 3.469446951953614e-18im, 0.9999999999999855 - 9.107298248878237e-18im, 1.0000000000000093 - 3.122502256758253e-17im
7.4, 1.0000000000000115 + 1.1449174941446927e-16im, 0.9999999999999991 - 1.5612511283791264e-17im, 1.000000000000013 + 3.2959746043559335e-17im, 1.00000000000001 - 3.0249240612345574e-17im, 1.0000000000000024 - 3.382710778154774e-17im, 1.0000000000000124 + 5.204170427930421e-17im, 0.9999999999999826 + 1.0408340855860843e-17im, 0.9999999999999767 + 1.951563910473908e-18im, 1.0000000000000027 - 1.5612511283791264e-17im, 1.000000000000002 - 3.7730235602495554e-17im, 1.000000000000016 - 1.5959455978986625e-16im, 1.0000000000000078 - 1.0842021724855044e-17im, 0.999999999999995 + 6.938893903907228e-18im, 0.9999999999999815 - 8.673617379884035e-18im, 1.0000000000000087 - 3.642919299551295e-17im
7.5, 1.0000000000000122 + 1.1796119636642288e-16im, 1.0000000000000002 - 2.0816681711721685e-17im, 1.0000000000000127 + 3.469446951953614e-17im, 1.0000000000000082 - 3.0140820395097023e-17im, 1.0000000000000047 - 3.469446951953614e-17im, 1.0000000000000127 + 5.551115123125783e-17im, 0.999999999999981 + 1.214306433183765e-17im, 0.9999999999999795 + 3.0357660829594124e-18im, 1.0000000000000069 - 1.5178830414797062e-17im, 1.000000000000004 - 3.8163916471489756e-17im, 1.0000000000000169 - 1.5959455978986625e-16im, 1.0000000000000075 - 1.0842021724855044e-17im, 0.9999999999999929 + 9.540979117872439e-18im, 0.9999999999999833 - 8.239936510889834e-18im, 1.0000000000000093 - 3.8163916471489756e-17im
