flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM(mass_num)R15
3.8, 0.9999999999999979 + 1.1102230246251565e-16im, 0.999999999999997 + 1.734723475976807e-17im, 0.9999999999999962 + 1.8648277366750676e-17im, 1.0000000000000167 - 2.42861286636753e-17im, 0.9999999999999827 - 4.445228907190568e-18im, 0.9999999999999943 - 8.673617379884035e-19im, 1.0000000000000073 + 3.903127820947816e-18im, 0.9999999999999949 + 1.734723475976807e-18im, 1.0000000000000153 - 3.642919299551295e-17im, 1.0000000000000022 + 1.9949319973733282e-17im, 1.0000000000000135 - 9.540979117872439e-18im, 1.000000000000008 + 2.425902360936316e-18im, 1.0000000000000075 + 3.469446951953614e-18im, 0.9999999999999958 + 3.7947076036992655e-18im, 1.0000000000000042 + 5.204170427930421e-18im
3.9, 0.9999999999999989 + 9.020562075079397e-17im, 0.9999999999999979 + 1.474514954580286e-17im, 0.9999999999999932 + 1.8214596497756474e-17im, 1.0000000000000175 - 2.949029909160572e-17im, 0.9999999999999831 - 4.4994390158148434e-18im, 0.9999999999999944 - 8.673617379884035e-19im, 1.000000000000008 + 3.469446951953614e-18im, 0.9999999999999947 + 2.168404344971009e-18im, 1.0000000000000162 - 3.469446951953614e-17im, 1.0000000000000018 + 1.9081958235744878e-17im, 1.0000000000000115 - 7.806255641895632e-18im, 1.0000000000000058 + 2.507217523872729e-18im, 1.0000000000000102 + 4.336808689942018e-18im, 0.9999999999999978 + 3.957337929572091e-18im, 1.000000000000005 - 1.734723475976807e-18im
4.0, 0.9999999999999986 + 8.326672684688674e-17im, 0.9999999999999986 + 1.9081958235744878e-17im, 0.9999999999999909 + 1.951563910473908e-17im, 1.000000000000019 - 2.6020852139652106e-17im, 0.9999999999999831 - 4.553649124439119e-18im, 0.9999999999999912 - 2.168404344971009e-18im, 1.0000000000000075 + 2.8189256484623115e-18im, 0.9999999999999941 + 3.469446951953614e-18im, 1.0000000000000173 - 3.469446951953614e-17im, 1.0000000000000022 + 1.9949319973733282e-17im, 1.00000000000001 - 9.540979117872439e-18im, 1.000000000000005 + 2.507217523872729e-18im, 1.0000000000000104 + 2.6020852139652106e-18im, 0.9999999999999973 + 3.903127820947816e-18im, 1.000000000000005 - 1.734723475976807e-18im
4.1, 0.9999999999999987 + 8.326672684688674e-17im, 1.0000000000000002 + 1.8214596497756474e-17im, 0.9999999999999918 + 1.8648277366750676e-17im, 1.0000000000000189 - 3.122502256758253e-17im, 0.9999999999999821 - 4.87890977618477e-18im, 0.9999999999999903 - 8.673617379884035e-19im, 1.0000000000000069 + 3.0357660829594124e-18im, 0.999999999999993 + 3.469446951953614e-18im, 1.0000000000000173 - 3.8163916471489756e-17im, 1.000000000000002 + 1.9949319973733282e-17im, 1.0000000000000102 - 1.0408340855860843e-17im, 1.0000000000000044 + 2.4665599424045226e-18im, 1.0000000000000113 - 8.673617379884035e-19im, 0.9999999999999957 + 3.848917712323541e-18im, 1.000000000000007 - 1.734723475976807e-18im
4.2, 0.9999999999999996 + 8.326672684688674e-17im, 0.9999999999999998 + 1.6479873021779667e-17im, 0.9999999999999913 + 1.9081958235744878e-17im, 1.00000000000002 - 2.949029909160572e-17im, 0.9999999999999841 - 4.824699667560495e-18im, 0.9999999999999895 - 1.3010426069826053e-18im, 1.000000000000008 + 3.2526065174565133e-18im, 0.9999999999999912 + 5.204170427930421e-18im, 1.0000000000000175 - 3.9898639947466563e-17im, 1.000000000000002 + 1.9081958235744878e-17im, 1.0000000000000107 - 1.3877787807814457e-17im, 1.0000000000000047 + 2.5478751053409354e-18im, 1.0000000000000115 - 1.734723475976807e-18im, 0.9999999999999952 + 3.63207727782644e-18im, 1.000000000000007 - 3.469446951953614e-18im
4.3, 1.0000000000000004 + 9.71445146547012e-17im, 1.0000000000000016 + 1.6479873021779667e-17im, 0.9999999999999918 + 1.7780915628762273e-17im, 1.0000000000000169 - 2.42861286636753e-17im, 0.9999999999999848 - 4.824699667560495e-18im, 0.9999999999999875 - 8.673617379884035e-19im, 1.000000000000008 + 3.0357660829594124e-18im, 0.9999999999999906 + 6.071532165918825e-18im, 1.0000000000000184 - 3.8163916471489756e-17im, 1.000000000000003 + 1.734723475976807e-17im, 1.0000000000000113 - 1.5612511283791264e-17im, 1.000000000000003 + 2.846030702774449e-18im, 1.0000000000000102 - 2.6020852139652106e-18im, 0.9999999999999958 + 3.5236570605778894e-18im, 1.000000000000007 - 1.734723475976807e-18im
4.4, 0.9999999999999993 + 1.0408340855860843e-16im, 1.0 + 1.9081958235744878e-17im, 0.9999999999999911 + 1.8648277366750676e-17im, 1.0000000000000162 - 2.42861286636753e-17im, 0.9999999999999853 - 4.87890977618477e-18im, 0.9999999999999856 - 3.0357660829594124e-18im, 1.0000000000000084 + 2.3852447794681098e-18im, 0.9999999999999911 + 5.637851296924623e-18im, 1.000000000000018 - 4.163336342344337e-17im, 1.0000000000000009 + 1.734723475976807e-17im, 1.000000000000009 - 1.474514954580286e-17im, 1.0000000000000009 + 2.9815559743351372e-18im, 1.0000000000000098 + 1.734723475976807e-18im, 0.9999999999999963 + 3.577867169202165e-18im, 1.0000000000000058 - 3.469446951953614e-18im
4.5, 0.9999999999999987 + 9.71445146547012e-17im, 1.0000000000000004 + 2.168404344971009e-17im, 0.9999999999999922 + 1.7780915628762273e-17im, 1.0000000000000182 - 2.7755575615628914e-17im, 0.9999999999999847 - 5.095750210681871e-18im, 0.9999999999999842 - 2.168404344971009e-18im, 1.0000000000000104 + 3.0357660829594124e-18im, 0.9999999999999909 + 6.071532165918825e-18im, 1.0000000000000178 - 3.8163916471489756e-17im, 1.0000000000000018 + 1.3010426069826053e-17im, 1.0000000000000075 - 1.3877787807814457e-17im, 1.000000000000001 + 2.927345865710862e-18im, 1.00000000000001 + 8.673617379884035e-19im, 0.9999999999999962 + 3.415236843329339e-18im, 1.0000000000000047 + 0.0im
4.6, 1.0000000000000007 + 1.1102230246251565e-16im, 1.000000000000002 + 1.9949319973733282e-17im, 0.999999999999992 + 1.7780915628762273e-17im, 1.0000000000000182 - 2.7755575615628914e-17im, 0.9999999999999858 - 4.9873299934333204e-18im, 0.9999999999999829 - 1.734723475976807e-18im, 1.0000000000000115 + 3.686287386450715e-18im, 0.9999999999999912 + 5.637851296924623e-18im, 1.0000000000000164 - 4.163336342344337e-17im, 1.0000000000000002 + 1.1275702593849246e-17im, 1.0000000000000056 - 1.3010426069826053e-17im, 1.0000000000000009 + 3.06287113727155e-18im, 1.0000000000000113 + 8.673617379884035e-19im, 0.9999999999999969 + 3.3068166260807885e-18im, 1.0000000000000036 + 5.204170427930421e-18im
4.7, 1.0000000000000002 + 9.71445146547012e-17im, 1.0000000000000018 + 2.0816681711721685e-17im, 0.9999999999999951 + 1.6046192152785466e-17im, 1.0000000000000164 - 2.6020852139652106e-17im, 0.9999999999999866 - 4.933119884809045e-18im, 0.9999999999999813 - 3.0357660829594124e-18im, 1.0000000000000107 + 3.0357660829594124e-18im, 0.9999999999999898 + 7.806255641895632e-18im, 1.0000000000000162 - 3.8163916471489756e-17im, 0.9999999999999996 + 1.214306433183765e-17im, 1.0000000000000036 - 1.214306433183765e-17im, 0.9999999999999979 + 3.0899761915836876e-18im, 1.0000000000000107 + 8.673617379884035e-19im, 0.9999999999999984 + 3.2526065174565133e-18im, 1.0000000000000038 - 1.734723475976807e-18im
4.8, 1.0000000000000009 + 9.020562075079397e-17im, 1.0000000000000009 + 1.9949319973733282e-17im, 0.999999999999995 + 1.734723475976807e-17im, 1.0000000000000155 - 2.2551405187698492e-17im, 0.9999999999999867 - 4.9873299934333204e-18im, 0.999999999999981 - 1.3010426069826053e-18im, 1.0000000000000115 + 3.2526065174565133e-18im, 0.9999999999999923 + 7.37257477290143e-18im, 1.0000000000000189 - 3.9898639947466563e-17im, 1.0000000000000009 + 1.3010426069826053e-17im, 1.000000000000003 - 1.1275702593849246e-17im, 0.9999999999999989 + 3.1170812458958252e-18im, 1.0000000000000115 + 8.673617379884035e-19im, 0.9999999999999969 + 3.2526065174565133e-18im, 1.0000000000000042 - 1.734723475976807e-18im
4.9, 1.0000000000000009 + 9.020562075079397e-17im, 1.0000000000000007 + 1.9949319973733282e-17im, 0.9999999999999959 + 1.9081958235744878e-17im, 1.0000000000000138 - 2.42861286636753e-17im, 0.9999999999999868 - 5.095750210681871e-18im, 0.9999999999999806 - 8.673617379884035e-19im, 1.0000000000000113 + 2.8189256484623115e-18im, 0.9999999999999898 + 8.673617379884035e-18im, 1.000000000000019 - 3.9898639947466563e-17im, 0.999999999999999 + 1.5612511283791264e-17im, 1.000000000000003 - 1.214306433183765e-17im, 0.9999999999999987 + 3.1170812458958252e-18im, 1.000000000000012 + 3.469446951953614e-18im, 1.0 + 3.2526065174565133e-18im, 1.0000000000000053 - 6.938893903907228e-18im
5.0, 0.9999999999999996 + 5.551115123125783e-17im, 0.9999999999999994 + 2.0816681711721685e-17im, 0.9999999999999972 + 1.691355389077387e-17im, 1.0000000000000113 - 2.42861286636753e-17im, 0.9999999999999877 - 5.041540102057596e-18im, 0.9999999999999818 - 1.734723475976807e-18im, 1.0000000000000104 + 3.686287386450715e-18im, 0.9999999999999899 + 9.540979117872439e-18im, 1.0000000000000195 - 4.336808689942018e-17im, 1.000000000000001 + 1.6479873021779667e-17im, 1.0000000000000062 - 1.214306433183765e-17im, 0.9999999999999977 + 3.198396408832238e-18im, 1.0000000000000124 + 7.806255641895632e-18im, 0.9999999999999957 + 3.2526065174565133e-18im, 1.0000000000000038 - 8.673617379884035e-18im
5.1, 1.0000000000000002 + 4.163336342344337e-17im, 1.000000000000002 + 1.9949319973733282e-17im, 0.9999999999999989 + 1.8648277366750676e-17im, 1.0000000000000098 - 2.0816681711721685e-17im, 0.9999999999999879 - 4.9873299934333204e-18im, 0.9999999999999797 - 2.6020852139652106e-18im, 1.0000000000000115 + 3.469446951953614e-18im, 0.9999999999999917 + 7.806255641895632e-18im, 1.0000000000000189 - 4.5102810375396984e-17im, 1.0000000000000009 + 1.9081958235744878e-17im, 1.0000000000000047 - 1.3010426069826053e-17im, 0.9999999999999973 + 3.198396408832238e-18im, 1.000000000000013 + 7.806255641895632e-18im, 0.9999999999999944 + 3.63207727782644e-18im, 1.0000000000000049 - 1.214306433183765e-17im
5.2, 1.0000000000000009 + 7.632783294297951e-17im, 1.0000000000000016 + 1.9949319973733282e-17im, 0.9999999999999998 + 1.6046192152785466e-17im, 1.0000000000000087 - 2.949029909160572e-17im, 0.9999999999999881 - 5.095750210681871e-18im, 0.9999999999999806 - 2.168404344971009e-18im, 1.0000000000000124 + 3.0357660829594124e-18im, 0.9999999999999903 + 8.673617379884035e-18im, 1.000000000000019 - 4.163336342344337e-17im, 0.9999999999999992 + 2.0816681711721685e-17im, 1.0000000000000049 - 1.3010426069826053e-17im, 0.9999999999999977 + 3.198396408832238e-18im, 1.000000000000013 + 8.673617379884035e-18im, 0.9999999999999916 + 3.903127820947816e-18im, 1.0000000000000044 - 6.938893903907228e-18im
5.3, 1.0000000000000004 + 6.245004513516506e-17im, 0.9999999999999999 + 2.168404344971009e-17im, 0.9999999999999989 + 1.6479873021779667e-17im, 1.0000000000000084 - 2.7755575615628914e-17im, 0.9999999999999897 - 5.149960319306146e-18im, 0.9999999999999787 - 8.673617379884035e-19im, 1.0000000000000113 + 3.2526065174565133e-18im, 0.9999999999999868 + 8.673617379884035e-18im, 1.0000000000000198 - 4.163336342344337e-17im, 0.9999999999999986 + 1.9949319973733282e-17im, 1.0000000000000062 - 1.5612511283791264e-17im, 0.9999999999999989 + 3.198396408832238e-18im, 1.0000000000000149 + 1.1275702593849246e-17im, 0.9999999999999867 + 4.119968255444917e-18im, 1.0000000000000036 - 1.214306433183765e-17im
5.4, 0.999999999999999 + 6.938893903907228e-17im, 1.0000000000000016 + 1.9949319973733282e-17im, 0.9999999999999959 + 1.691355389077387e-17im, 1.0000000000000093 - 2.949029909160572e-17im, 0.9999999999999895 - 5.149960319306146e-18im, 0.9999999999999788 - 1.3010426069826053e-18im, 1.0000000000000118 + 2.8189256484623115e-18im, 0.999999999999989 + 9.974659986866641e-18im, 1.000000000000021 - 4.336808689942018e-17im, 0.9999999999999959 + 2.0816681711721685e-17im, 1.0000000000000044 - 1.8214596497756474e-17im, 0.9999999999999979 + 3.2526065174565133e-18im, 1.0000000000000155 + 9.540979117872439e-18im, 0.9999999999999886 + 4.553649124439119e-18im, 1.000000000000003 - 1.0408340855860843e-17im
5.5, 0.999999999999998 + 6.938893903907228e-17im, 1.0000000000000027 + 2.168404344971009e-17im, 0.9999999999999971 + 1.691355389077387e-17im, 1.00000000000001 - 2.7755575615628914e-17im, 0.9999999999999887 - 5.041540102057596e-18im, 0.9999999999999772 - 4.336808689942018e-19im, 1.0000000000000147 + 3.2526065174565133e-18im, 0.999999999999985 + 7.806255641895632e-18im, 1.000000000000023 - 3.8163916471489756e-17im, 0.9999999999999936 + 2.42861286636753e-17im, 1.000000000000006 - 1.9081958235744878e-17im, 0.9999999999999956 + 3.144186300207963e-18im, 1.000000000000012 + 1.214306433183765e-17im, 0.999999999999988 + 4.824699667560495e-18im, 1.0000000000000033 - 1.9081958235744878e-17im
5.6, 0.9999999999999982 + 6.938893903907228e-17im, 1.000000000000003 + 2.3418766925686896e-17im, 0.9999999999999989 + 1.6479873021779667e-17im, 1.0000000000000089 - 3.2959746043559335e-17im, 0.9999999999999901 - 5.204170427930421e-18im, 0.9999999999999777 - 1.734723475976807e-18im, 1.000000000000018 + 3.2526065174565133e-18im, 0.9999999999999845 + 6.5052130349130266e-18im, 1.000000000000023 - 4.163336342344337e-17im, 0.9999999999999908 + 2.2551405187698492e-17im, 1.0000000000000044 - 1.9081958235744878e-17im, 0.9999999999999973 + 3.0357660829594124e-18im, 1.0000000000000135 + 1.214306433183765e-17im, 0.9999999999999875 + 5.041540102057596e-18im, 1.000000000000003 - 1.5612511283791264e-17im
5.7, 0.9999999999999973 + 5.551115123125783e-17im, 1.0000000000000049 + 2.6020852139652106e-17im, 1.0000000000000007 + 1.6046192152785466e-17im, 1.0000000000000093 - 2.949029909160572e-17im, 0.9999999999999881 - 5.421010862427522e-18im, 0.9999999999999751 - 8.673617379884035e-19im, 1.0000000000000193 + 3.903127820947816e-18im, 0.9999999999999816 + 6.5052130349130266e-18im, 1.00000000000002 - 3.9898639947466563e-17im, 0.9999999999999901 + 2.2551405187698492e-17im, 1.0000000000000024 - 1.9081958235744878e-17im, 0.999999999999997 + 3.0357660829594124e-18im, 1.0000000000000133 + 7.806255641895632e-18im, 0.9999999999999867 + 5.312590645178972e-18im, 1.0000000000000029 - 1.9081958235744878e-17im
5.8, 0.999999999999997 + 5.551115123125783e-17im, 1.0000000000000069 + 2.688821387764051e-17im, 1.0000000000000022 + 1.6046192152785466e-17im, 1.0000000000000093 - 3.2959746043559335e-17im, 0.9999999999999875 - 5.5294310796760726e-18im, 0.999999999999975 - 2.6020852139652106e-18im, 1.0000000000000209 + 4.119968255444917e-18im, 0.9999999999999806 + 3.0357660829594124e-18im, 1.000000000000017 - 3.9898639947466563e-17im, 0.9999999999999871 + 2.0816681711721685e-17im, 1.0 - 1.8214596497756474e-17im, 0.9999999999999949 + 3.144186300207963e-18im, 1.0000000000000138 + 8.673617379884035e-18im, 0.9999999999999868 + 5.5294310796760726e-18im, 0.9999999999999989 - 1.734723475976807e-17im
5.9, 0.9999999999999989 + 6.245004513516506e-17im, 1.000000000000006 + 2.5153490401663703e-17im, 1.0000000000000036 + 1.8214596497756474e-17im, 1.000000000000009 - 3.642919299551295e-17im, 0.9999999999999882 - 5.421010862427522e-18im, 0.9999999999999724 - 3.469446951953614e-18im, 1.0000000000000264 + 4.336808689942018e-18im, 0.9999999999999805 + 1.734723475976807e-18im, 1.000000000000016 - 4.336808689942018e-17im, 0.9999999999999865 + 1.9081958235744878e-17im, 0.9999999999999982 - 1.9949319973733282e-17im, 0.9999999999999962 + 3.415236843329339e-18im, 1.0000000000000142 + 7.806255641895632e-18im, 0.9999999999999889 + 5.692061405548898e-18im, 0.9999999999999989 - 2.2551405187698492e-17im
6.0, 0.9999999999999988 + 6.245004513516506e-17im, 1.0000000000000064 + 2.3418766925686896e-17im, 1.000000000000005 + 1.8648277366750676e-17im, 1.000000000000011 - 4.163336342344337e-17im, 0.9999999999999879 - 5.312590645178972e-18im, 0.9999999999999689 - 3.903127820947816e-18im, 1.0000000000000275 + 3.686287386450715e-18im, 0.9999999999999787 + 0.0im, 1.0000000000000158 - 4.163336342344337e-17im, 0.9999999999999868 + 2.0816681711721685e-17im, 0.9999999999999977 - 2.0816681711721685e-17im, 0.9999999999999967 + 3.198396408832238e-18im, 1.0000000000000127 + 6.071532165918825e-18im, 0.9999999999999933 + 6.1257422745431e-18im, 0.9999999999999954 - 2.6020852139652106e-17im
6.1, 1.000000000000001 + 6.245004513516506e-17im, 1.0000000000000069 + 2.42861286636753e-17im, 1.0000000000000075 + 1.8214596497756474e-17im, 1.0000000000000102 - 3.469446951953614e-17im, 0.9999999999999868 - 5.421010862427522e-18im, 0.9999999999999688 - 4.7704895589362195e-18im, 1.0000000000000313 + 3.903127820947816e-18im, 0.9999999999999803 - 1.734723475976807e-18im, 1.0000000000000153 - 3.642919299551295e-17im, 0.9999999999999843 + 1.9081958235744878e-17im, 0.9999999999999959 - 2.2551405187698492e-17im, 0.9999999999999976 + 3.2526065174565133e-18im, 1.0000000000000135 + 4.336808689942018e-18im, 0.9999999999999968 + 6.179952383167375e-18im, 0.9999999999999951 - 2.0816681711721685e-17im
6.2, 0.9999999999999996 + 6.938893903907228e-17im, 1.000000000000004 + 2.3418766925686896e-17im, 1.0000000000000078 + 1.8648277366750676e-17im, 1.0000000000000098 - 3.8163916471489756e-17im, 0.9999999999999859 - 5.312590645178972e-18im, 0.9999999999999648 - 2.168404344971009e-18im, 1.000000000000035 + 4.119968255444917e-18im, 0.9999999999999802 - 8.673617379884035e-19im, 1.0000000000000158 - 3.469446951953614e-17im, 0.9999999999999857 + 1.9081958235744878e-17im, 0.999999999999996 - 2.3418766925686896e-17im, 0.9999999999999987 + 3.3068166260807885e-18im, 1.0000000000000127 + 5.204170427930421e-18im, 0.9999999999999996 + 6.288372600415926e-18im, 0.9999999999999916 - 1.5612511283791264e-17im
6.3, 0.9999999999999994 + 4.85722573273506e-17im, 1.0000000000000042 + 2.42861286636753e-17im, 1.0000000000000093 + 1.7780915628762273e-17im, 1.0000000000000104 - 3.642919299551295e-17im, 0.9999999999999861 - 5.312590645178972e-18im, 0.9999999999999643 - 2.168404344971009e-18im, 1.000000000000035 + 3.903127820947816e-18im, 0.9999999999999829 - 8.673617379884035e-19im, 1.000000000000016 - 3.2959746043559335e-17im, 0.9999999999999869 + 1.9081958235744878e-17im, 0.9999999999999913 - 2.2551405187698492e-17im, 0.9999999999999987 + 3.198396408832238e-18im, 1.0000000000000118 + 9.540979117872439e-18im, 1.000000000000003 + 6.396792817664476e-18im, 0.9999999999999898 - 6.938893903907228e-18im
6.4, 0.9999999999999987 + 5.551115123125783e-17im, 0.9999999999999991 + 2.0816681711721685e-17im, 1.0000000000000109 + 1.951563910473908e-17im, 1.0000000000000127 - 3.642919299551295e-17im, 0.9999999999999869 - 5.4752209710517974e-18im, 0.9999999999999639 - 2.6020852139652106e-18im, 1.00000000000004 + 3.903127820947816e-18im, 0.9999999999999863 - 3.0357660829594124e-18im, 1.0000000000000175 - 2.6020852139652106e-17im, 0.9999999999999861 + 1.6479873021779667e-17im, 0.9999999999999907 - 2.3418766925686896e-17im, 0.9999999999999979 + 3.2526065174565133e-18im, 1.0000000000000118 + 1.0408340855860843e-17im, 1.0000000000000067 + 6.396792817664476e-18im, 0.999999999999991 - 1.214306433183765e-17im
6.5, 0.9999999999999969 + 6.938893903907228e-17im, 0.9999999999999981 + 2.0816681711721685e-17im, 1.0000000000000124 + 2.1250362580715887e-17im, 1.0000000000000144 - 3.122502256758253e-17im, 0.9999999999999858 - 4.933119884809045e-18im, 0.9999999999999625 - 1.3010426069826053e-18im, 1.0000000000000415 + 3.903127820947816e-18im, 0.9999999999999888 + 4.336808689942018e-19im, 1.0000000000000189 - 2.42861286636753e-17im, 0.9999999999999853 + 1.5612511283791264e-17im, 0.9999999999999872 - 2.688821387764051e-17im, 0.9999999999999997 + 3.2526065174565133e-18im, 1.0000000000000107 + 1.214306433183765e-17im, 1.0000000000000104 + 6.342582709040201e-18im, 0.9999999999999908 + 1.734723475976807e-18im
6.6, 0.9999999999999966 + 5.551115123125783e-17im, 0.9999999999999986 + 1.9949319973733282e-17im, 1.0000000000000147 + 2.1250362580715887e-17im, 1.0000000000000155 - 3.8163916471489756e-17im, 0.9999999999999853 - 4.607859233063394e-18im, 0.9999999999999624 - 8.673617379884035e-19im, 1.0000000000000402 + 3.903127820947816e-18im, 0.9999999999999913 - 4.336808689942018e-19im, 1.0000000000000195 - 2.7755575615628914e-17im, 0.9999999999999862 + 1.6479873021779667e-17im, 0.9999999999999855 - 2.6020852139652106e-17im, 0.9999999999999991 + 3.0899761915836876e-18im, 1.0000000000000104 + 9.540979117872439e-18im, 1.0000000000000153 + 6.2341624917916505e-18im, 0.9999999999999912 + 5.204170427930421e-18im
6.7, 0.9999999999999947 + 5.551115123125783e-17im, 0.9999999999999976 + 1.9081958235744878e-17im, 1.0000000000000147 + 2.168404344971009e-17im, 1.000000000000019 - 3.8163916471489756e-17im, 0.9999999999999837 - 4.607859233063394e-18im, 0.9999999999999634 - 1.734723475976807e-18im, 1.0000000000000402 + 3.903127820947816e-18im, 0.9999999999999928 + 1.734723475976807e-18im, 1.0000000000000202 - 2.42861286636753e-17im, 0.9999999999999861 + 1.9081958235744878e-17im, 0.9999999999999867 - 2.5153490401663703e-17im, 0.9999999999999966 + 3.0899761915836876e-18im, 1.000000000000011 + 8.673617379884035e-18im, 1.0000000000000198 + 6.1257422745431e-18im, 0.9999999999999915 + 1.5612511283791264e-17im
6.8, 0.9999999999999903 + 5.551115123125783e-17im, 0.9999999999999967 + 2.168404344971009e-17im, 1.0000000000000149 + 2.0383000842727483e-17im, 1.0000000000000189 - 3.9898639947466563e-17im, 0.9999999999999835 - 3.848917712323541e-18im, 0.9999999999999666 - 2.168404344971009e-18im, 1.0000000000000377 + 3.903127820947816e-18im, 0.9999999999999939 + 3.469446951953614e-18im, 1.0000000000000202 - 2.949029909160572e-17im, 0.999999999999988 + 1.9081958235744878e-17im, 0.9999999999999847 - 2.42861286636753e-17im, 0.9999999999999987 + 2.9815559743351372e-18im, 1.0000000000000115 + 1.0408340855860843e-17im, 1.0000000000000235 + 6.071532165918825e-18im, 0.999999999999995 + 2.7755575615628914e-17im
6.9, 0.9999999999999887 + 4.163336342344337e-17im, 0.9999999999999957 + 2.0816681711721685e-17im, 1.0000000000000187 + 2.1250362580715887e-17im, 1.0000000000000204 - 3.469446951953614e-17im, 0.9999999999999833 - 3.7947076036992655e-18im, 0.9999999999999686 - 3.0357660829594124e-18im, 1.0000000000000322 + 3.686287386450715e-18im, 0.9999999999999953 + 8.673617379884035e-19im, 1.0000000000000207 - 2.949029909160572e-17im, 0.9999999999999879 + 1.5612511283791264e-17im, 0.9999999999999823 - 2.5153490401663703e-17im, 0.9999999999999957 + 3.144186300207963e-18im, 1.0000000000000095 + 1.1275702593849246e-17im, 1.0000000000000269 + 6.071532165918825e-18im, 0.9999999999999988 + 1.9081958235744878e-17im
7.0, 0.9999999999999868 + 1.3877787807814457e-17im, 0.9999999999999973 + 2.168404344971009e-17im, 1.0000000000000167 + 2.0816681711721685e-17im, 1.0000000000000173 - 3.9898639947466563e-17im, 0.9999999999999827 - 2.8189256484623115e-18im, 0.999999999999971 - 3.903127820947816e-18im, 1.0000000000000262 + 3.903127820947816e-18im, 0.9999999999999974 + 2.6020852139652106e-18im, 1.0000000000000204 - 2.42861286636753e-17im, 0.9999999999999853 + 1.474514954580286e-17im, 0.9999999999999843 - 2.6020852139652106e-17im, 0.9999999999999953 + 3.0899761915836876e-18im, 1.000000000000006 + 1.1275702593849246e-17im, 1.0000000000000293 + 6.0173220572945496e-18im, 1.0000000000000009 + 2.42861286636753e-17im
7.1, 0.999999999999986 + 3.469446951953614e-17im, 1.0000000000000027 + 2.168404344971009e-17im, 1.0000000000000189 + 1.9949319973733282e-17im, 1.0000000000000162 - 4.163336342344337e-17im, 0.9999999999999818 - 2.3310346708438345e-18im, 0.9999999999999731 - 5.204170427930421e-18im, 1.0000000000000193 + 3.686287386450715e-18im, 1.0 + 1.734723475976807e-18im, 1.000000000000018 - 1.5612511283791264e-17im, 0.999999999999988 + 1.3877787807814457e-17im, 0.9999999999999861 - 2.688821387764051e-17im, 0.9999999999999944 + 3.469446951953614e-18im, 1.0000000000000053 + 8.673617379884035e-18im, 1.0000000000000313 + 6.071532165918825e-18im, 1.0000000000000027 + 2.6020852139652106e-17im
7.2, 0.9999999999999868 + 4.163336342344337e-17im, 1.0000000000000069 + 2.42861286636753e-17im, 1.0000000000000182 + 1.9949319973733282e-17im, 1.000000000000014 - 4.5102810375396984e-17im, 0.9999999999999816 - 1.7889335846010823e-18im, 0.9999999999999738 - 6.071532165918825e-18im, 1.0000000000000158 + 3.903127820947816e-18im, 1.0000000000000007 + 8.673617379884035e-19im, 1.0000000000000209 - 1.3877787807814457e-17im, 0.9999999999999845 + 1.474514954580286e-17im, 0.9999999999999887 - 2.688821387764051e-17im, 0.9999999999999921 + 3.5236570605778894e-18im, 1.000000000000004 + 6.071532165918825e-18im, 1.0000000000000329 + 6.1257422745431e-18im, 1.0000000000000027 + 2.949029909160572e-17im
7.3, 0.9999999999999865 + 5.551115123125783e-17im, 1.0000000000000102 + 2.2551405187698492e-17im, 1.0000000000000124 + 1.8648277366750676e-17im, 1.0000000000000084 - 4.163336342344337e-17im, 0.9999999999999831 - 1.5720931501039814e-18im, 0.9999999999999748 - 6.071532165918825e-18im, 1.0000000000000129 + 3.903127820947816e-18im, 1.0000000000000007 + 4.336808689942018e-19im, 1.0000000000000195 - 1.734723475976807e-17im, 0.9999999999999849 + 1.214306433183765e-17im, 0.9999999999999916 - 3.2959746043559335e-17im, 0.9999999999999941 + 3.5236570605778894e-18im, 1.000000000000003 + 6.071532165918825e-18im, 1.0000000000000335 + 6.0173220572945496e-18im, 1.000000000000005 + 2.42861286636753e-17im
7.4, 0.9999999999999865 + 4.163336342344337e-17im, 1.0000000000000122 + 2.3418766925686896e-17im, 1.000000000000009 + 1.8648277366750676e-17im, 1.0000000000000027 - 4.336808689942018e-17im, 0.9999999999999846 - 1.3552527156068805e-18im, 0.9999999999999746 - 6.5052130349130266e-18im, 1.0000000000000084 + 3.903127820947816e-18im, 1.000000000000002 - 3.0357660829594124e-18im, 1.0000000000000218 - 1.5612511283791264e-17im, 0.9999999999999818 + 8.673617379884035e-18im, 0.999999999999994 - 3.209238430557093e-17im, 0.9999999999999933 + 3.577867169202165e-18im, 0.9999999999999993 + 3.469446951953614e-18im, 1.0000000000000344 + 6.071532165918825e-18im, 1.0000000000000067 + 2.7755575615628914e-17im
