flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM(mass_num)R15
3.8, 1.0000000000000229 - 4.5102810375396984e-17im, 0.9999999999999861 + 3.0357660829594124e-18im, 0.9999999999999999 - 2.8189256484623115e-18im, 1.0000000000000044 + 1.3877787807814457e-17im, 0.9999999999999963 + 1.9081958235744878e-17im, 1.0000000000000098 - 2.6020852139652106e-18im, 1.0000000000000127 + 6.624475273886432e-17im, 0.9999999999999964 + 1.3877787807814457e-17im, 1.0000000000000144 + 4.336808689942018e-18im, 1.0000000000000004 - 1.1275702593849246e-17im, 1.000000000000008 + 1.3877787807814457e-17im, 0.9999999999999827 - 3.469446951953614e-18im, 1.0000000000000024 + 1.1384122811097797e-18im, 1.0000000000000138 + 1.734723475976807e-17im, 0.999999999999982 + 3.469446951953614e-18im
3.9, 1.0000000000000233 - 4.336808689942018e-17im, 0.9999999999999867 + 3.903127820947816e-18im, 1.0000000000000024 - 2.710505431213761e-18im, 1.000000000000005 + 1.3877787807814457e-17im, 0.9999999999999998 + 2.0816681711721685e-17im, 1.0000000000000102 - 2.6020852139652106e-18im, 1.0000000000000135 + 6.657001339060997e-17im, 0.9999999999999981 + 2.0816681711721685e-17im, 1.0000000000000122 + 2.6020852139652106e-18im, 0.9999999999999998 - 1.3010426069826053e-17im, 1.0000000000000087 + 1.3877787807814457e-17im, 0.9999999999999827 - 4.119968255444917e-18im, 1.0000000000000033 + 1.111307226797642e-18im, 1.0000000000000164 + 1.734723475976807e-17im, 0.9999999999999822 + 5.204170427930421e-18im
4.0, 1.0000000000000226 - 3.9898639947466563e-17im, 0.9999999999999865 + 2.6020852139652106e-18im, 1.0000000000000004 - 3.3610267347050637e-18im, 1.0000000000000058 + 1.474514954580286e-17im, 0.9999999999999993 + 2.7755575615628914e-17im, 1.0000000000000124 - 3.0357660829594124e-18im, 1.000000000000015 + 6.548581121812447e-17im, 0.9999999999999983 + 1.9081958235744878e-17im, 1.0000000000000133 + 1.734723475976807e-18im, 0.9999999999999982 - 1.3877787807814457e-17im, 1.0000000000000095 + 1.3010426069826053e-17im, 0.9999999999999803 - 4.336808689942018e-18im, 1.0000000000000013 + 1.0842021724855044e-18im, 1.0000000000000195 + 1.734723475976807e-17im, 0.999999999999982 + 6.938893903907228e-18im
4.1, 1.0000000000000226 - 3.9898639947466563e-17im, 0.9999999999999852 + 2.168404344971009e-18im, 1.000000000000001 - 3.144186300207963e-18im, 1.000000000000008 + 1.6479873021779667e-17im, 0.9999999999999991 + 3.2959746043559335e-17im, 1.000000000000012 - 2.6020852139652106e-18im, 1.000000000000013 + 6.461844948013606e-17im, 0.9999999999999993 + 1.734723475976807e-17im, 1.0000000000000104 + 3.469446951953614e-18im, 0.9999999999999968 - 1.3877787807814457e-17im, 1.0000000000000082 + 1.1275702593849246e-17im, 0.9999999999999779 - 4.119968255444917e-18im, 1.0000000000000036 + 1.1011428314305904e-18im, 1.00000000000002 + 1.5612511283791264e-17im, 0.9999999999999817 + 7.806255641895632e-18im
4.2, 1.0000000000000235 - 4.163336342344337e-17im, 0.9999999999999818 + 4.336808689942018e-19im, 1.0000000000000016 - 2.710505431213761e-18im, 1.0000000000000069 + 1.474514954580286e-17im, 0.9999999999999977 + 3.2959746043559335e-17im, 1.00000000000001 - 1.734723475976807e-18im, 1.0000000000000158 + 6.461844948013606e-17im, 1.0000000000000002 + 1.734723475976807e-17im, 1.0000000000000113 + 6.071532165918825e-18im, 0.9999999999999978 - 1.474514954580286e-17im, 1.0000000000000093 + 9.540979117872439e-18im, 0.9999999999999766 - 4.336808689942018e-18im, 1.0000000000000024 + 1.111307226797642e-18im, 1.0000000000000204 + 1.5612511283791264e-17im, 0.9999999999999826 + 7.806255641895632e-18im
4.3, 1.000000000000023 - 4.683753385137379e-17im, 0.9999999999999792 + 2.6020852139652106e-18im, 1.0000000000000009 - 2.927345865710862e-18im, 1.0000000000000049 + 1.8214596497756474e-17im, 0.9999999999999977 + 2.6020852139652106e-17im, 1.000000000000009 - 1.734723475976807e-18im, 1.0000000000000175 + 6.201636426617085e-17im, 1.0000000000000024 + 1.734723475976807e-17im, 1.0000000000000127 + 6.071532165918825e-18im, 0.9999999999999997 - 1.3010426069826053e-17im, 1.0000000000000078 + 1.0408340855860843e-17im, 0.9999999999999755 - 4.553649124439119e-18im, 1.0000000000000018 + 1.0842021724855044e-18im, 1.0000000000000207 + 1.6479873021779667e-17im, 0.9999999999999845 + 7.806255641895632e-18im
4.4, 1.0000000000000242 - 4.336808689942018e-17im, 0.9999999999999806 + 1.3010426069826053e-18im, 0.9999999999999986 - 2.710505431213761e-18im, 1.0000000000000047 + 2.0816681711721685e-17im, 0.9999999999999963 + 2.0816681711721685e-17im, 1.000000000000011 + 4.336808689942018e-19im, 1.000000000000018 + 6.331740687315346e-17im, 1.0000000000000016 + 2.6020852139652106e-17im, 1.0000000000000133 + 8.673617379884035e-18im, 0.9999999999999978 - 1.5612511283791264e-17im, 1.0000000000000064 + 1.1709383462843448e-17im, 0.9999999999999726 - 5.421010862427522e-18im, 1.0000000000000024 + 1.0028870095490916e-18im, 1.0000000000000207 + 1.6479873021779667e-17im, 0.9999999999999847 + 7.806255641895632e-18im
4.5, 1.0000000000000258 - 4.85722573273506e-17im, 0.9999999999999788 + 1.734723475976807e-18im, 0.9999999999999971 - 2.8189256484623115e-18im, 1.0000000000000029 + 1.9081958235744878e-17im, 0.9999999999999941 + 2.0816681711721685e-17im, 1.0000000000000138 + 2.168404344971009e-19im, 1.0000000000000193 + 6.158268339717665e-17im, 1.0000000000000004 + 2.949029909160572e-17im, 1.000000000000013 + 1.0408340855860843e-17im, 0.9999999999999956 - 2.42861286636753e-17im, 1.0000000000000069 + 1.2576745200831851e-17im, 0.9999999999999722 - 4.9873299934333204e-18im, 1.0000000000000024 + 1.0028870095490916e-18im, 1.0000000000000218 + 1.5612511283791264e-17im, 0.9999999999999852 + 6.938893903907228e-18im
4.6, 1.0000000000000273 - 4.163336342344337e-17im, 0.9999999999999793 + 8.673617379884035e-19im, 0.9999999999999986 - 3.0357660829594124e-18im, 1.0000000000000018 + 1.8214596497756474e-17im, 0.9999999999999932 + 2.2551405187698492e-17im, 1.0000000000000138 + 4.336808689942018e-19im, 1.000000000000022 + 5.984795992119984e-17im, 1.0000000000000022 + 3.2959746043559335e-17im, 1.0000000000000102 + 9.540979117872439e-18im, 0.9999999999999957 - 2.5153490401663703e-17im, 1.0000000000000062 + 1.214306433183765e-17im, 0.999999999999971 - 5.204170427930421e-18im, 1.0000000000000033 + 9.75781955236954e-19im, 1.0000000000000238 + 1.734723475976807e-17im, 0.9999999999999869 + 6.938893903907228e-18im
4.7, 1.0000000000000258 - 4.683753385137379e-17im, 0.9999999999999799 + 2.168404344971009e-18im, 0.9999999999999987 - 3.0357660829594124e-18im, 1.0000000000000007 + 1.9949319973733282e-17im, 0.9999999999999939 + 2.42861286636753e-17im, 1.0000000000000129 + 6.505213034913027e-19im, 1.000000000000021 + 6.505213034913027e-17im, 1.0000000000000024 + 3.122502256758253e-17im, 1.0000000000000084 + 7.806255641895632e-18im, 0.9999999999999946 - 2.6454533008646308e-17im, 1.0000000000000067 + 1.214306433183765e-17im, 0.99999999999997 - 5.854691731421724e-18im, 1.0000000000000033 + 9.215718466126788e-19im, 1.0000000000000235 + 1.734723475976807e-17im, 0.9999999999999861 + 6.938893903907228e-18im
4.8, 1.0000000000000244 - 4.336808689942018e-17im, 0.9999999999999822 + 2.6020852139652106e-18im, 0.9999999999999962 - 3.0357660829594124e-18im, 0.9999999999999998 + 2.0816681711721685e-17im, 0.9999999999999941 + 1.9081958235744878e-17im, 1.0000000000000129 + 8.673617379884035e-19im, 1.000000000000021 + 6.505213034913027e-17im, 1.000000000000002 + 3.122502256758253e-17im, 1.0000000000000087 + 9.540979117872439e-18im, 0.9999999999999946 - 2.688821387764051e-17im, 1.000000000000007 + 1.214306433183765e-17im, 0.9999999999999696 - 4.336808689942018e-18im, 1.0000000000000044 + 8.131516293641283e-19im, 1.000000000000025 + 1.9081958235744878e-17im, 0.9999999999999868 + 6.071532165918825e-18im
4.9, 1.000000000000023 - 4.163336342344337e-17im, 0.9999999999999821 + 2.168404344971009e-18im, 0.9999999999999959 - 2.5478751053409354e-18im, 1.0000000000000009 + 2.2551405187698492e-17im, 0.9999999999999966 + 2.7755575615628914e-17im, 1.0000000000000144 + 8.673617379884035e-19im, 1.0000000000000218 + 6.505213034913027e-17im, 1.0000000000000018 + 3.2959746043559335e-17im, 1.0000000000000087 + 7.806255641895632e-18im, 0.9999999999999938 - 2.5587171270657905e-17im, 1.0000000000000084 + 1.1709383462843448e-17im, 0.9999999999999685 - 3.903127820947816e-18im, 1.0000000000000056 + 8.673617379884035e-19im, 1.0000000000000244 + 2.0816681711721685e-17im, 0.9999999999999872 + 6.938893903907228e-18im
5.0, 1.000000000000023 - 3.642919299551295e-17im, 0.9999999999999813 + 2.168404344971009e-18im, 0.9999999999999972 - 2.3310346708438345e-18im, 0.999999999999999 + 1.9949319973733282e-17im, 0.999999999999996 + 2.2551405187698492e-17im, 1.000000000000015 - 4.336808689942018e-19im, 1.0000000000000229 + 6.418476861114186e-17im, 1.0000000000000009 + 3.122502256758253e-17im, 1.0000000000000122 + 7.806255641895632e-18im, 0.9999999999999911 - 2.7755575615628914e-17im, 1.0000000000000104 + 1.214306433183765e-17im, 0.9999999999999699 - 3.903127820947816e-18im, 1.0000000000000067 + 7.589415207398531e-19im, 1.000000000000025 + 2.0816681711721685e-17im, 0.9999999999999865 + 3.469446951953614e-18im
5.1, 1.0000000000000235 - 3.2959746043559335e-17im, 0.9999999999999805 + 3.469446951953614e-18im, 0.9999999999999961 - 2.1141942363467336e-18im, 0.9999999999999998 + 2.0816681711721685e-17im, 0.9999999999999949 + 2.2551405187698492e-17im, 1.0000000000000153 - 8.673617379884035e-19im, 1.0000000000000202 + 6.591949208711867e-17im, 1.0000000000000009 + 3.642919299551295e-17im, 1.0000000000000104 + 5.204170427930421e-18im, 0.9999999999999907 - 2.6020852139652106e-17im, 1.0000000000000102 + 1.1275702593849246e-17im, 0.9999999999999687 - 3.2526065174565133e-18im, 1.0000000000000056 + 7.589415207398531e-19im, 1.0000000000000246 + 2.3418766925686896e-17im, 0.9999999999999853 + 6.071532165918825e-18im
5.2, 1.000000000000022 - 3.209238430557093e-17im, 0.9999999999999819 + 2.6020852139652106e-18im, 0.9999999999999952 - 2.1141942363467336e-18im, 0.9999999999999989 + 1.9949319973733282e-17im, 0.9999999999999941 + 2.2551405187698492e-17im, 1.0000000000000155 - 4.336808689942018e-19im, 1.0000000000000207 + 6.852157730108388e-17im, 1.0000000000000013 + 3.469446951953614e-17im, 1.0000000000000127 + 6.071532165918825e-18im, 0.9999999999999927 - 2.47198095326695e-17im, 1.0000000000000115 + 1.1926223897340549e-17im, 0.9999999999999684 - 3.469446951953614e-18im, 1.0000000000000058 + 1.0842021724855044e-18im, 1.0000000000000269 + 2.2551405187698492e-17im, 0.9999999999999829 + 6.938893903907228e-18im
5.3, 1.0000000000000189 - 3.209238430557093e-17im, 0.9999999999999803 + 3.903127820947816e-18im, 0.9999999999999956 - 2.1141942363467336e-18im, 0.9999999999999992 + 1.8214596497756474e-17im, 0.9999999999999931 + 2.7755575615628914e-17im, 1.0000000000000182 - 8.673617379884035e-19im, 1.000000000000021 + 6.938893903907228e-17im, 1.000000000000001 + 3.2959746043559335e-17im, 1.0000000000000115 + 5.204170427930421e-18im, 0.9999999999999927 - 2.47198095326695e-17im, 1.000000000000014 + 1.1926223897340549e-17im, 0.999999999999968 - 4.336808689942018e-18im, 1.0000000000000047 + 1.1926223897340549e-18im, 1.0000000000000229 + 2.0816681711721685e-17im, 0.9999999999999833 + 6.938893903907228e-18im
5.4, 1.0000000000000175 - 3.122502256758253e-17im, 0.9999999999999781 + 5.204170427930421e-18im, 0.9999999999999956 - 1.8973538018496328e-18im, 0.9999999999999993 + 1.6479873021779667e-17im, 0.9999999999999963 + 2.949029909160572e-17im, 1.000000000000019 + 0.0im, 1.0000000000000207 + 7.112366251504909e-17im, 1.0000000000000027 + 3.642919299551295e-17im, 1.000000000000012 + 3.469446951953614e-18im, 0.9999999999999937 - 2.5153490401663703e-17im, 1.0000000000000144 + 1.1492543028346347e-17im, 0.9999999999999671 - 5.204170427930421e-18im, 1.0000000000000038 + 9.75781955236954e-19im, 1.000000000000021 + 1.9949319973733282e-17im, 0.999999999999983 + 3.469446951953614e-18im
5.5, 1.0000000000000184 - 2.949029909160572e-17im, 0.9999999999999796 + 5.204170427930421e-18im, 0.9999999999999967 - 1.6263032587282567e-18im, 0.9999999999999981 + 1.474514954580286e-17im, 0.9999999999999947 + 2.6020852139652106e-17im, 1.0000000000000182 + 6.505213034913027e-19im, 1.0000000000000187 + 7.112366251504909e-17im, 1.0000000000000042 + 3.642919299551295e-17im, 1.000000000000011 + 3.469446951953614e-18im, 0.9999999999999932 - 2.42861286636753e-17im, 1.000000000000012 + 1.235990476633475e-17im, 0.9999999999999664 - 4.7704895589362195e-18im, 1.000000000000002 + 1.1926223897340549e-18im, 1.0000000000000193 + 2.168404344971009e-17im, 0.9999999999999833 + 6.938893903907228e-18im
5.6, 1.0000000000000204 - 3.122502256758253e-17im, 0.999999999999979 + 5.637851296924623e-18im, 0.9999999999999951 - 1.734723475976807e-18im, 0.9999999999999991 + 1.6479873021779667e-17im, 0.9999999999999968 + 2.688821387764051e-17im, 1.0000000000000182 + 6.505213034913027e-19im, 1.00000000000002 + 7.28583859910259e-17im, 1.0000000000000013 + 3.9898639947466563e-17im, 1.0000000000000107 + 3.469446951953614e-18im, 0.9999999999999946 - 2.47198095326695e-17im, 1.0000000000000149 + 1.3010426069826053e-17im, 0.9999999999999647 - 4.336808689942018e-18im, 1.000000000000002 + 1.0842021724855044e-18im, 1.000000000000018 + 1.9949319973733282e-17im, 0.9999999999999838 + 6.938893903907228e-18im
5.7, 1.0000000000000207 - 3.5561831257524545e-17im, 0.9999999999999779 + 4.7704895589362195e-18im, 0.9999999999999953 - 1.8973538018496328e-18im, 0.9999999999999997 + 1.3010426069826053e-17im, 0.999999999999997 + 2.5153490401663703e-17im, 1.0000000000000169 + 1.5178830414797062e-18im, 1.000000000000019 + 7.806255641895632e-17im, 1.0 + 3.469446951953614e-17im, 1.0000000000000107 + 0.0im, 0.9999999999999938 - 2.2985086056692694e-17im, 1.0000000000000127 + 1.3010426069826053e-17im, 0.9999999999999641 - 2.6020852139652106e-18im, 1.0000000000000018 + 1.4094628242311558e-18im, 1.000000000000017 + 2.42861286636753e-17im, 0.9999999999999845 + 6.938893903907228e-18im
5.8, 1.0000000000000202 - 3.382710778154774e-17im, 0.9999999999999793 + 4.7704895589362195e-18im, 0.9999999999999951 - 1.951563910473908e-18im, 0.9999999999999978 + 1.3877787807814457e-17im, 0.9999999999999978 + 2.862293735361732e-17im, 1.000000000000017 + 1.3010426069826053e-18im, 1.0000000000000218 + 7.632783294297951e-17im, 0.9999999999999983 + 3.2959746043559335e-17im, 1.000000000000013 + 3.469446951953614e-18im, 0.9999999999999911 - 2.5587171270657905e-17im, 1.000000000000013 + 1.3010426069826053e-17im, 0.999999999999962 - 4.336808689942018e-18im, 0.9999999999999997 + 1.5178830414797062e-18im, 1.000000000000017 + 2.5153490401663703e-17im, 0.999999999999985 + 7.806255641895632e-18im
5.9, 1.0000000000000193 - 3.2959746043559335e-17im, 0.9999999999999791 + 5.637851296924623e-18im, 0.999999999999993 - 1.9244588561617704e-18im, 0.9999999999999974 + 1.3877787807814457e-17im, 0.9999999999999966 + 2.862293735361732e-17im, 1.0000000000000167 + 1.0842021724855044e-18im, 1.0000000000000198 + 7.632783294297951e-17im, 0.9999999999999996 + 3.642919299551295e-17im, 1.0000000000000138 + 1.734723475976807e-18im, 0.9999999999999938 - 2.5153490401663703e-17im, 1.000000000000015 + 1.2685165418080402e-17im, 0.9999999999999613 - 4.7704895589362195e-18im, 1.0 + 1.3010426069826053e-18im, 1.0000000000000158 + 2.3418766925686896e-17im, 0.9999999999999862 + 7.806255641895632e-18im
6.0, 1.00000000000002 - 3.209238430557093e-17im, 0.999999999999978 + 5.637851296924623e-18im, 0.9999999999999889 - 1.9244588561617704e-18im, 0.9999999999999961 + 1.3877787807814457e-17im, 0.999999999999995 + 3.122502256758253e-17im, 1.0000000000000142 + 4.336808689942018e-19im, 1.0000000000000198 + 7.979727989493313e-17im, 1.0000000000000016 + 3.9898639947466563e-17im, 1.0000000000000129 + 1.734723475976807e-18im, 0.9999999999999927 - 2.6020852139652106e-17im, 1.0000000000000138 + 1.235990476633475e-17im, 0.999999999999961 - 4.336808689942018e-18im, 1.0000000000000009 + 1.5178830414797062e-18im, 1.000000000000014 + 2.688821387764051e-17im, 0.9999999999999886 + 5.204170427930421e-18im
6.1, 1.0000000000000209 - 3.0357660829594124e-17im, 0.9999999999999778 + 6.5052130349130266e-18im, 0.9999999999999876 - 1.7618285302889447e-18im, 0.999999999999998 + 1.474514954580286e-17im, 0.999999999999996 + 3.2959746043559335e-17im, 1.0000000000000127 + 6.505213034913027e-19im, 1.0000000000000178 + 8.153200337090993e-17im, 0.9999999999999994 + 3.9898639947466563e-17im, 1.0000000000000147 + 3.469446951953614e-18im, 0.9999999999999938 - 2.688821387764051e-17im, 1.0000000000000147 + 1.3010426069826053e-17im, 0.9999999999999601 - 4.7704895589362195e-18im, 1.000000000000001 + 1.6263032587282567e-18im, 1.0000000000000113 + 2.688821387764051e-17im, 0.9999999999999909 + 6.071532165918825e-18im
6.2, 1.000000000000023 - 2.949029909160572e-17im, 0.9999999999999758 + 7.806255641895632e-18im, 0.999999999999987 - 1.734723475976807e-18im, 0.999999999999999 + 1.9081958235744878e-17im, 0.9999999999999946 + 2.949029909160572e-17im, 1.0000000000000122 + 1.0842021724855044e-18im, 1.0000000000000187 + 8.153200337090993e-17im, 0.9999999999999989 + 3.469446951953614e-17im, 1.0000000000000158 + 4.336808689942018e-18im, 0.9999999999999941 - 2.5587171270657905e-17im, 1.0000000000000162 + 1.3173056395698879e-17im, 0.9999999999999597 - 4.7704895589362195e-18im, 1.000000000000003 + 1.6263032587282567e-18im, 1.0000000000000102 + 2.2551405187698492e-17im, 0.9999999999999892 + 6.938893903907228e-18im
6.3, 1.0000000000000246 - 3.209238430557093e-17im, 0.9999999999999738 + 7.806255641895632e-18im, 0.9999999999999842 - 1.7618285302889447e-18im, 0.9999999999999997 + 1.734723475976807e-17im, 0.9999999999999951 + 3.0357660829594124e-17im, 1.0000000000000109 + 8.673617379884035e-19im, 1.0000000000000182 + 7.45931094670027e-17im, 1.0000000000000018 + 3.642919299551295e-17im, 1.0000000000000184 + 7.806255641895632e-18im, 0.9999999999999953 - 2.7321894746634712e-17im, 1.0000000000000169 + 1.3118846287074604e-17im, 0.9999999999999585 - 3.469446951953614e-18im, 1.0000000000000016 + 1.8431436932253575e-18im, 1.000000000000007 + 1.9081958235744878e-17im, 0.9999999999999871 + 7.806255641895632e-18im
6.4, 1.000000000000023 - 3.382710778154774e-17im, 0.9999999999999734 + 8.239936510889834e-18im, 0.9999999999999833 - 1.734723475976807e-18im, 0.9999999999999973 + 1.6479873021779667e-17im, 0.999999999999995 + 3.209238430557093e-17im, 1.0000000000000095 + 6.505213034913027e-19im, 1.00000000000002 + 7.112366251504909e-17im, 1.0000000000000038 + 3.9898639947466563e-17im, 1.0000000000000218 + 6.071532165918825e-18im, 0.9999999999999958 - 2.7755575615628914e-17im, 1.0000000000000178 + 1.3064636178450328e-17im, 0.9999999999999586 - 5.204170427930421e-18im, 1.000000000000001 + 1.8431436932253575e-18im, 1.000000000000007 + 1.734723475976807e-17im, 0.9999999999999853 + 6.938893903907228e-18im
6.5, 1.000000000000023 - 3.209238430557093e-17im, 0.9999999999999722 + 1.0408340855860843e-17im, 0.9999999999999823 - 1.6263032587282567e-18im, 0.9999999999999932 + 1.6479873021779667e-17im, 0.999999999999995 + 3.382710778154774e-17im, 1.0000000000000095 + 1.5178830414797062e-18im, 1.0000000000000195 + 7.45931094670027e-17im, 1.000000000000003 + 4.336808689942018e-17im, 1.0000000000000238 + 7.806255641895632e-18im, 0.9999999999999962 - 2.6454533008646308e-17im, 1.0000000000000193 + 1.3059553980766803e-17im, 0.9999999999999575 - 5.204170427930421e-18im, 1.000000000000001 + 2.168404344971009e-18im, 1.0000000000000075 + 1.734723475976807e-17im, 0.9999999999999836 + 5.204170427930421e-18im
6.6, 1.0000000000000242 - 3.2959746043559335e-17im, 0.9999999999999735 + 1.1709383462843448e-17im, 0.9999999999999805 - 1.5043305143236374e-18im, 0.9999999999999912 + 1.8214596497756474e-17im, 0.9999999999999996 + 3.2959746043559335e-17im, 1.0000000000000084 + 1.734723475976807e-18im, 1.00000000000002 + 8.153200337090993e-17im, 1.0000000000000033 + 4.336808689942018e-17im, 1.0000000000000235 + 6.938893903907228e-18im, 0.9999999999999969 - 2.5587171270657905e-17im, 1.0000000000000182 + 1.3118846287074604e-17im, 0.9999999999999589 - 6.071532165918825e-18im, 1.0000000000000027 + 1.734723475976807e-18im, 1.0000000000000064 + 1.9081958235744878e-17im, 0.999999999999981 + 7.806255641895632e-18im
6.7, 1.000000000000022 - 3.2959746043559335e-17im, 0.999999999999974 + 1.1709383462843448e-17im, 0.9999999999999787 - 1.3823577699190182e-18im, 0.9999999999999926 + 1.8214596497756474e-17im, 0.9999999999999998 + 3.729655473350135e-17im, 1.0000000000000062 + 2.6020852139652106e-18im, 1.0000000000000204 + 8.153200337090993e-17im, 1.0000000000000044 + 4.5102810375396984e-17im, 1.0000000000000204 + 6.938893903907228e-18im, 0.9999999999999966 - 2.5153490401663703e-17im, 1.0000000000000193 + 1.3037531124138191e-17im, 0.9999999999999583 - 4.7704895589362195e-18im, 1.0000000000000033 + 1.3010426069826053e-18im, 1.0000000000000044 + 1.734723475976807e-17im, 0.999999999999983 + 7.806255641895632e-18im
6.8, 1.0000000000000204 - 3.122502256758253e-17im, 0.9999999999999727 + 1.1709383462843448e-17im, 0.9999999999999795 - 1.3010426069826053e-18im, 0.9999999999999962 + 1.5612511283791264e-17im, 0.9999999999999978 + 3.642919299551295e-17im, 1.0000000000000042 + 2.8189256484623115e-18im, 1.0000000000000175 + 8.326672684688674e-17im, 1.000000000000004 + 4.163336342344337e-17im, 1.000000000000019 + 6.938893903907228e-18im, 0.9999999999999957 - 2.7321894746634712e-17im, 1.0000000000000182 + 1.3010426069826053e-17im, 0.9999999999999566 - 5.637851296924623e-18im, 1.000000000000004 + 1.0842021724855044e-18im, 1.000000000000006 + 1.3877787807814457e-17im, 0.9999999999999832 + 6.938893903907228e-18im
6.9, 1.0000000000000209 - 3.122502256758253e-17im, 0.9999999999999729 + 1.1709383462843448e-17im, 0.9999999999999774 - 1.3688052427629493e-18im, 0.9999999999999956 + 1.8214596497756474e-17im, 0.9999999999999986 + 3.209238430557093e-17im, 1.0000000000000029 + 3.0357660829594124e-18im, 1.0000000000000187 + 8.673617379884035e-17im, 1.0000000000000036 + 4.336808689942018e-17im, 1.0000000000000184 + 3.469446951953614e-18im, 0.9999999999999978 - 2.862293735361732e-17im, 1.0000000000000178 + 1.2902005852577503e-17im, 0.9999999999999573 - 4.7704895589362195e-18im, 1.000000000000005 + 6.505213034913027e-19im, 1.0000000000000058 + 1.474514954580286e-17im, 0.9999999999999832 + 3.469446951953614e-18im
7.0, 1.0000000000000233 - 2.7755575615628914e-17im, 0.9999999999999728 + 1.3444106938820255e-17im, 0.9999999999999772 - 1.4162390878091902e-18im, 0.999999999999995 + 1.734723475976807e-17im, 0.9999999999999992 + 3.382710778154774e-17im, 1.0000000000000038 + 1.951563910473908e-18im, 1.0000000000000182 + 8.326672684688674e-17im, 1.000000000000002 + 4.683753385137379e-17im, 1.000000000000019 + 5.204170427930421e-18im, 0.9999999999999981 - 2.862293735361732e-17im, 1.0000000000000207 + 1.2902005852577503e-17im, 0.9999999999999574 - 4.336808689942018e-18im, 1.000000000000006 + 1.3010426069826053e-18im, 1.0000000000000047 + 1.474514954580286e-17im, 0.9999999999999808 + 5.204170427930421e-18im
7.1, 1.0000000000000255 - 2.7755575615628914e-17im, 0.999999999999973 + 1.3444106938820255e-17im, 0.9999999999999752 - 1.4365678785432934e-18im, 0.9999999999999961 + 1.214306433183765e-17im, 0.9999999999999989 + 3.2959746043559335e-17im, 1.0000000000000016 + 2.168404344971009e-18im, 1.000000000000018 + 8.326672684688674e-17im, 0.999999999999998 + 4.5102810375396984e-17im, 1.000000000000017 + 4.336808689942018e-18im, 0.9999999999999956 - 2.992397996059992e-17im, 1.0000000000000238 + 1.2902005852577503e-17im, 0.9999999999999567 - 3.469446951953614e-18im, 1.0000000000000056 + 1.0842021724855044e-18im, 1.000000000000005 + 1.3877787807814457e-17im, 0.9999999999999793 + 1.734723475976807e-18im
7.2, 1.0000000000000233 - 2.7755575615628914e-17im, 0.9999999999999722 + 1.3010426069826053e-17im, 0.9999999999999744 - 1.4264034831762418e-18im, 0.9999999999999951 + 1.6479873021779667e-17im, 1.0000000000000004 + 3.382710778154774e-17im, 1.000000000000001 + 2.8189256484623115e-18im, 1.0000000000000189 + 8.500145032286355e-17im, 0.9999999999999966 + 4.336808689942018e-17im, 1.0000000000000178 + 4.336808689942018e-18im, 0.9999999999999946 - 2.905661822261152e-17im, 1.0000000000000273 + 1.3118846287074604e-17im, 0.9999999999999586 - 4.336808689942018e-18im, 1.0000000000000058 + 8.673617379884035e-19im, 1.0000000000000027 + 1.3877787807814457e-17im, 0.999999999999977 + 8.673617379884035e-19im
7.3, 1.0000000000000229 - 2.7755575615628914e-17im, 0.9999999999999708 + 1.2576745200831851e-17im, 0.9999999999999737 - 1.4196272195982074e-18im, 0.9999999999999959 + 1.3877787807814457e-17im, 0.9999999999999998 + 3.382710778154774e-17im, 0.9999999999999996 + 3.2526065174565133e-18im, 1.0000000000000184 + 9.194034422677078e-17im, 0.9999999999999952 + 4.336808689942018e-17im, 1.0000000000000167 + 5.204170427930421e-18im, 0.9999999999999944 - 2.949029909160572e-17im, 1.0000000000000273 + 1.3010426069826053e-17im, 0.999999999999959 - 2.168404344971009e-18im, 1.000000000000006 + 6.505213034913027e-19im, 1.000000000000001 + 1.0408340855860843e-17im, 0.9999999999999768 - 2.6020852139652106e-18im
7.4, 1.0000000000000224 - 2.5153490401663703e-17im, 0.9999999999999717 + 1.2576745200831851e-17im, 0.9999999999999725 - 1.4255564502289875e-18im, 0.9999999999999984 + 1.3877787807814457e-17im, 0.999999999999999 + 3.2959746043559335e-17im, 0.9999999999999989 + 2.6020852139652106e-18im, 1.0000000000000169 + 9.540979117872439e-17im, 0.9999999999999951 + 5.0306980803327406e-17im, 1.0000000000000189 + 3.469446951953614e-18im, 0.9999999999999959 - 2.905661822261152e-17im, 1.0000000000000266 + 1.3552527156068805e-17im, 0.999999999999961 + 4.336808689942018e-19im, 1.0000000000000056 + 1.5178830414797062e-18im, 0.9999999999999992 + 1.3010426069826053e-17im, 0.9999999999999741 - 1.734723475976807e-18im
