flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM(mass_num)R15
3.8, 1.0000000000000122 + 1.5178830414797062e-18im, 1.0000000000000158 - 2.6020852139652106e-18im, 1.000000000000003 - 1.734723475976807e-17im, 1.000000000000009 + 0.0im, 1.0000000000000182 - 1.9081958235744878e-17im, 1.0000000000000049 + 4.119968255444917e-18im, 1.0000000000000109 - 8.673617379884035e-18im, 0.9999999999999943 - 2.6020852139652106e-18im, 1.0000000000000067 - 3.469446951953614e-18im, 1.000000000000015 + 3.2959746043559335e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000062 - 4.336808689942018e-17im, 0.9999999999999997 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000082 - 6.288372600415926e-18im
3.9, 1.0000000000000115 + 1.734723475976807e-18im, 1.000000000000016 - 2.6020852139652106e-18im, 1.0000000000000038 - 1.734723475976807e-17im, 1.0000000000000093 + 0.0im, 1.0000000000000182 - 2.0816681711721685e-17im, 1.0000000000000053 + 3.903127820947816e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999951 - 2.6020852139652106e-18im, 1.0000000000000069 - 1.734723475976807e-18im, 1.0000000000000153 + 3.2959746043559335e-17im, 0.9999999999999997 - 9.75781955236954e-19im, 1.0000000000000064 - 4.336808689942018e-17im, 0.9999999999999996 + 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000089 - 6.071532165918825e-18im
4.0, 1.0000000000000113 + 1.5178830414797062e-18im, 1.0000000000000164 - 2.168404344971009e-18im, 1.0000000000000036 - 1.5612511283791264e-17im, 1.0000000000000093 + 0.0im, 1.0000000000000184 - 2.168404344971009e-17im, 1.0000000000000044 + 4.336808689942018e-18im, 1.0000000000000115 - 7.806255641895632e-18im, 0.9999999999999953 - 1.734723475976807e-18im, 1.000000000000007 - 2.6020852139652106e-18im, 1.000000000000015 + 2.949029909160572e-17im, 0.999999999999999 - 1.1926223897340549e-18im, 1.0000000000000069 - 4.336808689942018e-17im, 0.9999999999999996 + 0.0im, 1.0000000000000064 + 1.0191500421363742e-17im, 1.000000000000008 - 6.288372600415926e-18im
4.1, 1.0000000000000115 + 1.3010426069826053e-18im, 1.0000000000000162 - 2.168404344971009e-18im, 1.0000000000000042 - 1.5612511283791264e-17im, 1.0000000000000098 + 0.0im, 1.0000000000000178 - 2.0816681711721685e-17im, 1.0000000000000047 + 4.336808689942018e-18im, 1.000000000000012 - 7.806255641895632e-18im, 0.9999999999999957 - 1.734723475976807e-18im, 1.0000000000000082 - 2.6020852139652106e-18im, 1.0000000000000149 + 3.2959746043559335e-17im, 0.9999999999999991 - 9.75781955236954e-19im, 1.0000000000000067 - 4.163336342344337e-17im, 1.0000000000000002 + 0.0im, 1.0000000000000058 + 1.0408340855860843e-17im, 1.000000000000008 - 6.071532165918825e-18im
4.2, 1.0000000000000109 + 1.5178830414797062e-18im, 1.0000000000000158 - 2.6020852139652106e-18im, 1.000000000000004 - 1.734723475976807e-17im, 1.000000000000009 + 8.673617379884035e-19im, 1.0000000000000182 - 2.0816681711721685e-17im, 1.0000000000000058 + 4.119968255444917e-18im, 1.0000000000000124 - 7.806255641895632e-18im, 0.9999999999999961 - 1.734723475976807e-18im, 1.0000000000000082 - 2.6020852139652106e-18im, 1.0000000000000147 + 3.122502256758253e-17im, 0.9999999999999991 - 1.0842021724855044e-18im, 1.0000000000000062 - 3.9898639947466563e-17im, 0.9999999999999998 - 6.938893903907228e-18im, 1.0000000000000056 + 1.0408340855860843e-17im, 1.0000000000000075 - 6.071532165918825e-18im
4.3, 1.0000000000000115 + 1.5178830414797062e-18im, 1.0000000000000158 - 2.168404344971009e-18im, 1.000000000000004 - 1.734723475976807e-17im, 1.000000000000009 + 0.0im, 1.0000000000000189 - 1.9949319973733282e-17im, 1.0000000000000056 + 3.903127820947816e-18im, 1.0000000000000122 - 8.673617379884035e-18im, 0.9999999999999957 - 1.734723475976807e-18im, 1.0000000000000075 - 3.469446951953614e-18im, 1.0000000000000153 + 3.2959746043559335e-17im, 1.0 - 1.1926223897340549e-18im, 1.0000000000000056 - 4.336808689942018e-17im, 0.9999999999999999 - 3.469446951953614e-18im, 1.0000000000000058 + 1.0625181290357943e-17im, 1.0000000000000075 - 6.071532165918825e-18im
4.4, 1.0000000000000109 + 1.5178830414797062e-18im, 1.0000000000000162 - 2.168404344971009e-18im, 1.0000000000000038 - 1.734723475976807e-17im, 1.00000000000001 + 0.0im, 1.0000000000000184 - 1.9949319973733282e-17im, 1.0000000000000053 + 4.336808689942018e-18im, 1.0000000000000118 - 8.673617379884035e-18im, 0.9999999999999958 - 1.734723475976807e-18im, 1.000000000000007 - 3.469446951953614e-18im, 1.0000000000000149 + 3.122502256758253e-17im, 1.0 - 1.1926223897340549e-18im, 1.000000000000005 - 4.163336342344337e-17im, 1.0000000000000002 + 0.0im, 1.0000000000000056 + 1.0625181290357943e-17im, 1.0000000000000078 - 6.071532165918825e-18im
4.5, 1.000000000000011 + 1.3010426069826053e-18im, 1.0000000000000162 - 2.168404344971009e-18im, 1.0000000000000038 - 1.5612511283791264e-17im, 1.0000000000000093 + 8.673617379884035e-19im, 1.000000000000018 - 1.9949319973733282e-17im, 1.0000000000000058 + 3.903127820947816e-18im, 1.0000000000000115 - 6.938893903907228e-18im, 0.9999999999999949 - 1.734723475976807e-18im, 1.000000000000007 - 2.6020852139652106e-18im, 1.0000000000000144 + 3.2959746043559335e-17im, 0.9999999999999988 - 9.75781955236954e-19im, 1.0000000000000053 - 4.163336342344337e-17im, 0.9999999999999994 - 3.469446951953614e-18im, 1.0000000000000067 + 1.0408340855860843e-17im, 1.0000000000000082 - 5.854691731421724e-18im
4.6, 1.000000000000011 + 1.5178830414797062e-18im, 1.0000000000000155 - 2.168404344971009e-18im, 1.0000000000000047 - 1.734723475976807e-17im, 1.0000000000000093 + 0.0im, 1.000000000000017 - 2.2551405187698492e-17im, 1.0000000000000064 + 3.903127820947816e-18im, 1.000000000000011 - 7.806255641895632e-18im, 0.9999999999999948 - 1.734723475976807e-18im, 1.000000000000007 - 1.734723475976807e-18im, 1.0000000000000142 + 3.122502256758253e-17im, 0.999999999999999 - 1.0842021724855044e-18im, 1.000000000000005 - 4.336808689942018e-17im, 0.9999999999999994 + 0.0im, 1.0000000000000067 + 1.0625181290357943e-17im, 1.0000000000000087 - 6.071532165918825e-18im
4.7, 1.0000000000000118 + 1.3010426069826053e-18im, 1.0000000000000147 - 1.734723475976807e-18im, 1.000000000000004 - 1.5612511283791264e-17im, 1.0000000000000095 + 8.673617379884035e-19im, 1.0000000000000175 - 2.0816681711721685e-17im, 1.0000000000000069 + 3.903127820947816e-18im, 1.0000000000000109 - 7.806255641895632e-18im, 0.9999999999999951 - 1.734723475976807e-18im, 1.0000000000000073 - 3.469446951953614e-18im, 1.0000000000000135 + 3.2959746043559335e-17im, 1.000000000000001 - 1.0842021724855044e-18im, 1.0000000000000049 - 4.163336342344337e-17im, 0.9999999999999996 - 3.469446951953614e-18im, 1.000000000000007 + 1.0625181290357943e-17im, 1.0000000000000087 - 6.071532165918825e-18im
4.8, 1.0000000000000124 + 1.3010426069826053e-18im, 1.000000000000016 - 2.168404344971009e-18im, 1.000000000000004 - 1.5612511283791264e-17im, 1.0000000000000095 - 8.673617379884035e-19im, 1.0000000000000178 - 1.9949319973733282e-17im, 1.0000000000000069 + 4.119968255444917e-18im, 1.0000000000000109 - 7.806255641895632e-18im, 0.9999999999999962 - 1.734723475976807e-18im, 1.000000000000008 - 2.6020852139652106e-18im, 1.0000000000000142 + 3.122502256758253e-17im, 1.0000000000000022 - 1.1926223897340549e-18im, 1.0000000000000056 - 4.336808689942018e-17im, 0.9999999999999992 + 0.0im, 1.0000000000000069 + 1.0625181290357943e-17im, 1.0000000000000084 - 5.854691731421724e-18im
4.9, 1.0000000000000122 + 1.5178830414797062e-18im, 1.000000000000018 - 2.168404344971009e-18im, 1.0000000000000049 - 1.5612511283791264e-17im, 1.0000000000000098 - 8.673617379884035e-19im, 1.0000000000000178 - 2.0816681711721685e-17im, 1.0000000000000069 + 4.336808689942018e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999966 - 1.734723475976807e-18im, 1.0000000000000089 - 1.734723475976807e-18im, 1.0000000000000144 + 3.2959746043559335e-17im, 1.0000000000000033 - 1.1926223897340549e-18im, 1.0000000000000058 - 4.336808689942018e-17im, 0.9999999999999989 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000073 - 6.071532165918825e-18im
5.0, 1.0000000000000109 + 1.734723475976807e-18im, 1.000000000000019 - 2.168404344971009e-18im, 1.0000000000000044 - 1.5612511283791264e-17im, 1.0000000000000102 + 0.0im, 1.000000000000018 - 1.9949319973733282e-17im, 1.000000000000007 + 3.903127820947816e-18im, 1.0000000000000115 - 8.673617379884035e-18im, 0.9999999999999964 - 8.673617379884035e-19im, 1.0000000000000082 - 3.469446951953614e-18im, 1.0000000000000144 + 3.2959746043559335e-17im, 1.0000000000000036 - 1.0842021724855044e-18im, 1.0000000000000053 - 4.163336342344337e-17im, 0.9999999999999988 - 3.469446951953614e-18im, 1.000000000000006 + 1.0625181290357943e-17im, 1.0000000000000087 - 6.071532165918825e-18im
5.1, 1.0000000000000109 + 1.734723475976807e-18im, 1.0000000000000202 - 2.168404344971009e-18im, 1.0000000000000047 - 1.5612511283791264e-17im, 1.00000000000001 + 8.673617379884035e-19im, 1.0000000000000175 - 2.0816681711721685e-17im, 1.0000000000000078 + 3.903127820947816e-18im, 1.000000000000011 - 6.938893903907228e-18im, 0.9999999999999963 - 1.734723475976807e-18im, 1.0000000000000082 - 2.6020852139652106e-18im, 1.0000000000000144 + 3.122502256758253e-17im, 1.0000000000000053 - 9.75781955236954e-19im, 1.0000000000000056 - 4.163336342344337e-17im, 0.9999999999999987 + 0.0im, 1.0000000000000062 + 1.0191500421363742e-17im, 1.0000000000000115 - 5.854691731421724e-18im
5.2, 1.0000000000000129 + 1.951563910473908e-18im, 1.0000000000000209 - 2.6020852139652106e-18im, 1.0000000000000044 - 1.734723475976807e-17im, 1.0000000000000098 + 0.0im, 1.0000000000000175 - 1.9949319973733282e-17im, 1.0000000000000075 + 3.903127820947816e-18im, 1.0000000000000113 - 6.938893903907228e-18im, 0.9999999999999962 - 1.734723475976807e-18im, 1.000000000000008 - 4.336808689942018e-18im, 1.0000000000000144 + 3.2959746043559335e-17im, 1.0000000000000056 - 1.0842021724855044e-18im, 1.0000000000000062 - 4.336808689942018e-17im, 0.9999999999999987 + 3.469446951953614e-18im, 1.000000000000006 + 1.0408340855860843e-17im, 1.0000000000000124 - 6.071532165918825e-18im
5.3, 1.0000000000000144 + 1.5178830414797062e-18im, 1.0000000000000213 - 2.168404344971009e-18im, 1.0000000000000047 - 1.5612511283791264e-17im, 1.0000000000000104 + 0.0im, 1.0000000000000173 - 2.0816681711721685e-17im, 1.0000000000000058 + 4.336808689942018e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999953 - 2.6020852139652106e-18im, 1.0000000000000087 - 1.734723475976807e-18im, 1.0000000000000147 + 3.122502256758253e-17im, 1.0000000000000038 - 1.0842021724855044e-18im, 1.0000000000000058 - 4.163336342344337e-17im, 0.9999999999999983 + 3.469446951953614e-18im, 1.0000000000000064 + 1.0625181290357943e-17im, 1.000000000000011 - 6.071532165918825e-18im
5.4, 1.0000000000000155 + 1.3010426069826053e-18im, 1.0000000000000202 - 2.6020852139652106e-18im, 1.0000000000000038 - 1.5612511283791264e-17im, 1.0000000000000098 + 0.0im, 1.000000000000018 - 2.0816681711721685e-17im, 1.0000000000000069 + 4.119968255444917e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999959 - 2.6020852139652106e-18im, 1.000000000000008 - 2.6020852139652106e-18im, 1.0000000000000147 + 3.122502256758253e-17im, 1.0000000000000024 - 1.0842021724855044e-18im, 1.000000000000006 - 4.163336342344337e-17im, 0.9999999999999982 - 3.469446951953614e-18im, 1.0000000000000078 + 1.0408340855860843e-17im, 1.0000000000000102 - 6.071532165918825e-18im
5.5, 1.0000000000000162 + 1.734723475976807e-18im, 1.0000000000000204 - 2.168404344971009e-18im, 1.0000000000000033 - 1.734723475976807e-17im, 1.0000000000000104 + 0.0im, 1.000000000000019 - 2.0816681711721685e-17im, 1.0000000000000089 + 4.336808689942018e-18im, 1.0000000000000115 - 8.673617379884035e-18im, 0.9999999999999951 - 1.734723475976807e-18im, 1.0000000000000093 - 2.6020852139652106e-18im, 1.0000000000000162 + 3.2959746043559335e-17im, 1.0000000000000013 - 1.0842021724855044e-18im, 1.000000000000006 - 3.9898639947466563e-17im, 0.9999999999999986 + 0.0im, 1.000000000000006 + 1.0191500421363742e-17im, 1.0000000000000095 - 5.854691731421724e-18im
5.6, 1.0000000000000164 + 1.5178830414797062e-18im, 1.0000000000000224 - 2.6020852139652106e-18im, 1.0000000000000044 - 1.5612511283791264e-17im, 1.000000000000009 + 8.673617379884035e-19im, 1.0000000000000175 - 1.9081958235744878e-17im, 1.0000000000000104 + 4.336808689942018e-18im, 1.000000000000011 - 7.806255641895632e-18im, 0.9999999999999964 - 2.6020852139652106e-18im, 1.0000000000000098 - 8.673617379884035e-19im, 1.0000000000000164 + 3.2959746043559335e-17im, 1.0000000000000007 - 1.0842021724855044e-18im, 1.000000000000006 - 4.163336342344337e-17im, 0.9999999999999986 - 3.469446951953614e-18im, 1.0000000000000047 + 1.0408340855860843e-17im, 1.0000000000000093 - 6.288372600415926e-18im
5.7, 1.0000000000000169 + 1.734723475976807e-18im, 1.000000000000024 - 2.6020852139652106e-18im, 1.0000000000000033 - 1.734723475976807e-17im, 1.0000000000000078 + 8.673617379884035e-19im, 1.0000000000000158 - 2.168404344971009e-17im, 1.0000000000000115 + 4.336808689942018e-18im, 1.000000000000011 - 8.673617379884035e-18im, 0.9999999999999959 - 2.6020852139652106e-18im, 1.000000000000007 - 4.336808689942018e-18im, 1.000000000000014 + 3.469446951953614e-17im, 1.0000000000000002 - 9.75781955236954e-19im, 1.000000000000006 - 4.163336342344337e-17im, 0.9999999999999979 + 0.0im, 1.0000000000000033 + 1.0842021724855044e-17im, 1.0000000000000089 - 5.854691731421724e-18im
5.8, 1.0000000000000182 + 1.5178830414797062e-18im, 1.000000000000025 - 1.734723475976807e-18im, 1.0000000000000018 - 1.734723475976807e-17im, 1.00000000000001 + 0.0im, 1.0000000000000149 - 1.9949319973733282e-17im, 1.0000000000000122 + 4.336808689942018e-18im, 1.0000000000000124 - 7.806255641895632e-18im, 0.9999999999999937 - 1.734723475976807e-18im, 1.0000000000000047 - 3.469446951953614e-18im, 1.0000000000000129 + 3.122502256758253e-17im, 0.9999999999999999 - 1.1926223897340549e-18im, 1.0000000000000062 - 3.9898639947466563e-17im, 0.9999999999999974 - 3.469446951953614e-18im, 1.0000000000000013 + 1.0625181290357943e-17im, 1.0000000000000087 - 6.071532165918825e-18im
5.9, 1.0000000000000173 + 1.5178830414797062e-18im, 1.0000000000000258 - 2.168404344971009e-18im, 1.0000000000000004 - 1.734723475976807e-17im, 1.0000000000000135 + 8.673617379884035e-19im, 1.0000000000000155 - 1.9949319973733282e-17im, 1.0000000000000127 + 4.119968255444917e-18im, 1.000000000000011 - 7.806255641895632e-18im, 0.9999999999999938 - 2.6020852139652106e-18im, 1.0000000000000053 - 2.6020852139652106e-18im, 1.0000000000000118 + 3.2959746043559335e-17im, 0.9999999999999997 - 1.0842021724855044e-18im, 1.000000000000007 - 4.163336342344337e-17im, 1.0000000000000002 + 0.0im, 1.0000000000000016 + 1.0191500421363742e-17im, 1.0000000000000087 - 6.071532165918825e-18im
6.0, 1.0000000000000153 + 1.734723475976807e-18im, 1.0000000000000264 - 2.168404344971009e-18im, 0.9999999999999984 - 1.5612511283791264e-17im, 1.0000000000000162 + 0.0im, 1.0000000000000135 - 2.168404344971009e-17im, 1.000000000000013 + 4.119968255444917e-18im, 1.0000000000000098 - 6.938893903907228e-18im, 0.9999999999999944 - 8.673617379884035e-19im, 1.0000000000000062 - 3.469446951953614e-18im, 1.000000000000011 + 3.122502256758253e-17im, 0.9999999999999997 - 1.0842021724855044e-18im, 1.0000000000000049 - 4.336808689942018e-17im, 1.0000000000000016 - 3.469446951953614e-18im, 1.000000000000003 + 1.0191500421363742e-17im, 1.0000000000000087 - 6.071532165918825e-18im
6.1, 1.0000000000000142 + 1.734723475976807e-18im, 1.0000000000000266 - 2.168404344971009e-18im, 0.9999999999999982 - 1.5612511283791264e-17im, 1.0000000000000178 + 0.0im, 1.0000000000000113 - 2.0816681711721685e-17im, 1.000000000000013 + 4.119968255444917e-18im, 1.0000000000000102 - 8.673617379884035e-18im, 0.9999999999999948 - 1.734723475976807e-18im, 1.000000000000007 - 2.6020852139652106e-18im, 1.0000000000000098 + 3.2959746043559335e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.000000000000004 - 4.336808689942018e-17im, 1.000000000000001 + 0.0im, 1.0000000000000042 + 1.0408340855860843e-17im, 1.0000000000000084 - 6.071532165918825e-18im
6.2, 1.0000000000000133 + 1.734723475976807e-18im, 1.0000000000000269 - 2.168404344971009e-18im, 1.0 - 1.5612511283791264e-17im, 1.0000000000000187 + 0.0im, 1.00000000000001 - 2.0816681711721685e-17im, 1.0000000000000135 + 3.903127820947816e-18im, 1.0000000000000107 - 7.806255641895632e-18im, 0.999999999999995 - 1.734723475976807e-18im, 1.0000000000000073 - 3.469446951953614e-18im, 1.0000000000000089 + 3.469446951953614e-17im, 0.9999999999999994 - 1.1926223897340549e-18im, 1.0000000000000047 - 4.336808689942018e-17im, 1.0000000000000024 + 0.0im, 1.0000000000000049 + 1.0408340855860843e-17im, 1.0000000000000084 - 6.071532165918825e-18im
6.3, 1.0000000000000129 + 1.3010426069826053e-18im, 1.0000000000000269 - 2.168404344971009e-18im, 1.000000000000001 - 1.734723475976807e-17im, 1.0000000000000195 + 0.0im, 1.0000000000000089 - 2.0816681711721685e-17im, 1.0000000000000133 + 4.553649124439119e-18im, 1.0000000000000109 - 6.938893903907228e-18im, 0.9999999999999952 - 8.673617379884035e-19im, 1.0000000000000078 - 2.6020852139652106e-18im, 1.0000000000000104 + 3.122502256758253e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000049 - 4.336808689942018e-17im, 1.0000000000000049 - 3.469446951953614e-18im, 1.0000000000000056 + 1.0408340855860843e-17im, 1.0000000000000084 - 6.071532165918825e-18im
6.4, 1.0000000000000124 + 1.3010426069826053e-18im, 1.000000000000027 - 2.6020852139652106e-18im, 1.0000000000000018 - 1.5612511283791264e-17im, 1.00000000000002 + 0.0im, 1.0000000000000084 - 2.0816681711721685e-17im, 1.0000000000000122 + 4.336808689942018e-18im, 1.000000000000011 - 6.938893903907228e-18im, 0.9999999999999953 - 2.6020852139652106e-18im, 1.000000000000008 - 3.469446951953614e-18im, 1.0000000000000118 + 3.122502256758253e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000053 - 4.336808689942018e-17im, 1.0000000000000067 + 0.0im, 1.000000000000006 + 1.0191500421363742e-17im, 1.0000000000000084 - 6.071532165918825e-18im
6.5, 1.0000000000000122 + 1.5178830414797062e-18im, 1.000000000000027 - 2.6020852139652106e-18im, 1.0000000000000024 - 1.5612511283791264e-17im, 1.0000000000000202 + 8.673617379884035e-19im, 1.0000000000000078 - 1.9949319973733282e-17im, 1.0000000000000122 + 4.119968255444917e-18im, 1.000000000000011 - 8.673617379884035e-18im, 0.9999999999999954 - 1.734723475976807e-18im, 1.000000000000008 - 2.6020852139652106e-18im, 1.0000000000000127 + 3.122502256758253e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000056 - 4.336808689942018e-17im, 1.0000000000000075 - 3.469446951953614e-18im, 1.0000000000000062 + 1.0408340855860843e-17im, 1.0000000000000084 - 5.854691731421724e-18im
6.6, 1.000000000000012 + 1.3010426069826053e-18im, 1.000000000000027 - 2.6020852139652106e-18im, 1.0000000000000027 - 1.734723475976807e-17im, 1.0000000000000204 + 0.0im, 1.0000000000000075 - 2.168404344971009e-17im, 1.0000000000000142 + 4.336808689942018e-18im, 1.0000000000000113 - 6.938893903907228e-18im, 0.9999999999999954 - 1.734723475976807e-18im, 1.0000000000000082 - 3.469446951953614e-18im, 1.0000000000000135 + 2.949029909160572e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000056 - 3.9898639947466563e-17im, 1.0000000000000082 + 0.0im, 1.000000000000006 + 1.0625181290357943e-17im, 1.0000000000000084 - 5.854691731421724e-18im
6.7, 1.000000000000012 + 1.5178830414797062e-18im, 1.000000000000027 - 2.168404344971009e-18im, 1.0000000000000029 - 1.734723475976807e-17im, 1.0000000000000207 + 0.0im, 1.0000000000000073 - 2.0816681711721685e-17im, 1.0000000000000158 + 4.119968255444917e-18im, 1.000000000000011 - 7.806255641895632e-18im, 0.9999999999999956 - 8.673617379884035e-19im, 1.0000000000000082 - 3.469446951953614e-18im, 1.000000000000014 + 3.2959746043559335e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000058 - 4.163336342344337e-17im, 1.0000000000000089 + 0.0im, 1.0000000000000062 + 1.0625181290357943e-17im, 1.0000000000000084 - 5.854691731421724e-18im
6.8, 1.0000000000000118 + 1.734723475976807e-18im, 1.0000000000000273 - 2.168404344971009e-18im, 1.000000000000003 - 1.734723475976807e-17im, 1.0000000000000207 + 8.673617379884035e-19im, 1.0000000000000073 - 2.0816681711721685e-17im, 1.0000000000000167 + 4.336808689942018e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999953 - 2.6020852139652106e-18im, 1.0000000000000084 - 2.6020852139652106e-18im, 1.0000000000000144 + 3.122502256758253e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000056 - 4.336808689942018e-17im, 1.000000000000009 + 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000084 - 5.854691731421724e-18im
6.9, 1.0000000000000118 + 1.734723475976807e-18im, 1.0000000000000273 - 2.168404344971009e-18im, 1.0000000000000033 - 1.734723475976807e-17im, 1.0000000000000209 + 1.734723475976807e-18im, 1.0000000000000073 - 1.9949319973733282e-17im, 1.0000000000000173 + 4.336808689942018e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999954 - 2.6020852139652106e-18im, 1.0000000000000084 - 2.6020852139652106e-18im, 1.0000000000000147 + 3.122502256758253e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000058 - 4.163336342344337e-17im, 1.0000000000000093 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000084 - 5.854691731421724e-18im
7.0, 1.0000000000000118 + 1.5178830414797062e-18im, 1.0000000000000273 - 2.6020852139652106e-18im, 1.0000000000000033 - 1.3877787807814457e-17im, 1.0000000000000209 + 8.673617379884035e-19im, 1.000000000000007 - 2.0816681711721685e-17im, 1.000000000000018 + 3.903127820947816e-18im, 1.000000000000011 - 8.673617379884035e-18im, 0.9999999999999954 - 2.6020852139652106e-18im, 1.0000000000000082 - 3.469446951953614e-18im, 1.0000000000000147 + 3.2959746043559335e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000056 - 4.336808689942018e-17im, 1.0000000000000095 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000084 - 5.854691731421724e-18im
7.1, 1.0000000000000118 + 1.3010426069826053e-18im, 1.0000000000000273 - 2.168404344971009e-18im, 1.0000000000000033 - 1.3877787807814457e-17im, 1.0000000000000209 + 8.673617379884035e-19im, 1.000000000000007 - 2.168404344971009e-17im, 1.0000000000000182 + 4.119968255444917e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999954 - 2.6020852139652106e-18im, 1.0000000000000082 - 4.336808689942018e-18im, 1.0000000000000149 + 3.122502256758253e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000056 - 4.336808689942018e-17im, 1.0000000000000095 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000084 - 5.854691731421724e-18im
7.2, 1.0000000000000118 + 1.3010426069826053e-18im, 1.0000000000000273 - 2.168404344971009e-18im, 1.0000000000000033 - 1.3877787807814457e-17im, 1.0000000000000209 + 8.673617379884035e-19im, 1.000000000000007 - 2.0816681711721685e-17im, 1.0000000000000184 + 3.903127820947816e-18im, 1.0000000000000113 - 6.938893903907228e-18im, 0.9999999999999954 - 2.6020852139652106e-18im, 1.0000000000000084 - 1.734723475976807e-18im, 1.0000000000000149 + 3.122502256758253e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000058 - 4.163336342344337e-17im, 1.0000000000000095 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000084 - 5.854691731421724e-18im
7.3, 1.0000000000000118 + 1.3010426069826053e-18im, 1.0000000000000273 - 2.168404344971009e-18im, 1.0000000000000036 - 1.5612511283791264e-17im, 1.0000000000000209 + 8.673617379884035e-19im, 1.000000000000007 - 2.0816681711721685e-17im, 1.0000000000000184 + 4.336808689942018e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999954 - 2.6020852139652106e-18im, 1.0000000000000084 - 1.734723475976807e-18im, 1.0000000000000149 + 3.2959746043559335e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000058 - 4.163336342344337e-17im, 1.0000000000000095 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000084 - 6.071532165918825e-18im
7.4, 1.0000000000000118 + 1.5178830414797062e-18im, 1.0000000000000273 - 2.168404344971009e-18im, 1.0000000000000036 - 1.5612511283791264e-17im, 1.0000000000000209 + 0.0im, 1.000000000000007 - 1.9949319973733282e-17im, 1.0000000000000187 + 3.903127820947816e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999954 - 2.6020852139652106e-18im, 1.0000000000000084 - 2.6020852139652106e-18im, 1.0000000000000149 + 3.2959746043559335e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000058 - 4.336808689942018e-17im, 1.0000000000000098 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0625181290357943e-17im, 1.0000000000000084 - 5.854691731421724e-18im
7.5, 1.0000000000000118 + 1.3010426069826053e-18im, 1.0000000000000273 - 2.168404344971009e-18im, 1.0000000000000036 - 1.3877787807814457e-17im, 1.0000000000000209 + 8.673617379884035e-19im, 1.000000000000007 - 1.9949319973733282e-17im, 1.0000000000000187 + 4.119968255444917e-18im, 1.0000000000000113 - 7.806255641895632e-18im, 0.9999999999999954 - 2.6020852139652106e-18im, 1.0000000000000084 - 2.6020852139652106e-18im, 1.0000000000000149 + 3.122502256758253e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 1.0000000000000058 - 4.336808689942018e-17im, 1.0000000000000098 - 3.469446951953614e-18im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.0000000000000084 - 5.854691731421724e-18im
