flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM1R15, dM1R16, dM1R17, dM1R18, dM1R19, dM(mass_num)R20
5.3, 0.9999999999999954 - 7.806255641895632e-18im, 1.000000000000007 + 2.2551405187698492e-17im, 0.9999999999999901 + 8.673617379884035e-19im, 0.9999999999999406 - 6.938893903907228e-18im, 1.000000000000016 - 1.0408340855860843e-17im, 1.0000000000000016 - 8.673617379884035e-19im, 1.000000000000003 - 1.9081958235744878e-17im, 0.999999999999983 - 4.9873299934333204e-18im, 0.9999999999999476 + 3.469446951953614e-18im, 0.9999999999999737 - 4.336808689942018e-18im, 0.9999999999999936 + 3.469446951953614e-18im, 1.000000000000021 + 3.469446951953614e-17im, 0.9999999999999916 + 7.37257477290143e-18im, 0.9999999999999724 + 8.673617379884035e-18im, 1.0000000000000044 - 2.6020852139652106e-18im, 0.9999999999999942 - 1.734723475976807e-17im, 1.0000000000000082 - 1.214306433183765e-17im, 0.9999999999999761 - 2.0599841277224584e-18im, 1.000000000000005 - 1.734723475976807e-18im, 0.9999999999999168 - 9.540979117872439e-18im
5.4, 0.9999999999999969 - 8.239936510889834e-18im, 1.0000000000000093 + 2.2551405187698492e-17im, 0.9999999999999906 + 6.505213034913027e-19im, 0.9999999999999405 - 5.204170427930421e-18im, 1.0000000000000162 - 1.0408340855860843e-17im, 1.000000000000002 - 8.673617379884035e-19im, 1.0000000000000047 - 2.42861286636753e-17im, 0.9999999999999829 - 5.421010862427522e-18im, 0.9999999999999478 + 8.673617379884035e-19im, 0.999999999999971 - 6.071532165918825e-18im, 0.9999999999999959 + 7.806255641895632e-18im, 1.0000000000000235 + 2.949029909160572e-17im, 0.9999999999999907 + 8.239936510889834e-18im, 0.999999999999972 + 6.938893903907228e-18im, 1.0000000000000073 - 2.8189256484623115e-18im, 0.9999999999999922 - 1.734723475976807e-17im, 1.000000000000009 - 1.0408340855860843e-17im, 0.9999999999999767 - 1.9786689647860456e-18im, 1.000000000000003 + 1.734723475976807e-18im, 0.9999999999999148 - 1.214306433183765e-17im
5.5, 1.0000000000000007 - 9.974659986866641e-18im, 1.0000000000000113 + 3.469446951953614e-17im, 0.999999999999991 + 4.336808689942018e-19im, 0.9999999999999374 - 3.469446951953614e-18im, 1.000000000000016 - 1.9081958235744878e-17im, 1.0000000000000058 - 1.3010426069826053e-18im, 1.0000000000000062 - 2.2551405187698492e-17im, 0.9999999999999823 - 5.854691731421724e-18im, 0.9999999999999439 + 1.734723475976807e-18im, 0.9999999999999689 - 4.336808689942018e-18im, 0.9999999999999952 + 7.806255641895632e-18im, 1.0000000000000229 + 2.7755575615628914e-17im, 0.9999999999999896 + 7.37257477290143e-18im, 0.9999999999999701 + 6.071532165918825e-18im, 1.0000000000000067 - 2.168404344971009e-18im, 0.9999999999999895 - 1.5612511283791264e-17im, 1.0000000000000115 - 1.214306433183765e-17im, 0.9999999999999762 - 1.9244588561617704e-18im, 1.000000000000001 + 0.0im, 0.9999999999999146 - 1.474514954580286e-17im
5.6, 1.0000000000000038 - 9.107298248878237e-18im, 1.00000000000001 + 3.642919299551295e-17im, 0.9999999999999918 + 1.3010426069826053e-18im, 0.9999999999999356 - 1.734723475976807e-18im, 1.0000000000000153 - 2.2551405187698492e-17im, 1.0000000000000053 - 8.673617379884035e-19im, 1.000000000000009 - 2.42861286636753e-17im, 0.9999999999999827 - 5.9631119486702744e-18im, 0.9999999999999422 + 4.336808689942018e-18im, 0.9999999999999688 - 5.204170427930421e-18im, 0.9999999999999907 + 7.806255641895632e-18im, 1.0000000000000198 + 2.949029909160572e-17im, 0.9999999999999889 + 6.938893903907228e-18im, 0.9999999999999702 + 5.204170427930421e-18im, 1.0000000000000053 - 1.5178830414797062e-18im, 0.9999999999999889 - 1.3877787807814457e-17im, 1.000000000000013 - 1.3877787807814457e-17im, 0.9999999999999768 - 2.0599841277224584e-18im, 1.0000000000000018 - 4.336808689942018e-18im, 0.999999999999913 - 2.0816681711721685e-17im
5.7, 1.0000000000000075 - 1.0842021724855044e-17im, 1.0000000000000118 + 3.2959746043559335e-17im, 0.9999999999999925 + 1.734723475976807e-18im, 0.9999999999999356 + 0.0im, 1.0000000000000133 - 2.0816681711721685e-17im, 1.0000000000000069 - 1.734723475976807e-18im, 1.0000000000000122 - 2.6020852139652106e-17im, 0.9999999999999817 - 6.071532165918825e-18im, 0.9999999999999365 + 5.204170427930421e-18im, 0.9999999999999676 - 5.204170427930421e-18im, 0.9999999999999906 + 4.336808689942018e-18im, 1.000000000000019 + 3.122502256758253e-17im, 0.999999999999989 + 6.938893903907228e-18im, 0.99999999999997 + 5.204170427930421e-18im, 1.0000000000000024 - 1.734723475976807e-18im, 0.9999999999999857 - 1.0408340855860843e-17im, 1.000000000000016 - 1.474514954580286e-17im, 0.9999999999999786 - 1.7889335846010823e-18im, 1.0000000000000022 + 1.734723475976807e-18im, 0.9999999999999104 - 1.9081958235744878e-17im
5.8, 1.00000000000001 - 1.0408340855860843e-17im, 1.0000000000000127 + 3.469446951953614e-17im, 0.9999999999999928 + 1.734723475976807e-18im, 0.9999999999999347 - 8.673617379884035e-19im, 1.000000000000014 - 3.122502256758253e-17im, 1.000000000000007 + 0.0im, 1.0000000000000142 - 3.122502256758253e-17im, 0.9999999999999818 - 6.179952383167375e-18im, 0.9999999999999376 + 6.938893903907228e-18im, 0.9999999999999651 - 6.071532165918825e-18im, 0.9999999999999915 + 3.469446951953614e-18im, 1.0000000000000207 + 3.642919299551295e-17im, 0.9999999999999907 + 6.071532165918825e-18im, 0.9999999999999704 + 8.673617379884035e-18im, 1.0 - 1.0842021724855044e-18im, 0.9999999999999828 - 1.0408340855860843e-17im, 1.000000000000019 - 1.3010426069826053e-17im, 0.9999999999999781 - 1.951563910473908e-18im, 1.000000000000002 + 3.469446951953614e-18im, 0.9999999999999092 - 1.9081958235744878e-17im
5.9, 1.0000000000000124 - 1.1275702593849246e-17im, 1.0000000000000124 + 3.8163916471489756e-17im, 0.9999999999999934 + 6.505213034913027e-19im, 0.9999999999999347 - 2.6020852139652106e-18im, 1.0000000000000118 - 2.949029909160572e-17im, 1.000000000000007 + 8.673617379884035e-19im, 1.0000000000000153 - 3.469446951953614e-17im, 0.9999999999999791 - 5.854691731421724e-18im, 0.9999999999999352 + 8.673617379884035e-18im, 0.9999999999999626 - 9.540979117872439e-18im, 0.9999999999999916 + 4.336808689942018e-18im, 1.000000000000024 + 3.9898639947466563e-17im, 0.9999999999999923 + 6.071532165918825e-18im, 0.999999999999971 + 5.204170427930421e-18im, 0.9999999999999989 - 1.3010426069826053e-18im, 0.9999999999999829 - 1.0408340855860843e-17im, 1.0000000000000209 - 1.0408340855860843e-17im, 0.9999999999999765 - 1.8431436932253575e-18im, 1.0000000000000009 + 5.204170427930421e-18im, 0.9999999999999085 - 2.168404344971009e-17im
6.0, 1.0000000000000138 - 1.1709383462843448e-17im, 1.0000000000000124 + 3.122502256758253e-17im, 0.9999999999999931 + 2.168404344971009e-19im, 0.9999999999999339 - 1.734723475976807e-18im, 1.0000000000000102 - 2.949029909160572e-17im, 1.0000000000000067 - 4.336808689942018e-19im, 1.0000000000000175 - 3.122502256758253e-17im, 0.9999999999999809 - 5.637851296924623e-18im, 0.999999999999932 + 5.204170427930421e-18im, 0.9999999999999635 - 1.214306433183765e-17im, 0.9999999999999927 + 5.204170427930421e-18im, 1.0000000000000249 + 3.642919299551295e-17im, 0.9999999999999906 + 6.071532165918825e-18im, 0.9999999999999695 + 4.336808689942018e-18im, 0.999999999999998 - 1.5178830414797062e-18im, 0.9999999999999841 - 1.214306433183765e-17im, 1.000000000000023 - 7.806255641895632e-18im, 0.9999999999999769 - 1.8973538018496328e-18im, 1.0000000000000016 + 5.204170427930421e-18im, 0.9999999999999049 - 2.3418766925686896e-17im
6.1, 1.0000000000000144 - 1.1709383462843448e-17im, 1.000000000000013 + 3.2959746043559335e-17im, 0.9999999999999944 + 1.3010426069826053e-18im, 0.9999999999999335 + 0.0im, 1.0000000000000107 - 3.122502256758253e-17im, 1.0000000000000056 - 4.336808689942018e-19im, 1.0000000000000173 - 3.2959746043559335e-17im, 0.9999999999999822 - 5.7462715141731735e-18im, 0.9999999999999295 + 4.336808689942018e-18im, 0.9999999999999605 - 1.214306433183765e-17im, 0.9999999999999933 + 3.469446951953614e-18im, 1.0000000000000278 + 3.2959746043559335e-17im, 0.9999999999999918 + 8.239936510889834e-18im, 0.9999999999999688 + 8.673617379884035e-19im, 0.9999999999999973 - 1.0842021724855044e-18im, 0.9999999999999838 - 1.0408340855860843e-17im, 1.0000000000000262 - 6.071532165918825e-18im, 0.9999999999999759 - 1.5178830414797062e-18im, 1.0000000000000024 + 4.336808689942018e-18im, 0.9999999999999023 - 2.3418766925686896e-17im
6.2, 1.0000000000000147 - 1.214306433183765e-17im, 1.0000000000000149 + 3.2959746043559335e-17im, 0.999999999999995 + 6.505213034913027e-19im, 0.9999999999999316 + 8.673617379884035e-19im, 1.0000000000000069 - 2.7755575615628914e-17im, 1.0000000000000049 - 1.734723475976807e-18im, 1.0000000000000149 - 3.642919299551295e-17im, 0.9999999999999805 - 5.204170427930421e-18im, 0.9999999999999308 + 5.204170427930421e-18im, 0.9999999999999599 - 1.3877787807814457e-17im, 0.9999999999999907 + 4.336808689942018e-18im, 1.000000000000028 + 3.9898639947466563e-17im, 0.9999999999999942 + 9.540979117872439e-18im, 0.9999999999999686 + 4.336808689942018e-18im, 0.9999999999999956 - 6.505213034913027e-19im, 0.999999999999985 - 1.0408340855860843e-17im, 1.0000000000000266 - 6.938893903907228e-18im, 0.999999999999977 - 1.4094628242311558e-18im, 1.0000000000000013 + 5.204170427930421e-18im, 0.9999999999999 - 2.5153490401663703e-17im
6.3, 1.0000000000000129 - 1.1709383462843448e-17im, 1.0000000000000167 + 3.122502256758253e-17im, 0.9999999999999957 + 1.3010426069826053e-18im, 0.99999999999993 + 2.6020852139652106e-18im, 1.0000000000000038 - 2.7755575615628914e-17im, 1.0000000000000042 - 1.734723475976807e-18im, 1.0000000000000149 - 4.683753385137379e-17im, 0.9999999999999792 - 5.204170427930421e-18im, 0.9999999999999278 + 3.469446951953614e-18im, 0.9999999999999577 - 1.3877787807814457e-17im, 0.9999999999999881 + 7.806255641895632e-18im, 1.0000000000000284 + 4.336808689942018e-17im, 0.9999999999999956 + 8.239936510889834e-18im, 0.9999999999999671 + 6.071532165918825e-18im, 0.9999999999999959 - 8.673617379884035e-19im, 0.9999999999999846 - 8.673617379884035e-18im, 1.0000000000000289 - 3.469446951953614e-18im, 0.9999999999999776 - 1.4094628242311558e-18im, 1.0000000000000036 + 4.336808689942018e-18im, 0.999999999999899 - 2.42861286636753e-17im
6.4, 1.0000000000000115 - 1.0842021724855044e-17im, 1.0000000000000155 + 2.949029909160572e-17im, 0.9999999999999947 + 1.3010426069826053e-18im, 0.9999999999999274 + 8.673617379884035e-19im, 1.0000000000000013 - 3.2959746043559335e-17im, 1.000000000000005 - 2.168404344971009e-18im, 1.000000000000015 - 4.163336342344337e-17im, 0.9999999999999797 - 5.5294310796760726e-18im, 0.9999999999999284 + 1.734723475976807e-18im, 0.9999999999999555 - 1.5612511283791264e-17im, 0.9999999999999842 + 8.673617379884035e-18im, 1.0000000000000293 + 4.85722573273506e-17im, 0.999999999999997 + 7.37257477290143e-18im, 0.9999999999999661 + 6.938893903907228e-18im, 0.9999999999999957 + 0.0im, 0.9999999999999852 - 8.673617379884035e-18im, 1.0000000000000302 - 4.336808689942018e-18im, 0.9999999999999762 - 1.4094628242311558e-18im, 1.0000000000000038 + 5.204170427930421e-18im, 0.999999999999897 - 2.168404344971009e-17im
6.5, 1.0000000000000113 - 1.1709383462843448e-17im, 1.0000000000000155 + 2.949029909160572e-17im, 0.9999999999999947 + 1.734723475976807e-18im, 0.9999999999999254 - 8.673617379884035e-19im, 1.0000000000000016 - 2.949029909160572e-17im, 1.0000000000000038 - 2.6020852139652106e-18im, 1.0000000000000155 - 4.5102810375396984e-17im, 0.9999999999999802 - 5.312590645178972e-18im, 0.9999999999999286 - 1.734723475976807e-18im, 0.9999999999999535 - 1.3877787807814457e-17im, 0.9999999999999806 + 1.0408340855860843e-17im, 1.0000000000000289 + 4.336808689942018e-17im, 0.9999999999999983 + 6.938893903907228e-18im, 0.9999999999999664 + 9.540979117872439e-18im, 0.9999999999999964 - 6.505213034913027e-19im, 0.9999999999999858 - 8.673617379884035e-18im, 1.000000000000029 - 4.336808689942018e-18im, 0.9999999999999749 - 1.5178830414797062e-18im, 1.0000000000000024 + 5.204170427930421e-18im, 0.9999999999998973 - 2.0816681711721685e-17im
6.6, 1.0000000000000078 - 1.0408340855860843e-17im, 1.0000000000000158 + 2.6020852139652106e-17im, 0.9999999999999963 + 1.3010426069826053e-18im, 0.9999999999999272 + 8.673617379884035e-19im, 0.999999999999999 - 3.122502256758253e-17im, 1.0000000000000036 - 3.0357660829594124e-18im, 1.0000000000000155 - 4.5102810375396984e-17im, 0.9999999999999801 - 5.312590645178972e-18im, 0.9999999999999261 - 1.734723475976807e-18im, 0.9999999999999535 - 1.3010426069826053e-17im, 0.9999999999999818 + 1.0408340855860843e-17im, 1.0000000000000289 + 4.163336342344337e-17im, 0.9999999999999978 + 7.806255641895632e-18im, 0.9999999999999666 + 1.0408340855860843e-17im, 0.9999999999999982 - 1.5178830414797062e-18im, 0.9999999999999891 - 1.0408340855860843e-17im, 1.0000000000000322 - 4.336808689942018e-18im, 0.9999999999999747 - 1.6263032587282567e-18im, 1.000000000000001 + 6.938893903907228e-18im, 0.9999999999998949 - 2.168404344971009e-17im
6.7, 1.0000000000000095 - 1.0408340855860843e-17im, 1.0000000000000144 + 2.2551405187698492e-17im, 0.9999999999999971 + 6.505213034913027e-19im, 0.9999999999999281 + 8.673617379884035e-19im, 0.9999999999999971 - 3.122502256758253e-17im, 1.0000000000000062 - 3.469446951953614e-18im, 1.0000000000000153 - 3.9898639947466563e-17im, 0.9999999999999809 - 5.637851296924623e-18im, 0.9999999999999263 - 3.469446951953614e-18im, 0.99999999999995 - 1.214306433183765e-17im, 0.9999999999999798 + 9.540979117872439e-18im, 1.0000000000000289 + 4.336808689942018e-17im, 0.9999999999999976 + 9.974659986866641e-18im, 0.999999999999966 + 6.938893903907228e-18im, 0.999999999999996 - 2.3852447794681098e-18im, 0.9999999999999876 - 1.0408340855860843e-17im, 1.0000000000000346 - 6.938893903907228e-18im, 0.9999999999999754 - 2.0057740190981832e-18im, 0.9999999999999998 + 4.336808689942018e-18im, 0.9999999999998964 - 2.3418766925686896e-17im
6.8, 1.0000000000000087 - 9.540979117872439e-18im, 1.0000000000000175 + 2.7755575615628914e-17im, 0.9999999999999976 + 1.734723475976807e-18im, 0.9999999999999288 + 0.0im, 0.9999999999999937 - 2.7755575615628914e-17im, 1.000000000000007 - 3.0357660829594124e-18im, 1.0000000000000147 - 4.683753385137379e-17im, 0.9999999999999812 - 5.5294310796760726e-18im, 0.9999999999999252 - 4.336808689942018e-18im, 0.9999999999999483 - 1.3877787807814457e-17im, 0.9999999999999779 + 6.938893903907228e-18im, 1.000000000000028 + 4.163336342344337e-17im, 0.9999999999999967 + 1.0408340855860843e-17im, 0.9999999999999643 + 5.204170427930421e-18im, 0.9999999999999954 - 2.168404344971009e-18im, 0.9999999999999907 - 1.0408340855860843e-17im, 1.0000000000000344 - 8.673617379884035e-18im, 0.9999999999999722 - 2.168404344971009e-18im, 0.999999999999998 + 3.469446951953614e-18im, 0.9999999999998955 - 2.42861286636753e-17im
6.9, 1.000000000000007 - 1.214306433183765e-17im, 1.0000000000000173 + 2.7755575615628914e-17im, 0.9999999999999964 + 8.673617379884035e-19im, 0.9999999999999302 + 2.6020852139652106e-18im, 0.9999999999999931 - 2.7755575615628914e-17im, 1.0000000000000082 - 3.0357660829594124e-18im, 1.0000000000000135 - 5.0306980803327406e-17im, 0.9999999999999802 - 5.7462715141731735e-18im, 0.9999999999999265 - 6.938893903907228e-18im, 0.9999999999999459 - 1.6479873021779667e-17im, 0.9999999999999767 + 8.673617379884035e-18im, 1.0000000000000269 + 3.9898639947466563e-17im, 0.9999999999999952 + 1.1709383462843448e-17im, 0.9999999999999645 + 6.938893903907228e-18im, 0.9999999999999962 - 1.734723475976807e-18im, 0.9999999999999926 - 1.3877787807814457e-17im, 1.0000000000000349 - 8.673617379884035e-18im, 0.999999999999972 - 2.222614453595284e-18im, 0.9999999999999941 + 4.336808689942018e-18im, 0.9999999999998938 - 2.6020852139652106e-17im
7.0, 1.0000000000000058 - 1.0842021724855044e-17im, 1.0000000000000173 + 2.6020852139652106e-17im, 0.9999999999999946 + 1.0842021724855044e-18im, 0.9999999999999304 + 8.673617379884035e-19im, 0.999999999999986 - 3.2959746043559335e-17im, 1.000000000000009 - 3.469446951953614e-18im, 1.0000000000000142 - 4.336808689942018e-17im, 0.9999999999999799 - 5.637851296924623e-18im, 0.9999999999999262 - 9.540979117872439e-18im, 0.9999999999999456 - 1.5612511283791264e-17im, 0.9999999999999734 + 9.540979117872439e-18im, 1.0000000000000275 + 3.642919299551295e-17im, 0.9999999999999958 + 1.0842021724855044e-17im, 0.9999999999999638 + 7.806255641895632e-18im, 0.9999999999999961 - 2.8189256484623115e-18im, 0.999999999999993 - 1.3877787807814457e-17im, 1.0000000000000349 - 8.673617379884035e-18im, 0.9999999999999734 - 2.168404344971009e-18im, 0.9999999999999931 + 2.6020852139652106e-18im, 0.9999999999998925 - 2.5153490401663703e-17im
7.1, 1.0000000000000027 - 9.540979117872439e-18im, 1.0000000000000162 + 3.122502256758253e-17im, 0.9999999999999966 + 2.168404344971009e-19im, 0.9999999999999329 - 1.734723475976807e-18im, 0.999999999999979 - 3.122502256758253e-17im, 1.0000000000000087 - 1.734723475976807e-18im, 1.0000000000000147 - 5.204170427930421e-17im, 0.9999999999999775 - 5.9631119486702744e-18im, 0.9999999999999246 - 8.673617379884035e-18im, 0.9999999999999434 - 1.5612511283791264e-17im, 0.9999999999999714 + 1.0408340855860843e-17im, 1.0000000000000264 + 4.336808689942018e-17im, 0.9999999999999958 + 9.107298248878237e-18im, 0.9999999999999633 + 7.806255641895632e-18im, 0.9999999999999978 - 3.686287386450715e-18im, 0.9999999999999961 - 2.0816681711721685e-17im, 1.0000000000000355 - 7.806255641895632e-18im, 0.9999999999999725 - 2.3852447794681098e-18im, 0.9999999999999932 + 5.204170427930421e-18im, 0.9999999999998926 - 2.6020852139652106e-17im
7.2, 1.0 - 1.0408340855860843e-17im, 1.0000000000000144 + 3.2959746043559335e-17im, 0.9999999999999979 - 2.168404344971009e-19im, 0.9999999999999339 - 8.673617379884035e-19im, 0.9999999999999767 - 3.122502256758253e-17im, 1.0000000000000093 - 2.168404344971009e-18im, 1.0000000000000142 - 5.724587470723463e-17im, 0.999999999999975 - 5.5294310796760726e-18im, 0.9999999999999232 - 5.204170427930421e-18im, 0.9999999999999406 - 1.3877787807814457e-17im, 0.9999999999999656 + 1.0408340855860843e-17im, 1.0000000000000278 + 4.683753385137379e-17im, 0.9999999999999948 + 9.540979117872439e-18im, 0.9999999999999643 + 6.071532165918825e-18im, 0.999999999999999 - 3.0357660829594124e-18im, 0.9999999999999941 - 2.0816681711721685e-17im, 1.0000000000000393 - 8.673617379884035e-18im, 0.9999999999999697 - 2.3852447794681098e-18im, 0.9999999999999946 + 5.204170427930421e-18im, 0.9999999999998905 - 2.688821387764051e-17im
7.3, 1.0000000000000002 - 8.673617379884035e-18im, 1.0000000000000144 + 2.949029909160572e-17im, 0.9999999999999969 + 0.0im, 0.9999999999999347 + 0.0im, 0.9999999999999764 - 2.949029909160572e-17im, 1.0000000000000104 - 2.6020852139652106e-18im, 1.000000000000016 - 5.724587470723463e-17im, 0.999999999999973 - 5.854691731421724e-18im, 0.9999999999999245 - 9.540979117872439e-18im, 0.9999999999999405 - 1.474514954580286e-17im, 0.9999999999999623 + 1.3877787807814457e-17im, 1.000000000000029 + 4.5102810375396984e-17im, 0.999999999999994 + 9.107298248878237e-18im, 0.9999999999999654 + 3.469446951953614e-18im, 1.0000000000000018 - 2.3852447794681098e-18im, 0.9999999999999936 - 2.42861286636753e-17im, 1.0000000000000409 - 9.540979117872439e-18im, 0.9999999999999701 - 2.4936649967166602e-18im, 0.9999999999999949 + 7.806255641895632e-18im, 0.99999999999989 - 2.5153490401663703e-17im
7.4, 1.0000000000000007 - 9.974659986866641e-18im, 1.0000000000000135 + 3.122502256758253e-17im, 0.9999999999999984 - 2.168404344971009e-19im, 0.9999999999999357 - 2.6020852139652106e-18im, 0.9999999999999762 - 2.7755575615628914e-17im, 1.0000000000000122 - 1.734723475976807e-18im, 1.0000000000000162 - 5.0306980803327406e-17im, 0.999999999999969 - 6.071532165918825e-18im, 0.9999999999999255 - 4.336808689942018e-18im, 0.9999999999999398 - 1.3010426069826053e-17im, 0.9999999999999587 + 1.1275702593849246e-17im, 1.0000000000000306 + 4.683753385137379e-17im, 0.9999999999999922 + 8.673617379884035e-18im, 0.9999999999999617 + 4.336808689942018e-18im, 1.0000000000000016 - 1.3010426069826053e-18im, 0.9999999999999923 - 2.42861286636753e-17im, 1.0000000000000435 - 8.673617379884035e-18im, 0.9999999999999705 - 2.3852447794681098e-18im, 0.9999999999999962 + 8.673617379884035e-18im, 0.9999999999998894 - 2.42861286636753e-17im
7.5, 1.0000000000000013 - 1.0842021724855044e-17im, 1.000000000000012 + 3.469446951953614e-17im, 0.9999999999999998 + 0.0im, 0.9999999999999358 - 5.204170427930421e-18im, 0.9999999999999762 - 3.642919299551295e-17im, 1.0000000000000135 - 1.3010426069826053e-18im, 1.0000000000000193 - 5.0306980803327406e-17im, 0.9999999999999675 - 5.9631119486702744e-18im, 0.9999999999999245 - 4.336808689942018e-18im, 0.9999999999999365 - 7.806255641895632e-18im, 0.9999999999999544 + 1.0408340855860843e-17im, 1.0000000000000353 + 4.85722573273506e-17im, 0.9999999999999917 + 9.107298248878237e-18im, 0.9999999999999608 + 8.673617379884035e-19im, 1.0000000000000009 - 6.505213034913027e-19im, 0.9999999999999905 - 3.122502256758253e-17im, 1.0000000000000455 - 7.806255641895632e-18im, 0.99999999999997 - 2.168404344971009e-18im, 0.9999999999999969 + 8.673617379884035e-18im, 0.9999999999998876 - 2.42861286636753e-17im
7.6, 1.0000000000000004 - 1.0408340855860843e-17im, 1.0000000000000124 + 3.9898639947466563e-17im, 1.0000000000000004 + 0.0im, 0.9999999999999354 - 6.071532165918825e-18im, 0.9999999999999776 - 4.163336342344337e-17im, 1.0000000000000127 - 2.168404344971009e-18im, 1.0000000000000193 - 5.204170427930421e-17im, 0.9999999999999669 - 5.637851296924623e-18im, 0.9999999999999238 - 8.673617379884035e-19im, 0.9999999999999354 - 8.673617379884035e-18im, 0.9999999999999524 + 1.1275702593849246e-17im, 1.0000000000000369 + 4.85722573273506e-17im, 0.9999999999999907 + 9.107298248878237e-18im, 0.9999999999999606 + 2.6020852139652106e-18im, 1.000000000000001 - 1.0842021724855044e-18im, 0.9999999999999892 - 4.163336342344337e-17im, 1.0000000000000466 - 7.806255641895632e-18im, 0.999999999999968 - 2.3852447794681098e-18im, 0.9999999999999998 + 1.0408340855860843e-17im, 0.9999999999998868 - 2.5153490401663703e-17im
7.7, 1.0000000000000024 - 1.1275702593849246e-17im, 1.0000000000000113 + 3.8163916471489756e-17im, 1.0000000000000018 + 2.168404344971009e-19im, 0.9999999999999343 - 3.469446951953614e-18im, 0.999999999999977 - 4.336808689942018e-17im, 1.000000000000013 - 2.6020852139652106e-18im, 1.000000000000022 - 5.204170427930421e-17im, 0.9999999999999644 - 5.854691731421724e-18im, 0.9999999999999211 - 8.673617379884035e-19im, 0.9999999999999366 - 7.806255641895632e-18im, 0.9999999999999488 + 1.0408340855860843e-17im, 1.0000000000000369 + 4.85722573273506e-17im, 0.9999999999999933 + 1.1275702593849246e-17im, 0.9999999999999619 + 1.734723475976807e-18im, 1.0000000000000009 - 1.0842021724855044e-18im, 0.9999999999999895 - 4.85722573273506e-17im, 1.0000000000000486 - 6.938893903907228e-18im, 0.9999999999999685 - 2.4936649967166602e-18im, 1.0000000000000002 + 9.540979117872439e-18im, 0.9999999999998863 - 1.9949319973733282e-17im
7.8, 1.000000000000006 - 1.3877787807814457e-17im, 1.0000000000000087 + 3.9898639947466563e-17im, 1.0 + 4.336808689942018e-19im, 0.999999999999935 - 5.204170427930421e-18im, 0.9999999999999782 - 5.0306980803327406e-17im, 1.000000000000014 - 2.168404344971009e-18im, 1.0000000000000235 - 4.85722573273506e-17im, 0.9999999999999635 - 5.312590645178972e-18im, 0.9999999999999202 + 1.734723475976807e-18im, 0.9999999999999355 - 5.204170427930421e-18im, 0.9999999999999474 + 1.474514954580286e-17im, 1.000000000000037 + 4.597017211338539e-17im, 0.9999999999999919 + 1.214306433183765e-17im, 0.9999999999999585 + 1.734723475976807e-18im, 1.0000000000000004 - 1.0842021724855044e-18im, 0.9999999999999903 - 5.204170427930421e-17im, 1.0000000000000513 - 7.806255641895632e-18im, 0.9999999999999696 - 2.168404344971009e-18im, 0.9999999999999981 + 1.0408340855860843e-17im, 0.999999999999885 - 2.0816681711721685e-17im
7.9, 1.0000000000000089 - 1.431146867680866e-17im, 1.0000000000000075 + 4.336808689942018e-17im, 0.9999999999999983 + 6.505213034913027e-19im, 0.9999999999999358 - 2.6020852139652106e-18im, 0.9999999999999771 - 5.377642775528102e-17im, 1.000000000000014 - 2.6020852139652106e-18im, 1.0000000000000258 - 5.898059818321144e-17im, 0.999999999999961 - 5.5294310796760726e-18im, 0.9999999999999164 + 3.469446951953614e-18im, 0.9999999999999327 - 6.938893903907228e-18im, 0.9999999999999433 + 1.474514954580286e-17im, 1.0000000000000366 + 4.597017211338539e-17im, 0.9999999999999896 + 1.1709383462843448e-17im, 0.9999999999999571 + 3.469446951953614e-18im, 0.9999999999999999 - 1.3010426069826053e-18im, 0.9999999999999892 - 4.85722573273506e-17im, 1.0000000000000533 - 9.974659986866641e-18im, 0.9999999999999696 - 2.2768245622195593e-18im, 0.9999999999999989 + 9.540979117872439e-18im, 0.9999999999998843 - 2.5153490401663703e-17im
8.0, 1.0000000000000087 - 1.214306433183765e-17im, 1.0000000000000062 + 3.642919299551295e-17im, 0.9999999999999958 + 4.336808689942018e-19im, 0.9999999999999368 - 6.938893903907228e-18im, 0.9999999999999759 - 5.377642775528102e-17im, 1.0000000000000144 - 1.734723475976807e-18im, 1.0000000000000262 - 5.898059818321144e-17im, 0.9999999999999608 - 5.7462715141731735e-18im, 0.9999999999999155 + 2.6020852139652106e-18im, 0.9999999999999312 - 7.806255641895632e-18im, 0.9999999999999384 + 1.3877787807814457e-17im, 1.000000000000037 + 4.683753385137379e-17im, 0.9999999999999891 + 1.1275702593849246e-17im, 0.9999999999999559 + 3.469446951953614e-18im, 0.9999999999999991 - 1.0842021724855044e-18im, 0.9999999999999898 - 5.204170427930421e-17im, 1.0000000000000562 - 9.107298248878237e-18im, 0.9999999999999698 - 2.3852447794681098e-18im, 0.9999999999999974 + 6.938893903907228e-18im, 0.9999999999998824 - 2.2551405187698492e-17im
