flowtime, s1, s2, s3, s4, s5
3.5, 0.011179153360990032, 0.08950910760574901, 0.21358577004063287, 0.08950910760574857, 0.011179153360990025
3.6, 0.010953415721597958, 0.08882875135371421, 0.21350572557157688, 0.0888287513537139, 0.010953415721598
3.7, 0.010732688388477768, 0.08814905364924303, 0.21342892198866706, 0.08814905364924318, 0.010732688388477659
3.8, 0.010516834139223127, 0.08746978521295114, 0.213355185402424, 0.0874697852129509, 0.010516834139223087
3.9, 0.010305721018462256, 0.08679071668497104, 0.21328435324570816, 0.08679071668497157, 0.010305721018462244
4.0, 0.010099222055436726, 0.08611161735158511, 0.21321627343930094, 0.08611161735158475, 0.010099222055436756
4.1, 0.009897215000467523, 0.08543225382800616, 0.21315080362532815, 0.08543225382800727, 0.009897215000467575
4.2, 0.009699582078862812, 0.08475238868665096, 0.21308781046223654, 0.08475238868665087, 0.009699582078862784
4.3, 0.009506209760944169, 0.08407177902034947, 0.21302716897610902, 0.08407177902034951, 0.00950620976094415
4.4, 0.009316988546977854, 0.0833901749302646, 0.2129687619631797, 0.08339017493026467, 0.00931698854697786
4.5, 0.009131812765903476, 0.08270731792904008, 0.21291247943932304, 0.08270731792903906, 0.009131812765903422
4.6, 0.008950580386831731, 0.08202293925071132, 0.21285821813229458, 0.08202293925071137, 0.008950580386831705
4.7, 0.008773192842385015, 0.08133675806068406, 0.21280588101330486, 0.08133675806068448, 0.00877319284238499
4.8, 0.008599554863012556, 0.0806484795613816, 0.21275537686444443, 0.08064847956138219, 0.00859955486301238
4.9, 0.008429574321491039, 0.07995779299254897, 0.21270661987901912, 0.07995779299254906, 0.008429574321491131
5.0, 0.008263162086887613, 0.0792643695295388, 0.21265952929219636, 0.07926436952953893, 0.008263162086887679
5.1, 0.00810023188730717, 0.07856786008871716, 0.2126140290392571, 0.07856786008871637, 0.008100231887307177
5.2, 0.007940700180812945, 0.07786789305637369, 0.212570047439411, 0.07786789305637339, 0.007940700180812825
5.3, 0.0077844860339495395, 0.07716407196666848, 0.21252751690297234, 0.07716407196666789, 0.00778448603394955
5.4, 0.007631511007342428, 0.07645597316514438, 0.21248637366014078, 0.0764559731651436, 0.007631511007342387
5.5, 0.007481699047889782, 0.07574314350755557, 0.21244655750951907, 0.07574314350755605, 0.007481699047889807
5.6, 0.007334976387098436, 0.07502509815903512, 0.2124080115849596, 0.0750250981590344, 0.007334976387098546
5.7, 0.007191271445152513, 0.07430131857590043, 0.21237068213924362, 0.07430131857590161, 0.0071912714451525875
5.8, 0.007050514740327555, 0.07357125077151046, 0.21233451834319192, 0.07357125077150994, 0.007050514740327669
5.9, 0.006912638803399176, 0.07283430398763302, 0.2122994720991954, 0.07283430398763277, 0.006912638803399293
6.0, 0.006777578096717525, 0.07208984991340296, 0.21226549786785837, 0.07208984991340325, 0.006777578096717509
6.1, 0.006645268937640995, 0.07133722261362142, 0.21223255250692094, 0.0713372226136221, 0.00664526893764097
6.2, 0.006515649426051219, 0.0705757193459165, 0.21220059512140327, 0.07057571934591704, 0.006515649426051088
6.3, 0.006388659375684184, 0.06980460246071404, 0.21216958692415802, 0.06980460246071377, 0.006388659375684204
6.4, 0.006264240249036253, 0.06902310258815751, 0.212139491106141, 0.06902310258815779, 0.0062642402490363375
6.5, 0.006142335095619115, 0.06823042332184275, 0.21211027271547792, 0.06823042332184291, 0.00614233509561909
6.6, 0.006022888493354232, 0.06742574761192265, 0.21208189854490814, 0.06742574761192183, 0.0060228884933542035
6.7, 0.005905846492911238, 0.0666082460831608, 0.21205433702677956, 0.06660824608316077, 0.005905846492911215
6.8, 0.005791156564810378, 0.0657770875032304, 0.2120275581351564, 0.06577708750323191, 0.0057911565648103664
6.9, 0.005678767549118519, 0.06493145165215708, 0.21200153329454816, 0.06493145165215629, 0.005678767549118553
7.0, 0.005568629607583018, 0.06407054489619587, 0.2119762352946113, 0.06407054489619625, 0.005568629607583026
7.1, 0.005460694178055254, 0.06319361885778013, 0.21195163821061594, 0.06319361885777955, 0.005460694178055267
7.2, 0.005354913931070216, 0.06229999269846975, 0.2119277173290934, 0.06229999269846899, 0.005354913931070211
7.3, 0.005251242728451757, 0.06138907967630848, 0.2119044490783579, 0.061389079676308085, 0.005251242728451765
7.4, 0.005149635583827521, 0.0604604187520476, 0.21188181096357353, 0.06046041875204801, 0.005149635583827531
7.5, 0.005050048624939934, 0.0595137120035225, 0.21185978150600215, 0.05951371200352198, 0.005050048624939915
7.6, 0.0049524390576531395, 0.05854886831531854, 0.2118383401861562, 0.058548868315320704, 0.004952439057653091
7.7, 0.0048567651315559405, 0.05756605305664573, 0.2118174673906081, 0.05756605305664464, 0.004856765131555944
7.8, 0.004762986107073323, 0.05656574207631901, 0.21179714436216626, 0.056565742076318364, 0.0047629861070733
7.9, 0.004671062223999216, 0.055548776280901865, 0.2117773531531834, 0.055548776280901505, 0.004671062223999195
8.0, 0.0045809546713740275, 0.05451641052644124, 0.2117580765818335, 0.05451641052644221, 0.004580954671374077
8.1, 0.004492625558632357, 0.05347034812657583, 0.21173929819106582, 0.05347034812657618, 0.004492625558632346
8.2, 0.004406037887949693, 0.052412750913976465, 0.21172100221014586, 0.05241275091397692, 0.004406037887949732
8.3, 0.00432115552772705, 0.051346215587180374, 0.2117031735185519, 0.05134621558717974, 0.004321155527727065
8.4, 0.004237943187148427, 0.05027371079070983, 0.21168579761206113, 0.05027371079071107, 0.004237943187148469
8.5, 0.004156366391758718, 0.04919847585222308, 0.21166886057093864, 0.04919847585222271, 0.004156366391758561
8.6, 0.004076391460004013, 0.04812388992709353, 0.21165234903001107, 0.04812388992709406, 0.004076391460003974
8.7, 0.003997985480688932, 0.047053327102505704, 0.2116362501505515, 0.04705332710250569, 0.003997985480688993
8.8, 0.003921116291299971, 0.04599001638449996, 0.21162055159385845, 0.04599001638450008, 0.00392111629129986
8.9, 0.0038457524571526404, 0.04493692415157825, 0.21160524149637358, 0.044936924151578496, 0.0038457524571527033
9.0, 0.0037718632513215732, 0.04389667111808772, 0.21159030844626642, 0.04389667111808774, 0.0037718632513215606
9.1, 0.0036994186353125486, 0.04287148814572894, 0.21157574146141195, 0.04287148814572892, 0.0036994186353125286
9.2, 0.003628389240442127, 0.04186320791421231, 0.2115615299686278, 0.04186320791421204, 0.0036283892404421355
9.3, 0.003558746349888423, 0.040873284439493895, 0.21154766378411097, 0.04087328443949387, 0.003558746349888395
9.4, 0.003490461881382029, 0.03990283041970056, 0.21153413309499974, 0.03990283041970042, 0.003490461881382069
9.5, 0.0034235083705062416, 0.03895266297368717, 0.21152092844197734, 0.038952662973686866, 0.0034235083705062407
9.6, 0.0033578589545766474, 0.03802335048600598, 0.21150804070286228, 0.03802335048600626, 0.0033578589545766474
9.7, 0.0032934873570755626, 0.03711525591215551, 0.21149546107712974, 0.03711525591215547, 0.0032934873570755387
9.8, 0.003230367872612636, 0.036228574263775, 0.2114831810712692, 0.036228574263774994, 0.0032303678726126905
9.9, 0.0031684753523906453, 0.035363363717636494, 0.21147119248496932, 0.03536336371763633, 0.0031684753523906367
10.0, 0.003107785190150909, 0.03451957082481192, 0.21145948739807496, 0.034519570824812176, 0.0031077851901508908
10.1, 0.003048273308579395, 0.033697050766398805, 0.21144805815819626, 0.0336970507663986, 0.0030482733085793767
10.2, 0.002989916146151433, 0.03289558369666474, 0.2114368973690685, 0.03289558369666527, 0.0029899161461514373
10.3, 0.0029326906443969706, 0.032114888104663245, 0.21142599787946428, 0.03211488810466363, 0.00293269064439699
10.4, 0.002876574235567701, 0.031354631935406066, 0.21141535277274218, 0.03135463193540588, 0.0028765742355677075
10.5, 0.002821544830689367, 0.030614442016501292, 0.21140495535692486, 0.030614442016501358, 0.0028215448306893624
10.6, 0.0027675808079830016, 0.029893912171426555, 0.21139479915529388, 0.029893912171426076, 0.0027675808079829904
10.7, 0.0027146610016392154, 0.029192610277162176, 0.21138487789749344, 0.02919261027716183, 0.0027146610016392254
10.8, 0.0026627646909322426, 0.028510084438933592, 0.21137518551106443, 0.02851008443893379, 0.0026627646909322426
10.9, 0.0026118715896585386, 0.027845868400201233, 0.21136571611344193, 0.02784586840020154, 0.0026118715896585407
11.0, 0.002561961835888179, 0.027199486272873764, 0.2113564640043255, 0.027199486272873472, 0.002561961835888179
11.1, 0.002513015982015711, 0.02657045665357403, 0.2113474236584563, 0.02657045665357472, 0.0025130159820156966
11.2, 0.002465014985099585, 0.025958296181077707, 0.2113385897187511, 0.02595829618107758, 0.00246501498509958
11.3, 0.002417940197478538, 0.025362522584138028, 0.2113299569897591, 0.02536252258413838, 0.0024179401974785348
11.4, 0.0023717733576541, 0.024782657265540933, 0.21132152043145924, 0.02478265726554093, 0.0023717733576541183
11.5, 0.002326496581430051, 0.024218227465979274, 0.2113132751533438, 0.024218227465979264, 0.002326496581430048
11.6, 0.002282092353298294, 0.02366876804960963, 0.21130521640879898, 0.023668768049609518, 0.0022820923532982903
11.7, 0.002238543518063058, 0.0231338229513957, 0.21129733958972155, 0.02313382295139572, 0.0022385435180630603
11.8, 0.0021958332726934914, 0.022612946324513775, 0.21128964022145413, 0.02261294632451368, 0.0021958332726934936
11.9, 0.002153945158397873, 0.022105703424024122, 0.21128211395788843, 0.02210570342402394, 0.0021539451583978786
12.0, 0.00211286305291043, 0.02161167126075248, 0.211274756576826, 0.0216116712607524, 0.002112863052910397
12.1, 0.002072571162983864, 0.0211304390568502, 0.2112675639755517, 0.0211304390568502, 0.0020725711629838357
12.2, 0.00203305401708046, 0.02066160853194983, 0.2112605321666236, 0.020661608531949812, 0.002033054017080444
12.3, 0.0019942964582542904, 0.020204794046132173, 0.21125365727380563, 0.020204794046132287, 0.001994296458254293
12.4, 0.0019562836372194474, 0.01975962262330691, 0.2112469355282387, 0.019759622623306817, 0.0019562836372194535
12.5, 0.0019190010055962488, 0.019325733875958023, 0.21124036326473253, 0.019325733875958054, 0.001919001005596273
12.6, 0.0018824343093310047, 0.018902779849724254, 0.21123393691825756, 0.018902779849724154, 0.0018824343093309986
12.7, 0.0018465695822828206, 0.018490424803907154, 0.211227653020565, 0.01849042480390699, 0.0018465695822828083
12.8, 0.001811393139972524, 0.01808834494180318, 0.2112215081969491, 0.0180883449418034, 0.0018113931399725645
12.9, 0.0017768915734881925, 0.017696228102755524, 0.2112154991631986, 0.017696228102755365, 0.0017768915734881737
13.0, 0.0017430517435419808, 0.017313773425997245, 0.21120962272256272, 0.017313773425997468, 0.0017430517435419559
13.1, 0.0017098607746746275, 0.016940690994759613, 0.21120387576298538, 0.016940690994759477, 0.0017098607746746524
13.2, 0.0016773060496019037, 0.016576701467676702, 0.2111982552543567, 0.016576701467677143, 0.0016773060496019048
13.3, 0.0016453752036988964, 0.016221535703294238, 0.21119275824589037, 0.016221535703294054, 0.0016453752036988804
13.4, 0.0016140561196185863, 0.015874934382391646, 0.21118738186363636, 0.01587493438239197, 0.0016140561196185694
13.5, 0.0015833369220397632, 0.015536647631939755, 0.21118212330808475, 0.015536647631939618, 0.0015833369220397927
13.6, 0.0015532059725410449, 0.015206434653688369, 0.2111769798518389, 0.015206434653688287, 0.0015532059725410548
13.7, 0.0015236518645969385, 0.014884063359758852, 0.21117194883741092, 0.014884063359758792, 0.0015236518645969398
